;;;;;;;0
3;0;-0,12;0;30,92;10;67,3;15831
3;0;-0,15;0;15,46;10;60,7;15834
4;0;-0,26;0;32,41;10;60,7;15838
3;0;-0,3;0;16,46;10;60,7;15841
3;0;-0,39;0;32,91;10;60,7;15844
3;0;-0,51;0;16,95;10;60,7;15847
4;0;-0,57;0;33,41;10;60,7;15851
3;0;-0,67;0;17,45;10;60,7;15854
3;0;-0,79;0;34,91;10;60,7;15857
3;0;-0,84;0;15,96;10;60,7;15860
3;0;-0,99;0;33,41;10;60,7;15863
4;0;-1,16;0;16,95;10;60,7;15867
3;0;-1,38;0;34,91;10;60,7;15870
3;0;-1,72;0;16,95;10;60,7;15873
3;0;-1,9;0;35,41;10;60,7;15876
3;0;-2,25;0;17,45;10;60,7;15879
4;0;-2,58;0;35,9;10;60,7;15883
3;0;-2,84;0;18,45;10;60,7;15886
3;0;-3,15;0;36,9;10;60,7;15889
3;0;-3,38;0;19,45;10;60,7;15892
4;0;-3,71;0;38,4;10;60,7;15896
3;0;-3,96;0;19,45;10;60,7;15899
3;0;-4,17;0;39,39;10;60,7;15902
3;0;-4,34;0;18,95;10;60,7;15905
3;0;-4,75;0;39,89;10;60,7;15908
4;0;-4,95;0;20,45;10;60,7;15912
3;0;-5,2;0;40,89;10;60,7;15915
3;0;-5,36;0;21,44;10;60,7;15918
3;0;-5,59;0;41,89;10;60,7;15921
3;0;-5,63;0;20,45;10;60,7;15924
4;0;-5,8;0;40,89;10;60,7;15928
3;0;-5,98;0;19,95;10;60,7;15931
3;0;-6,36;0;40,89;10;116,4;15934
3;0;-6,48;0;19,95;10;116,4;15937
4;0;-6,64;0;40,39;10;116,4;15941
3;0;-6,78;0;20,45;10;116,4;15944
3;0;-6,79;0;40,89;10;116,4;15947
4;0;-6,98;0;20,45;10;116,4;15951
3;0;-7,03;0;40,89;10;116,4;15954
3;0;-7,21;0;19,95;10;116,4;15957
3;0;-7,23;0;39,89;10;116,4;15960
4;0;-7,27;0;20,45;10;116,4;15964
3;0;-7,18;0;40,39;10;116,4;15967
3;0;-7,17;0;19,95;10;116,4;15970
4;0;-7,16;0;39,89;10;116,4;15974
3;0;-7,01;0;20,94;10;116,4;15977
3;0;-6,92;0;40,39;10;116,4;15980
4;0;-6,88;0;20,45;10;116,4;15984
3;0;-6,84;0;41,89;10;116,4;15987
3;0;-6,71;0;20,45;10;116,4;15990
3;0;-6,53;0;40,89;10;116,4;15993
4;0;-6,42;0;19,95;10;116,4;15997
3;0;-5,94;0;40,39;10;116,4;16000
3;0;-5,87;0;20,45;10;116,4;16003
4;0;-5,64;0;40,39;10;116,4;16007
3;0;-4,47;0;41,39;10;103,4;16010
3;0;-4,53;0;20,45;10;103,4;16013
3;0;-4,23;0;40,89;10;103,4;16016
3;0;-4,07;0;20,45;10;103,4;16019
3;0;-3,97;0;40,89;10;103,4;16022
3;0;-3,88;0;19,95;10;103,4;16025
3;0;-3,82;0;40,39;10;103,4;16028
4;0;-3,74;0;20,94;10;103,4;16032
3;0;-3,59;0;41,39;10;103,4;16035
3;0;-3,55;0;20,94;10;103,4;16038
4;0;-3,38;0;41,89;10;103,4;16042
3;0;-3,43;0;20,94;10;103,4;16045
3;0;-3,39;0;41,39;10;103,4;16048
3;0;-3,41;0;20,45;10;103,4;16051
4;0;-3,41;0;40,39;10;103,4;16055
3;0;-3,4;0;19,95;10;103,4;16058
3;0;-3,5;0;39,89;10;103,4;16061
4;0;-3,42;0;19,95;10;103,4;16065
3;0;-3,38;0;39,89;10;103,4;16068
3;0;-3,53;0;20,45;10;103,4;16071
4;0;-3,46;0;40,89;10;103,4;16075
3;0;-3,53;0;20,45;10;103,4;16078
3;0;-3,55;0;41,39;10;103,4;16081
4;0;-3,03;0;25,93;10;101,8;16085
4;0;-2,39;0;41,39;10;100,8;16089
3;0;-2,3;0;20,45;10;100,8;16092
3;0;-2,6;0;40,39;10;100,8;16095
4;0;-2,67;0;19,95;10;100,8;16099
3;0;-2,04;0;38,4;10;98,7;16102
4;0;-2,18;0;19,95;10;98,7;16106
3;0;-2,15;0;18,95;10;98,7;16109
4;0;-2,17;0;39,39;10;98,7;16113
3;0;-2,71;0;20,45;10;98,7;16116
3;0;-2,14;0;40,89;10;98,7;16119
3;0;-2,09;0;20,45;10;98,7;16122
3;0;-1,94;0;40,89;10;98,7;16125
4;0;-2,03;0;19,95;10;98,7;16129
3;0;-2,03;0;19,45;10;98,7;16132
3;0;-2,09;0;39,39;10;98,7;16135
4;0;-1,92;0;41,89;10;98,7;16139
3;0;-1,89;0;18,95;10;98,7;16142
3;0;-1,89;0;39,39;10;98,7;16145
3;0;-2;0;20,45;10;98,7;16148
4;0;-1,94;0;40,89;10;98,7;16152
3;0;-2,05;0;19,95;10;98,7;16155
3;0;-2,09;0;39,89;10;98,7;16158
3;0;-2,01;0;20,45;10;98,7;16161
3;0;-2,04;0;40,39;10;98,7;16164
4;0;-2,05;0;20,45;10;98,7;16168
3;0;-1,99;0;40,39;10;98,7;16171
3;0;-2,03;0;20,94;10;98,7;16174
3;0;-1,87;0;41,39;10;97,6;16177
3;0;-1,77;0;20,45;10;97,6;16180
4;0;-1,64;0;43,38;10;97,6;16184
2;0;-1,66;0;17,45;10;97,6;16186
4;0;-1,54;0;36,4;10;97,6;16190
3;0;-1,58;0;18,95;10;97,6;16193
3;0;-1,55;0;37,4;10;97,6;16196
3;0;-1,56;0;17,95;10;97,6;16199
3;0;-1,51;0;36,9;10;97,6;16202
4;0;-1,46;0;19,45;10;97,6;16206
3;0;-1,46;0;39,39;10;97,6;16209
3;0;-1,39;0;19,45;10;97,6;16212
3;0;-1,42;0;40,39;10;97,6;16215
3;0;-1,55;0;20,45;10;97,6;16218
4;0;-1,48;0;40,89;10;97,6;16222
3;0;-1,62;0;20,94;10;97,6;16225
3;0;-1,68;0;41,39;10;97,6;16228
3;0;-1,69;0;20,45;10;97,6;16231
3;0;-1,84;0;40,89;10;97,6;16234
4;0;-2,08;0;19,95;10;97,6;16238
3;0;-2,24;0;39,89;10;97,6;16241
3;0;-2,31;0;20,94;10;97,6;16244
3;0;-2,35;0;39,89;10;97,6;16247
4;0;-2,28;0;19,95;10;97,6;16251
3;0;-2,36;0;40,39;10;97,6;16254
3;0;-2,3;0;19,95;10;97,6;16257
3;0;-2,2;0;40,39;10;97,6;16260
3;0;-2,28;0;20,45;10;97,6;16263
4;0;-2,17;0;40,89;10;97,6;16267
3;0;-1,89;0;21,44;10;100,3;16270
3;0;-1,95;0;41,39;10;100,3;16273
3;0;-1,85;0;20,45;10;100,3;16276
4;0;-1,8;0;41,39;10;100,3;16280
3;0;-1,81;0;19,95;10;100,3;16283
3;0;-1,75;0;40,39;10;100,3;16286
3;0;-1,65;0;40,39;10;100,3;16289
3;0;-1,68;0;17,45;10;100,3;16292
3;0;-1,48;0;37,9;10;100,3;16295
4;0;-1,36;0;20,45;10;100,3;16299
3;0;-1,3;0;40,89;10;100,3;16302
3;0;-1,32;0;20,94;10;100,3;16305
4;0;-1,21;0;41,89;10;100,3;16309
3;0;-1,25;0;20,45;10;100,3;16312
3;0;-1,2;0;40,89;10;100,3;16315
4;0;-1,11;0;20,94;10;100,3;16319
3;0;-1,11;0;40,89;10;100,3;16322
3;0;-1,15;0;19,95;10;100,3;16325
3;0;-1,19;0;40,39;10;100,3;16328
4;0;-1,16;0;19,45;10;100,3;16332
3;0;-1,22;0;39,89;10;100,3;16335
3;0;-1,14;0;19,95;10;100,3;16338
4;0;-1,17;0;40,89;10;100,3;16342
3;0;-1,12;0;20,45;10;100,3;16345
5;0;-2,23;0;48,87;10;100,3;16350
2;0;-2,28;0;12,47;10;100,3;16352
3;0;-1,12;0;30,42;10;100,3;16355
3;0;-1,7;0;14,46;10;100,3;16358
3;0;-0,12;0;26,93;10;100,3;16361
4;0;-2,32;0;9,47;10;96;16365
3;0;-2,3;0;17,45;10;96;16368
3;0;-1,49;0;5,49;10;96;16371
3;0;-1,81;0;9,47;10;96;16374
3;0;-2,06;0;1;10;96;16377
3;0;-0,99;0;1;10;96;16380
4;0;-1,1;0;-1;10;96;16384
3;0;-1,1;0;0;10;96;16387
3;0;-1,07;0;2,49;10;96;16390
3;0;-1,96;0;6,48;10;96;16393
3;0;-1,88;0;4,49;10;96;16396
3;0;-2;0;7,48;10;96;16399
3;0;-1,87;0;1,99;10;96;16402
4;0;-1,02;0;2,99;10;96;16406
3;0;-1,05;0;0;10;96;16409
3;0;-0,88;0;1;10;96;16412
3;0;-0,9;0;1;10;96;16415
3;0;-0,85;0;2,99;10;96;16418
3;0;-0,9;0;3,49;10;96;16421
3;0;-1,46;0;7,98;10;96;16424
3;0;-1,3;0;3,49;10;96;16427
4;0;-1,25;0;5,98;10;96;16431
3;0;-1,27;0;1,5;10;96;16434
3;0;-0,95;0;2,49;10;96;16437
3;0;-1,02;0;1;10;96;16440
3;0;-1,11;0;2,49;10;96;16443
3;0;-1,09;0;1,99;10;96;16446
3;0;-1,14;0;4,99;10;96;16449
3;0;-1,17;0;3,49;10;96;16452
4;0;-1,1;0;6,48;10;96;16456
3;0;-1,09;0;2,49;10;96;16459
3;0;-1,12;0;4,99;10;99,4;16462
3;0;-0,98;0;1,5;10;99,4;16465
3;0;-1,08;0;2,49;10;99,4;16468
3;0;-1,12;0;1,99;10;99,4;16471
3;0;-1,08;0;2,49;10;99,4;16474
3;0;-1,16;0;2,49;10;99,4;16477
4;0;-1,37;0;4,99;10;99,4;16481
3;0;-1,37;0;1,99;10;99,4;16484
3;0;-1,2;0;4,49;10;99,4;16487
3;0;-1,24;0;1,5;10;99,4;16490
3;0;-1,28;0;2,99;10;99,4;16493
3;0;-1,31;0;1,5;10;99,4;16496
3;0;-1,36;0;2,99;10;99,4;16499
3;0;-1,35;0;2,49;10;99,4;16502
4;0;-1,2;0;4,99;10;99,4;16506
3;0;-1,33;0;2,99;10;99,4;16509
3;0;-1,46;0;4,99;10;99,4;16512
3;0;-1,27;0;1,5;10;99,4;16515
3;0;-1,36;0;2,99;10;99,4;16518
3;0;-1,25;0;0,5;10;99,4;16521
3;0;-1,24;0;1,99;10;99,4;16524
3;0;-1,28;0;1,5;10;99,4;16527
4;0;-1,31;0;3,99;10;99,4;16531
3;0;-1,33;0;2,49;10;99,4;16534
3;0;-1,18;0;5,49;10;99,4;16537
3;0;-1,02;0;2,49;10;99,4;16540
3;0;-1,28;0;4,49;10;99,4;16543
3;0;-1,32;0;1,5;10;99,4;16546
3;0;-1,38;0;2,49;10;99,4;16549
3;0;-1,35;0;1,5;10;99,4;16552
4;0;-1,35;0;2,99;10;99,4;16556
3;0;-1,37;0;1,99;10;99,4;16559
3;0;-1,46;0;4,99;10;99;16562
3;0;-1,39;0;2,49;10;99;16565
3;0;-1,15;0;4,49;10;99;16568
3;0;-0,97;0;1;10;99;16571
3;0;-0,98;0;1,99;10;99;16574
3;0;-1;0;1;10;99;16577
4;0;-0,91;0;2,49;10;99;16581
3;0;-0,88;0;1,5;10;99;16584
3;0;-0,89;0;3,99;10;99;16587
3;0;-0,93;0;2,99;10;99;16590
3;0;-1,48;0;4,99;10;99;16593
3;0;-1,56;0;2,49;10;99;16596
3;0;-1;0;3,99;10;99;16599
3;0;-1;0;1,5;10;99;16602
4;0;-0,99;0;2,49;10;99;16606
3;0;-1,05;0;1;10;99;16609
3;0;-1,03;0;2,49;10;99;16612
3;0;-1;0;1,99;10;99;16615
3;0;-1,1;0;3,99;10;99;16618
3;0;-0,97;0;1,99;10;99;16621
3;0;-1,2;0;3,99;10;99;16624
3;0;-1,24;0;1,99;10;99;16627
4;0;-1,22;0;3,99;10;99;16631
3;0;-1,14;0;1;10;99;16634
3;0;-1,09;0;2,49;10;99;16637
3;0;-1,04;0;1,5;10;99;16640
3;0;-0,98;0;2,49;10;99;16643
3;0;-0,94;0;2,49;10;99;16646
3;0;-1,51;0;4,49;10;99;16649
3;0;-1,52;0;2,49;10;99;16652
4;0;-1,56;0;4,49;10;99;16656
3;0;-1,74;0;1,99;10;97,6;16659
3;0;-0,72;0;3,49;10;97,6;16662
3;0;-0,77;0;1;10;97,6;16665
3;0;-0,79;0;1,99;10;97,6;16668
3;0;-0,76;0;1;10;97,6;16671
3;0;-0,74;0;1,99;10;97,6;16674
3;0;-0,9;0;1,99;10;97,6;16677
4;0;-1,65;0;4,49;10;97,6;16681
3;0;-1,8;0;1,5;10;97,6;16684
3;0;-0,92;0;3,49;10;97,6;16687
3;0;-0,91;0;1,5;10;97,6;16690
3;0;-0,9;0;2,49;10;97,6;16693
3;0;-0,98;0;1,5;10;97,6;16696
3;0;-0,95;0;2,99;10;97,6;16699
3;0;-1;0;1,99;10;97,6;16702
4;0;-1,05;0;3,99;10;97,6;16706
3;0;-1,12;0;1,99;10;97,6;16709
3;0;-1,37;0;3,49;10;97,6;16712
3;0;-1,16;0;1;10;97,6;16715
3;0;-1,38;0;1,99;10;97,6;16718
3;0;-1,34;0;1;10;97,6;16721
3;0;-1,36;0;1,99;10;97,6;16724
3;0;-1,53;0;1,5;10;97,6;16727
4;0;-0,93;0;3,99;10;97,6;16731
3;0;-0,95;0;1,99;10;97,6;16734
3;0;-1,07;0;4,49;10;97,6;16737
3;0;-0,93;0;1,5;10;97,6;16740
3;0;-1,63;0;3,49;10;97,6;16743
3;0;-1,64;0;0,5;10;97,6;16746
3;0;-1,58;0;1;10;97,6;16749
3;0;-1,42;0;1;10;97,6;16752
4;0;-1,47;0;2,99;10;97,6;16756
3;0;-1,42;0;1,99;10;99,7;16759
3;0;-1,33;0;4,49;10;99,7;16762
3;0;-1,51;0;1,99;10;99,7;16765
3;0;-1,11;0;3,49;10;99,7;16768
3;0;-0,99;0;1;10;99,7;16771
3;0;-0,84;0;1,5;10;99,7;16774
3;0;-0,84;0;0;10;99,7;16777
4;0;-0,81;0;1,5;10;99,7;16781
3;0;-0,7;0;1,5;10;99,7;16784
3;0;-0,68;0;2,99;10;99,7;16787
3;0;-0,65;0;1,99;10;99,7;16790
3;0;-1,82;0;4,49;10;99,7;16793
3;0;-1,73;0;2,49;10;99,7;16796
3;0;-1,9;0;3,99;10;99,7;16799
3;0;-1,75;0;1;10;99,7;16802
4;0;-0,66;0;1,5;10;99,7;16806
3;0;-0,72;0;0,5;10;99,7;16809
3;0;-0,77;0;2,49;10;99,7;16812
3;0;-0,7;0;1,99;10;99,7;16815
3;0;-1,11;0;4,49;10;99,7;16818
3;0;-1,12;0;1,99;10;99,7;16821
3;0;-1;0;3,99;10;99,7;16824
3;0;-0,97;0;1,5;10;99,7;16827
4;0;-1,4;0;2,49;10;99,7;16831
3;0;-1,6;0;1;10;99,7;16834
3;0;-1,75;0;1,5;10;99,7;16837
3;0;-1,95;0;1,5;10;99,7;16840
3;0;-0,73;0;3,49;10;99,7;16843
3;0;-0,68;0;1,99;10;99,7;16846
3;0;-0,64;0;3,99;10;99,7;16849
3;0;-0,65;0;1;10;99,7;16852
4;0;-2,26;0;1,99;10;101,8;16856
3;0;-2,3;0;0,5;10;101,8;16859
3;0;-2,19;0;0,5;10;101,8;16862
3;0;-2,26;0;0;10;101,8;16865
3;0;-2,24;0;1;10;101,8;16868
4;0;-2,27;0;2,49;10;101,8;16872
3;0;-0,9;0;4,99;10;101,8;16875
3;0;-1,09;0;2,99;10;101,8;16878
3;0;-1,29;0;4,99;10;101,8;16881
3;0;-1,44;0;1,5;10;101,8;16884
4;0;-1,38;0;1,99;10;101,8;16888
3;0;-1,17;0;0,5;10;101,8;16891
3;0;-0,98;0;1,5;10;101,8;16894
3;0;-0,93;0;1;10;101,8;16897
4;0;-0,9;0;2,49;10;101,8;16901
3;0;-0,69;0;2,49;10;101,8;16904
3;0;-1,8;0;4,49;10;101,8;16907
3;0;-1,7;0;1,99;10;101,8;16910
3;0;-0,64;0;2,49;10;101,8;16913
4;0;-0,54;0;-0,5;10;101,8;16917
3;0;-0,65;0;-0,5;10;101,8;16920
3;0;-0,61;0;0,5;10;101,8;16923
3;0;-0,58;0;1;10;101,8;16926
4;0;-0,63;0;1,99;10;101,8;16930
3;0;-1,66;0;4,49;10;101,8;16933
3;0;-1,36;0;2,99;10;101,8;16936
3;0;-1,31;0;4,99;10;101,8;16939
3;0;-1,47;0;0;10;101,8;16942
4;0;-0,67;0;-1,5;10;101,8;16946
3;0;-0,66;0;-1;10;101,8;16949
3;0;-0,66;0;-1;10;101,8;16952
4;0;-0,64;0;1,5;10;94,4;16956
3;0;-1,76;0;3,99;10;94,4;16959
3;0;-1,58;0;2,99;10;94,4;16962
3;0;-1,64;0;4,99;10;94,4;16965
3;0;-1,53;0;0,5;10;94,4;16968
3;0;-0,79;0;0,5;10;94,4;16971
3;0;-0,84;0;-0,5;10;94,4;16974
4;0;-0,89;0;-0,5;10;94,4;16978
3;0;-1,02;0;1,99;10;94,4;16981
3;0;-1,03;0;3,99;10;94,4;16984
3;0;-1,04;0;2,49;10;94,4;16987
3;0;-1,02;0;3,99;10;94,4;16990
3;0;-0,99;0;1,5;10;94,4;16993
3;0;-1,65;0;1,99;10;94,4;16996
3;0;-1,94;0;0,5;10;94,4;16999
4;0;-2,14;0;1,5;10;94,4;17003
3;0;-2,28;0;0,5;10;94,4;17006
3;0;-2,78;0;1,99;10;94,4;17009
3;0;-2,66;0;1;10;94,4;17012
3;0;-2,83;0;2,49;10;94,4;17015
3;0;-2,85;0;1,5;10;94,4;17018
3;0;-0,62;0;2,99;10;94,4;17021
3;0;-0,66;0;1,5;10;94,4;17024
4;0;-0,68;0;2,99;10;94,4;17028
3;0;-1,02;0;1;10;94,4;17031
3;0;-2,3;0;1,99;10;94,4;17034
3;0;-1,85;0;0,5;10;94,4;17037
3;0;-1,55;0;1,99;10;94,4;17040
3;0;-1,27;0;1;10;94,4;17043
3;0;-1,02;0;1,99;10;94,4;17046
3;0;-0,89;0;1,5;10;94,4;17049
4;0;-1,64;0;3,49;10;98,2;17053
3;0;-1,75;0;1,5;10;98,2;17056
3;0;-0,69;0;2,49;10;98,2;17059
3;0;-0,63;0;1;10;98,2;17062
3;0;-0,61;0;1,99;10;98,2;17065
3;0;-0,63;0;0,5;10;98,2;17068
3;0;-0,57;0;1;10;98,2;17071
4;0;-0,56;0;1;10;98,2;17075
3;0;-0,6;0;2,49;10;98,2;17078
3;0;-0,61;0;1,5;10;98,2;17081
3;0;-2;0;3,49;10;98,2;17084
3;0;-2,12;0;1,5;10;98,2;17087
3;0;-0,62;0;2,49;10;98,2;17090
3;0;-0,61;0;1,5;10;98,2;17093
3;0;-0,65;0;1,99;10;98,2;17096
3;0;-0,58;0;0;10;98,2;17099
4;0;-0,61;0;1;10;98,2;17103
3;0;-0,64;0;1;10;98,2;17106
3;0;-0,65;0;2,49;10;98,2;17109
3;0;-0,61;0;1,5;10;98,2;17112
3;0;-2,35;0;2,99;10;98,2;17115
3;0;-2,06;0;1;10;98,2;17118
3;0;-0,54;0;1,99;10;98,2;17121
3;0;-0,51;0;0,5;10;98,2;17124
4;0;-0,46;0;1,5;10;98,2;17128
3;0;-0,47;0;0,5;10;98,2;17131
3;0;-0,44;0;1,5;10;98,2;17134
3;0;-0,48;0;1;10;98,2;17137
3;0;-1,87;0;2,99;10;98,2;17140
3;0;-1,74;0;0,5;10;98,2;17143
3;0;-0,49;0;1,5;10;98,2;17146
3;0;-0,47;0;0,5;10;98,2;17149
4;0;-0,55;0;1;10;88,9;17153
3;0;-0,53;0;0,5;10;88,9;17156
3;0;-0,47;0;1,5;10;88,9;17159
3;0;-0,49;0;1,5;10;88,9;17162
3;0;-2,5;0;2,99;10;88,9;17165
3;0;-2,49;0;1,5;10;88,9;17168
3;0;-2,47;0;2,99;10;88,9;17171
3;0;-2,33;0;0,5;10;88,9;17174
4;0;-0,53;0;1,5;10;88,9;17178
3;0;-0,51;0;-0,5;10;88,9;17181
3;0;-0,46;0;0;10;88,9;17184
4;0;-0,54;0;0;10;88,9;17188
3;0;-0,65;0;1,5;10;88,9;17191
2;0;-1,03;0;1;10;88,9;17193
3;0;-1,83;0;2,49;10;88,9;17196
4;0;-1,93;0;1;10;88,9;17200
3;0;-1,76;0;2,49;10;88,9;17203
3;0;-1,86;0;1;10;88,9;17206
3;0;-0,96;0;1,99;10;88,9;17209
3;0;-0,91;0;0,5;10;88,9;17212
3;0;-0,99;0;1,5;10;88,9;17215
3;0;-0,92;0;0,5;10;88,9;17218
3;0;-1,04;0;1,5;10;88,9;17221
4;0;-1,13;0;0,5;10;88,9;17225
3;0;-1,18;0;1,99;10;88,9;17228
3;0;-1,3;0;1;10;88,9;17231
3;0;-0,98;0;2,49;10;88,9;17234
3;0;-1,02;0;0,5;10;88,9;17237
3;0;-1,48;0;1,99;10;88,9;17240
3;0;-1,42;0;0,5;10;88,9;17243
3;0;-1,39;0;1,5;10;88,9;17246
4;0;-1,34;0;0,5;10;95,6;17250
3;0;-1,34;0;1,5;10;95,6;17253
3;0;-1,26;0;1;10;95,6;17256
3;0;-1,18;0;1,99;10;95,6;17259
3;0;-1,13;0;1;10;95,6;17262
3;0;-1,08;0;1,99;10;95,6;17265
3;0;-1,04;0;1;10;95,6;17268
3;0;-0,98;0;1,5;10;95,6;17271
4;0;-0,79;0;1;10;95,6;17275
3;0;-0,79;0;1,5;10;95,6;17278
3;0;-0,64;0;1,5;10;95,6;17281
3;0;-0,67;0;1,99;10;95,6;17284
3;0;-0,43;0;1;10;95,6;17287
3;0;-2,11;0;2,49;10;95,6;17290
3;0;-2,42;0;1,5;10;95,6;17293
3;0;-2,56;0;2,49;10;95,6;17296
4;0;-2,84;0;0,5;10;95,6;17300
3;0;-0,35;0;1;10;95,6;17303
3;0;-0,23;0;0,5;10;95,6;17306
3;0;-0,27;0;1;10;95,6;17309
3;0;-0,25;0;1,99;10;95,6;17312
3;0;-3,27;0;3,99;10;95,6;17315
3;0;-2,86;0;1,99;10;95,6;17318
3;0;-0,21;0;-1,5;10;95,6;17321
3;0;-0,23;0;-1;10;95,6;17324
3;0;-0,26;0;-1,5;10;95,6;17327
3;0;-0,28;0;0,5;10;95,6;17330
4;0;-0,4;0;1,99;10;95,6;17334
3;0;-0,31;0;1,99;10;95,6;17337
3;0;-1,8;0;3,99;10;95,6;17340
3;0;-2,17;0;1,99;10;85,9;17343
3;0;-2,15;0;3,49;10;85,9;17346
3;0;-2,07;0;0,5;10;85,9;17349
3;0;-0,49;0;0,5;10;85,9;17352
3;0;-0,46;0;0;10;85,9;17355
4;0;-0,51;0;0;10;85,9;17359
3;0;-0,57;0;1,5;10;85,9;17362
3;0;-1,53;0;3,49;10;85,9;17365
3;0;-1,36;0;1,99;10;85,9;17368
3;0;-1,4;0;2,99;10;85,9;17371
3;0;-1,3;0;0,5;10;85,9;17374
3;0;-0,92;0;1;10;85,9;17377
3;0;-1;0;0,5;10;85,9;17380
4;0;-0,94;0;1,5;10;85,9;17384
3;0;-1,15;0;1,5;10;85,9;17387
3;0;-1,06;0;1,99;10;85,9;17390
3;0;-0,99;0;1,5;10;85,9;17393
3;0;-0,77;0;1,99;10;85,9;17396
3;0;-0,93;0;1;10;85,9;17399
3;0;-1,44;0;1,5;10;85,9;17402
3;0;-1,52;0;0,5;10;85,9;17405
4;0;-1,78;0;1,5;10;85,9;17409
3;0;-1,83;0;0;10;85,9;17412
3;0;-1,62;0;0,5;10;85,9;17415
3;0;-1,97;0;0,5;10;85,9;17418
3;0;-1,78;0;0,5;10;85,9;17421
3;0;-1,73;0;0,5;10;85,9;17424
3;0;-0,65;0;1,99;10;85,9;17427
3;0;-0,77;0;1;10;85,9;17430
4;0;-0,79;0;2,99;10;85,9;17434
3;0;-1,06;0;1,5;10;85,9;17437
3;0;-1,22;0;2,49;10;97,1;17440
3;0;-1,56;0;0;10;97,1;17443
3;0;-0,98;0;0,5;10;97,1;17446
3;0;-0,94;0;0;10;97,1;17449
3;0;-0,79;0;0,5;10;97,1;17452
3;0;-0,67;0;0;10;97,1;17455
4;0;-0,69;0;1;10;97,1;17459
3;0;-0,64;0;1;10;97,1;17462
3;0;-1,58;0;2,49;10;97,1;17465
3;0;-1,81;0;0,5;10;97,1;17468
3;0;-0,49;0;1,5;10;97,1;17471
3;0;-0,51;0;0,5;10;97,1;17474
3;0;-0,42;0;0,5;10;97,1;17477
3;0;-0,54;0;0;10;97,1;17480
4;0;-0,58;0;0,5;10;97,1;17484
3;0;-0,52;0;1;10;97,1;17487
3;0;-0,6;0;1,5;10;97,1;17490
3;0;-0,56;0;1,5;10;97,1;17493
3;0;-2,03;0;2,49;10;97,1;17496
3;0;-1,71;0;0,5;10;97,1;17499
3;0;-0,47;0;1,5;10;97,1;17502
3;0;-0,41;0;0,5;10;97,1;17505
4;0;-0,41;0;1;10;97,1;17509
3;0;-0,39;0;0,5;10;97,1;17512
3;0;-0,36;0;0,5;10;97,1;17515
3;0;-0,28;0;0,5;10;97,1;17518
3;0;-0,3;0;1;10;97,1;17521
3;0;-0,33;0;0,5;10;97,1;17524
3;0;-1,8;0;1,99;10;97,1;17527
3;0;-1,9;0;1;10;97,1;17530
4;0;-0,33;0;1,5;10;97,1;17534
3;0;-0,22;0;0,5;10;97,1;17537
3;0;-0,37;0;1;10;86,6;17540
3;0;-0,42;0;0,5;10;86,6;17543
3;0;-0,76;0;0,5;10;86,6;17546
3;0;-0,23;0;0,5;10;86,6;17549
3;0;-0,39;0;1,5;10;86,6;17552
3;0;-0,34;0;1,5;10;86,6;17555
4;0;-2,55;0;2,99;10;86,6;17559
3;0;-2,81;0;1,5;10;86,6;17562
3;0;-2,91;0;3,49;10;86,6;17565
3;0;-3,07;0;1,5;10;86,6;17568
3;0;-2,96;0;1,99;10;86,6;17571
3;0;-3,01;0;0,5;10;86,6;17574
3;0;-0,18;0;-0,5;10;86,6;17577
3;0;-0,12;0;-1;10;86,6;17580
4;0;-0,21;0;-1,99;10;86,6;17584
3;0;-0,12;0;0;10;86,6;17587
4;0;-1,55;0;1,99;10;86,6;17591
2;0;-1,48;0;1,5;10;86,6;17593
3;0;-1,39;0;2,99;10;86,6;17596
3;0;-1,29;0;1;10;86,6;17599
4;0;-1,25;0;1,5;10;86,6;17603
3;0;-1,14;0;0,5;10;86,6;17606
3;0;-0,36;0;0,5;10;86,6;17609
3;0;-0,44;0;0;10;86,6;17612
3;0;-0,49;0;1;10;86,6;17615
3;0;-0,61;0;0,5;10;86,6;17618
3;0;-0,31;0;1,5;10;86,6;17621
3;0;-0,22;0;0,5;10;86,6;17624
4;0;-0,23;0;1,5;10;86,6;17628
3;0;-0,24;0;0,5;10;86,6;17631
3;0;-0,34;0;1,5;10;86,6;17634
3;0;-0,26;0;0,5;10;98,6;17637
3;0;-1,41;0;0,5;10;98,6;17640
3;0;-1,8;0;0,5;10;98,6;17643
3;0;-1,73;0;1;10;98,6;17646
3;0;-1,63;0;0;10;98,6;17649
4;0;-0,25;0;1,5;10;98,6;17653
3;0;-0,25;0;1;10;98,6;17656
3;0;0,02;0;1,99;10;98,6;17659
3;0;-0,13;0;1;10;98,6;17662
3;0;-0,17;0;1,5;10;98,6;17665
3;0;0,04;0;0,5;10;98,6;17668
3;0;-2;0;0,5;10;98,6;17671
3;0;-1,99;0;0,5;10;98,6;17674
3;0;-1,94;0;0,5;10;98,6;17677
3;0;-1,97;0;0,5;10;98,6;17680
4;0;-2;0;1;10;98,6;17684
3;0;-1,85;0;0,5;10;98,6;17687
3;0;-0,25;0;1,5;10;98,6;17690
3;0;-0,23;0;1;10;98,6;17693
3;0;-0,22;0;1,5;10;98,6;17696
3;0;-0,31;0;1;10;98,6;17699
3;0;-0,43;0;1,5;10;98,6;17702
3;0;-0,36;0;0,5;10;98,6;17705
4;0;-1,3;0;0,5;10;98,6;17709
3;0;-1,23;0;0;10;98,6;17712
