Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
R,40,15.20,15.00,15.72,15.01,1,0.00,0.00,0.00,0.00,14.90,0.00,1
L,40,80.00,19.20,15.00,14.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,15.33,14.90,1,0.00,0.00,0.00,0.00,14.97,0.00,1
L,40,80.00,19.20,15.00,14.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.20,15.00,15.75,14.97,1,0.00,0.00,0.00,0.00,14.97,0.00,1
L,40,6.00,19.20,15.00,15.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.50,15.00,17.01,15.07,1,0.00,0.00,0.00,0.00,14.97,0.00,1
L,40,3.90,19.20,15.00,14.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,15.42,15.34,1,0.00,0.00,0.00,0.00,15.23,0.00,1
L,40,80.00,19.20,15.00,14.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,14.20,15.67,1,0.00,0.00,0.00,0.00,15.23,0.00,1
L,40,80.00,19.20,15.00,14.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,14.59,15.90,1,0.00,0.00,0.00,0.00,15.00,0.01,1
L,40,80.00,19.20,15.00,15.16,1,0.01,0.00,0.00,0.01,15.00,0.00,0
R,40,14.90,15.00,14.58,15.49,1,0.00,0.00,0.00,0.00,15.00,0.01,1
L,40,32.80,19.20,15.00,14.98,1,0.01,0.00,0.00,0.01,15.00,0.00,0
R,40,15.00,15.00,14.98,15.26,1,0.00,0.00,0.00,0.00,15.00,0.01,1
L,40,34.10,19.20,15.00,14.97,1,0.01,0.00,0.00,0.01,15.00,0.00,0
R,40,15.00,15.00,14.98,14.99,1,0.00,0.00,0.00,0.00,15.01,0.01,1
L,40,37.50,19.20,15.00,14.97,1,0.01,0.00,0.00,0.01,15.00,0.00,0
R,40,15.30,15.00,16.21,14.80,1,0.00,0.00,0.00,0.00,15.01,0.01,1
L,40,34.30,19.20,15.00,15.07,1,0.01,0.00,0.00,0.01,15.00,0.00,0
R,40,15.10,15.00,15.42,14.77,1,0.00,0.00,0.00,0.00,15.01,0.01,1
L,40,32.30,19.20,15.00,15.08,1,0.01,0.00,0.00,0.01,15.00,0.00,0
R,40,15.30,15.00,16.26,14.99,1,0.00,0.00,0.00,0.00,15.01,0.01,1
L,40,30.40,19.20,15.00,15.31,1,0.01,0.03,0.00,0.03,15.00,0.00,0
R,40,15.20,15.00,15.88,15.19,1,0.00,0.00,0.00,0.00,15.01,0.01,1
L,40,27.50,19.20,15.00,15.16,1,0.01,0.03,0.00,0.03,15.00,0.00,0
L,40,27.30,19.20,15.00,15.01,1,0.01,0.03,0.00,0.03,15.00,0.00,0
R,40,15.00,15.00,15.08,15.62,1,0.00,0.00,0.00,0.00,15.16,0.03,0
R,40,15.20,15.00,15.91,15.68,1,0.00,0.00,0.00,0.00,15.16,0.03,0
L,40,26.50,19.20,15.00,14.78,1,0.01,0.03,0.00,0.03,15.00,0.00,0
R,40,15.40,15.00,16.76,15.09,1,0.00,0.00,0.00,0.00,15.01,0.03,0
L,40,29.40,19.20,15.00,15.16,1,0.01,0.03,0.00,0.03,15.00,0.00,0
R,40,15.50,15.00,17.22,15.84,1,0.00,0.00,0.00,0.00,15.01,0.03,0
L,40,33.40,19.20,15.00,15.18,1,0.01,0.03,0.05,0.05,15.00,0.00,0
R,40,15.30,15.00,16.45,16.38,1,0.00,0.00,0.00,0.00,15.01,0.03,0
L,40,38.10,19.20,15.00,14.86,1,0.01,0.03,0.05,0.05,15.00,0.00,0
R,40,14.90,15.00,14.84,16.21,1,0.00,0.00,0.00,0.00,15.13,0.05,0
L,40,44.20,19.20,15.00,15.12,1,0.01,0.03,0.05,0.05,15.00,0.00,0
R,40,15.50,15.00,17.30,15.75,1,0.00,0.00,0.00,0.00,15.13,0.05,0
L,40,45.10,19.20,15.00,15.54,1,0.01,0.03,0.05,0.05,15.00,0.00,0
R,40,15.60,15.00,17.77,16.17,1,0.00,0.00,0.00,0.00,15.29,0.05,0
L,40,44.30,19.20,15.00,15.11,1,0.01,0.03,0.05,0.05,15.00,0.00,0
R,40,15.80,15.00,18.67,17.06,1,0.00,0.00,0.00,0.00,15.29,0.05,0
L,40,40.50,19.20,15.00,15.03,1,0.01,0.03,0.05,0.05,15.00,0.00,0
R,40,15.80,15.00,18.76,17.31,1,0.00,0.00,0.00,0.00,15.29,0.05,0
L,40,38.90,19.20,15.00,15.08,0,0.07,0.03,0.05,0.03,15.00,0.00,0
R,40,15.70,15.00,18.45,17.38,1,0.00,0.00,0.00,0.00,14.95,0.03,0
L,40,37.60,19.20,15.00,14.96,0,0.07,0.03,0.05,0.03,15.00,0.00,0
R,40,16.30,15.00,14.95,17.90,1,0.00,0.00,0.00,0.00,14.95,0.03,0
L,40,34.30,19.20,15.00,14.94,0,0.07,0.03,0.05,0.03,15.00,0.00,0
R,40,16.00,15.00,14.95,17.75,1,0.00,0.00,0.00,0.00,15.10,0.03,0
L,40,33.40,19.20,15.00,14.95,0,0.07,0.03,0.05,0.03,15.00,0.00,0
R,40,16.20,15.00,15.10,17.23,1,0.00,0.00,0.00,0.00,15.10,0.03,0
L,40,31.70,19.20,15.00,14.95,0,0.07,0.03,0.05,0.03,15.00,0.00,0
R,40,15.90,15.00,15.10,14.87,1,0.00,0.00,0.00,0.00,15.10,0.03,0
L,40,28.90,19.20,15.00,14.90,0,0.07,0.03,0.05,0.03,15.00,0.00,0
R,40,15.60,15.00,15.10,15.29,1,0.00,0.00,0.00,0.00,14.89,0.03,0
L,40,28.30,19.20,15.00,15.01,0,0.07,0.07,0.05,0.05,15.00,0.00,0
R,40,11.00,15.00,14.89,15.60,1,0.00,0.00,0.00,0.00,14.89,0.03,0
L,40,27.60,19.20,15.00,15.04,0,0.07,0.07,0.05,0.05,15.00,0.00,0
R,40,1.40,15.00,15.33,15.50,1,0.00,0.00,0.00,0.00,15.33,0.05,0
L,40,25.30,19.20,15.00,15.18,0,0.07,0.07,0.05,0.05,15.00,0.00,0
R,40,0.90,15.00,15.33,15.42,1,0.00,0.00,0.00,0.00,15.33,0.05,0
L,40,24.80,19.20,15.00,14.83,0,0.07,0.07,0.05,0.05,15.00,0.00,0
R,40,80.00,15.00,14.99,15.52,1,0.00,0.00,0.00,0.00,14.99,0.05,0
L,40,23.90,19.20,15.00,15.46,0,0.07,0.07,0.05,0.05,15.00,0.00,0
R,40,80.00,15.00,14.99,15.43,1,0.00,0.00,0.00,0.00,14.99,0.05,0
L,40,22.50,19.20,15.00,14.92,0,0.07,0.07,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,14.99,15.31,1,0.00,0.00,0.00,0.00,14.99,0.05,0
L,40,21.60,19.20,15.00,14.91,0,0.07,0.07,0.08,0.07,15.00,0.00,0
R,40,-1.50,15.00,14.97,15.29,1,0.00,0.00,0.00,0.00,14.97,0.07,0
L,40,21.00,19.20,15.00,14.98,0,0.07,0.07,0.08,0.07,15.00,0.00,0
R,40,-4.00,15.00,14.97,15.22,1,0.00,0.00,0.00,0.00,14.97,0.07,0
L,40,20.40,19.20,15.00,14.99,0,0.07,0.07,0.08,0.07,15.00,0.00,0
R,40,-2.20,15.00,14.95,15.18,1,0.00,0.00,0.00,0.00,14.95,0.07,0
L,40,20.00,19.20,15.00,14.87,0,0.07,0.07,0.08,0.07,15.00,0.00,0
R,40,-1.30,15.00,14.95,15.09,1,0.00,0.00,0.00,0.00,14.95,0.07,0
L,40,19.60,19.20,15.00,14.81,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,1.90,15.00,14.95,14.89,1,0.00,0.00,0.00,0.00,14.95,0.07,0
L,40,19.00,19.20,15.00,14.77,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,-4.00,15.00,14.77,14.96,1,0.00,0.00,0.00,0.00,14.77,0.07,0
L,40,18.70,19.20,15.00,14.93,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,14.77,14.94,1,0.00,0.00,0.00,0.00,14.77,0.07,0
L,40,18.60,19.20,15.00,14.75,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,-2.30,15.00,14.89,14.62,1,0.00,0.00,0.00,0.00,14.89,0.07,0
L,40,18.30,19.20,15.00,15.13,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,-3.30,15.00,14.89,14.91,1,0.00,0.00,0.00,0.00,14.89,0.07,0
L,40,17.90,19.20,15.00,14.95,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,1.40,15.00,14.89,14.94,1,0.00,0.00,0.00,0.00,14.89,0.07,0
L,40,17.70,19.20,15.00,15.45,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,3.20,15.00,14.95,15.03,1,0.00,0.00,0.00,0.00,14.95,0.08,0
L,40,17.40,19.20,15.00,14.94,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,-3.30,15.00,14.95,14.97,1,0.00,0.00,0.00,0.00,14.95,0.08,0
L,40,17.40,19.20,15.00,14.91,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,80.00,15.00,14.97,14.82,1,0.00,0.00,0.01,0.01,14.97,0.08,0
L,40,17.80,19.20,15.00,15.07,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,-3.00,15.00,14.97,14.88,1,0.00,0.00,0.01,0.01,14.97,0.08,0
L,40,17.90,19.20,15.00,15.09,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,-2.90,15.00,14.97,14.95,1,0.00,0.00,0.01,0.01,14.97,0.08,0
L,40,18.30,19.20,15.00,15.03,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,13.50,15.00,15.09,15.01,1,0.00,0.00,0.01,0.01,15.09,0.08,0
L,40,18.20,19.20,15.00,15.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,80.00,15.00,15.09,15.04,1,0.00,0.00,0.01,0.01,15.09,0.08,0
L,40,18.70,19.20,15.00,15.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,24.10,15.00,15.16,15.10,1,0.00,0.00,0.01,0.01,15.16,0.08,0
L,40,19.00,19.20,15.00,15.10,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,31.60,15.00,15.16,15.02,1,0.00,0.00,0.01,0.01,15.16,0.08,0
L,40,20.00,19.20,15.00,14.99,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,32.70,15.00,15.16,15.12,1,0.03,0.00,0.01,0.03,15.16,0.08,0
L,40,20.60,19.20,15.00,15.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,32.20,15.00,15.10,15.22,1,0.03,0.00,0.01,0.03,15.10,0.08,0
L,40,22.90,19.20,15.00,15.04,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,29.00,15.00,15.10,15.16,1,0.03,0.00,0.01,0.03,15.10,0.08,0
L,40,24.10,19.20,15.00,15.09,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,27.30,15.00,15.16,15.09,1,0.03,0.00,0.01,0.03,15.16,0.08,0
L,40,25.00,19.20,15.00,15.64,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,26.40,15.00,15.16,15.10,1,0.03,0.00,0.01,0.03,15.16,0.08,0
L,40,28.00,19.20,15.00,15.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,26.50,15.00,15.03,15.19,1,0.03,0.05,0.01,0.05,15.03,0.08,0
L,40,30.10,19.20,15.00,14.82,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,29.20,15.00,15.03,15.22,1,0.03,0.05,0.01,0.05,15.03,0.08,0
L,40,32.60,19.20,15.00,15.26,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,31.40,15.00,15.03,15.31,1,0.03,0.05,0.01,0.05,15.03,0.08,0
L,40,35.60,19.20,15.00,14.98,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,42.40,15.00,14.98,15.33,1,0.03,0.05,0.01,0.05,14.98,0.08,0
L,40,38.60,19.20,15.00,14.83,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,45.80,15.00,14.98,15.29,1,0.03,0.05,0.01,0.05,14.98,0.08,0
L,40,41.60,19.20,15.00,14.71,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,44.70,15.00,14.81,15.36,0,0.03,0.05,0.07,0.03,14.81,0.08,0
L,40,44.20,19.20,15.00,14.81,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,41.10,15.00,14.81,15.28,0,0.03,0.05,0.07,0.03,14.81,0.08,0
L,40,43.00,19.20,15.00,14.82,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,38.90,15.00,14.81,15.28,0,0.03,0.05,0.07,0.03,14.81,0.08,0
L,41,39.20,19.20,15.00,14.80,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,37.70,15.00,14.80,15.20,0,0.03,0.05,0.07,0.03,14.80,0.08,0
L,40,45.60,19.20,15.00,14.80,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,35.60,15.00,14.80,14.98,0,0.03,0.05,0.07,0.03,14.80,0.08,0
L,40,80.00,19.20,15.00,14.79,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,33.00,15.00,14.74,14.84,0,0.03,0.05,0.07,0.03,14.74,0.08,0
L,40,80.00,19.20,15.00,14.86,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,31.70,15.00,14.74,14.81,0,0.03,0.05,0.07,0.03,14.74,0.08,0
L,40,80.00,19.20,15.00,14.89,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,30.30,15.00,14.74,14.73,0,0.08,0.05,0.07,0.05,14.74,0.08,0
L,40,80.00,19.20,15.00,14.81,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,28.30,15.00,14.80,14.84,0,0.08,0.05,0.07,0.05,14.80,0.08,0
L,40,80.00,19.20,15.00,14.73,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,27.10,15.00,14.80,14.81,0,0.08,0.05,0.07,0.05,14.80,0.08,0
L,40,80.00,19.20,15.00,14.93,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,26.20,15.00,14.89,14.78,0,0.08,0.05,0.07,0.05,14.89,0.07,0
L,40,80.00,19.20,15.00,15.53,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,25.20,15.00,14.89,14.67,0,0.08,0.05,0.07,0.05,14.89,0.07,0
L,40,80.00,19.20,15.00,14.81,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,24.60,15.00,14.89,14.67,0,0.08,0.08,0.07,0.07,14.89,0.07,0
L,40,80.00,19.20,15.00,15.25,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,23.30,15.00,14.80,14.71,0,0.08,0.08,0.07,0.07,14.80,0.07,0
L,40,80.00,19.20,15.00,14.81,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,22.00,15.00,14.80,14.62,0,0.08,0.08,0.07,0.07,14.80,0.07,0
L,40,80.00,19.20,15.00,14.89,0,0.07,0.04,0.08,0.04,15.00,0.00,0
R,40,21.40,15.00,14.90,14.66,0,0.08,0.08,0.07,0.07,14.90,0.04,0
L,40,80.00,19.20,15.00,15.06,0,0.07,0.04,0.08,0.04,15.00,0.00,0
R,40,20.80,15.00,14.90,14.72,0,0.08,0.08,0.07,0.07,14.90,0.04,0
L,40,80.00,19.20,15.00,15.04,0,0.07,0.04,0.08,0.04,15.00,0.00,0
R,40,19.80,15.00,14.90,14.73,0,0.08,0.08,0.08,0.08,14.90,0.04,0
L,40,80.00,19.20,15.00,15.10,0,0.07,0.04,0.08,0.04,15.00,0.00,0
R,40,18.80,15.00,15.01,14.79,0,0.08,0.08,0.08,0.08,15.01,0.04,0
L,40,80.00,19.20,15.00,15.02,0,0.07,0.04,0.08,0.04,15.00,0.00,0
R,40,19.20,15.00,15.01,14.72,0,0.08,0.08,0.08,0.08,15.01,0.04,0
L,40,80.00,19.20,15.00,14.98,0,0.07,0.04,0.02,0.02,15.00,0.00,0
R,40,18.50,15.00,14.97,15.48,0,0.08,0.08,0.08,0.08,14.97,0.02,0
L,40,80.00,19.20,15.00,15.08,0,0.07,0.04,0.02,0.02,15.00,0.00,0
R,40,18.00,15.00,14.97,14.84,0,0.08,0.08,0.08,0.08,14.97,0.02,0
L,40,80.00,19.20,15.00,15.00,0,0.07,0.04,0.02,0.02,15.00,0.00,0
R,40,17.90,15.00,14.97,14.63,0,0.08,0.08,0.08,0.08,14.97,0.02,0
L,40,80.00,19.20,15.00,15.01,0,0.07,0.04,0.02,0.02,15.00,0.00,0
R,40,17.40,15.00,15.21,14.87,0,0.08,0.08,0.08,0.08,15.21,0.02,0
L,40,80.00,19.20,15.00,15.05,0,0.07,0.04,0.02,0.02,15.00,0.00,0
R,40,17.50,15.00,15.21,15.08,0,0.08,0.08,0.08,0.08,15.21,0.02,0
L,40,80.00,19.20,15.00,14.96,0,0.01,0.04,0.02,0.01,15.00,0.00,1
R,40,17.40,15.00,14.73,14.90,0,0.08,0.08,0.08,0.08,14.73,0.01,0
L,40,80.00,19.20,15.00,14.88,0,0.01,0.04,0.02,0.01,15.00,0.00,1
R,40,17.20,15.00,14.73,14.88,0,0.08,0.08,0.08,0.08,14.73,0.01,0
L,40,80.00,19.20,15.00,14.82,0,0.01,0.04,0.02,0.01,15.00,0.00,1
R,40,17.20,15.00,15.38,15.07,0,0.08,0.08,0.08,0.08,15.38,0.01,0
L,40,80.00,19.20,15.00,14.87,0,0.01,0.04,0.02,0.01,15.00,0.00,1
R,40,17.40,15.00,15.38,15.02,0,0.08,0.08,0.08,0.08,15.38,0.01,0
L,40,80.00,19.20,15.00,14.94,0,0.01,0.04,0.02,0.01,15.00,0.00,1
R,40,17.50,15.00,15.38,15.17,0,0.08,0.08,0.08,0.08,15.38,0.01,0
L,40,80.00,19.20,15.00,14.88,0,0.01,0.04,0.02,0.01,15.00,0.00,1
R,40,17.70,15.00,14.73,15.25,0,0.08,0.08,0.08,0.08,14.73,0.01,0
L,40,80.00,19.20,15.00,14.90,0,0.01,0.01,0.02,0.01,15.00,0.00,1
R,40,18.00,15.00,14.73,15.39,0,0.08,0.08,0.08,0.08,14.73,0.01,0
L,40,80.00,19.20,15.00,14.94,0,0.01,0.01,0.02,0.01,15.00,0.00,1
R,40,19.00,15.00,14.92,15.31,0,0.08,0.08,0.08,0.08,14.92,0.01,0
L,40,80.00,19.20,15.00,15.00,0,0.01,0.01,0.02,0.01,15.00,0.00,1
R,40,19.80,15.00,14.92,15.12,0,0.08,0.08,0.08,0.08,14.92,0.01,0
L,40,80.00,19.20,15.00,15.08,0,0.01,0.01,0.02,0.01,15.00,0.00,1
R,40,20.80,15.00,14.92,15.07,0,0.08,0.08,0.08,0.08,14.92,0.01,0
L,40,80.00,19.20,15.00,15.11,0,0.01,0.01,0.02,0.01,15.00,0.00,1
R,40,22.30,15.00,15.06,15.12,0,0.08,0.08,0.08,0.08,15.06,0.01,0
R,40,23.30,15.00,15.06,14.92,0,0.08,0.08,0.08,0.08,15.06,0.01,0
L,40,80.00,19.20,15.00,15.08,1,0.01,0.01,0.00,0.01,15.00,0.00,1
L,40,80.00,19.20,15.00,15.02,1,0.01,0.01,0.00,0.01,15.00,0.00,1
R,40,24.60,15.00,15.37,14.88,0,0.08,0.08,0.08,0.08,15.37,0.01,0
L,40,48.10,19.20,15.00,15.00,1,0.01,0.01,0.00,0.01,15.00,0.00,1
R,40,27.70,15.00,15.37,14.95,0,0.08,0.08,0.08,0.08,15.37,0.01,0
L,40,80.00,19.20,15.00,15.05,1,0.01,0.01,0.00,0.01,15.00,0.00,1
R,40,28.40,15.00,15.37,14.94,0,0.08,0.08,0.08,0.08,15.37,0.01,0
L,40,80.00,19.20,15.00,15.02,1,0.01,0.01,0.00,0.01,15.00,0.00,1
R,40,29.80,15.00,14.84,15.15,0,0.08,0.08,0.08,0.08,14.84,0.01,0
L,40,80.00,19.20,15.00,15.01,1,0.01,0.01,0.00,0.01,15.00,0.00,1
R,40,30.70,15.00,14.84,15.25,0,0.08,0.08,0.08,0.08,14.84,0.01,0
L,40,80.00,19.20,15.00,15.03,1,0.00,0.01,0.00,0.01,15.00,0.00,1
R,41,25.40,15.00,15.01,15.32,0,0.08,0.08,0.08,0.08,15.01,0.01,0
L,40,80.00,19.20,15.00,15.12,1,0.00,0.01,0.00,0.01,15.00,0.00,1
R,40,20.50,15.00,15.01,15.16,0,0.08,0.08,0.08,0.08,15.01,0.01,0
L,40,80.00,19.20,15.00,15.01,1,0.00,0.01,0.00,0.01,15.00,0.00,1
L,40,63.00,19.20,15.00,15.06,1,0.00,0.01,0.00,0.01,15.00,0.00,1
R,40,15.80,15.00,15.01,15.08,0,0.08,0.08,0.08,0.08,15.01,0.01,0
R,40,14.70,15.00,15.01,14.95,0,0.08,0.08,0.08,0.08,14.96,0.01,0
L,40,80.00,19.20,15.00,14.38,1,0.00,0.01,0.00,0.01,15.00,0.00,1
R,40,14.40,15.00,15.01,14.87,0,0.08,0.08,0.08,0.08,14.96,0.01,0
L,40,80.00,19.20,15.00,15.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.80,15.00,14.95,14.72,0,0.08,0.08,0.08,0.08,14.95,0.00,0
L,40,80.00,19.20,15.00,14.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.90,15.00,14.95,14.52,0,0.08,0.08,0.08,0.08,14.95,0.00,0
L,40,80.00,19.20,15.00,15.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.90,15.00,14.95,14.52,0,0.08,0.08,0.08,0.08,14.95,0.00,0
L,40,80.00,19.20,15.00,14.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.80,15.00,14.77,14.65,0,0.08,0.08,0.07,0.07,14.77,0.00,0
L,40,80.00,19.20,15.00,15.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.80,15.00,14.77,14.74,0,0.08,0.08,0.07,0.07,14.77,0.00,0
L,40,80.00,19.20,15.00,15.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.70,15.00,14.99,14.72,0,0.08,0.08,0.07,0.07,14.99,0.00,0
L,40,80.00,19.20,15.00,15.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.00,15.00,14.99,14.71,0,0.08,0.08,0.07,0.07,14.99,0.00,0
L,40,80.00,19.20,15.00,15.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.00,15.00,14.99,14.68,0,0.08,0.08,0.07,0.07,14.99,0.00,0
L,40,80.00,19.20,15.00,15.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,38.40,19.20,15.00,15.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,15.58,14.82,0,0.08,0.08,0.07,0.07,15.58,0.00,0
R,40,13.70,15.00,15.58,14.95,0,0.08,0.08,0.07,0.07,15.58,0.00,0
L,40,80.00,19.20,15.00,15.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.90,15.00,14.94,15.18,0,0.04,0.08,0.07,0.04,14.94,0.00,0
L,40,80.00,19.20,15.00,15.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.70,15.00,14.94,15.61,0,0.04,0.08,0.07,0.04,14.94,0.00,0
L,41,80.00,19.20,15.00,15.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,15.01,15.85,0,0.04,0.08,0.07,0.04,15.01,0.00,0
L,40,41.60,19.20,15.00,14.57,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.80,15.00,15.01,14.99,0,0.04,0.08,0.07,0.04,15.01,0.00,0
L,40,80.00,19.20,15.00,14.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,15.01,14.99,0,0.04,0.02,0.07,0.02,15.01,0.00,0
L,40,80.00,19.20,15.00,14.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,80.00,19.20,15.00,15.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,15.02,15.23,0,0.04,0.02,0.07,0.02,15.02,0.00,0
R,40,13.60,15.00,15.02,14.93,0,0.04,0.02,0.07,0.02,15.02,0.00,0
L,40,80.00,19.20,15.00,14.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.70,15.00,15.05,14.99,0,0.04,0.02,0.07,0.02,15.05,0.00,0
L,40,80.00,19.20,15.00,15.36,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.70,15.00,15.05,14.89,0,0.04,0.02,0.07,0.02,15.05,0.00,0
R,40,14.00,15.00,11.12,14.95,0,0.04,0.02,0.01,0.01,15.05,0.00,1
L,40,47.30,19.20,15.00,14.69,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,9.35,14.63,0,0.04,0.02,0.01,0.01,15.05,0.00,1
L,40,80.00,19.20,15.00,15.15,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,78.60,19.20,15.00,14.89,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,9.19,13.79,0,0.04,0.02,0.01,0.01,14.79,0.00,1
L,40,71.90,19.20,15.00,15.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,13.60,15.00,9.02,12.52,0,0.04,0.02,0.01,0.01,15.15,0.00,1
L,40,80.00,19.20,15.00,14.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.10,15.00,10.91,11.40,0,0.04,0.02,0.01,0.01,15.15,0.00,1
L,40,80.00,19.20,15.00,15.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.10,15.00,10.80,10.62,0,0.04,0.02,0.01,0.01,15.15,0.00,1
L,40,80.00,19.20,15.00,15.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,14.81,10.32,0,0.04,0.02,0.01,0.01,14.93,0.00,1
L,40,80.00,19.20,15.00,15.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,14.00,10.60,0,0.04,0.02,0.01,0.01,14.93,0.00,1
L,40,80.00,19.20,15.00,14.58,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,14.40,11.53,0,0.04,0.02,0.01,0.01,14.94,0.00,1
L,40,80.00,19.20,15.00,14.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,14.81,12.46,0,0.00,0.02,0.01,0.00,14.94,0.00,1
L,40,80.00,19.20,15.00,14.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,14.83,13.30,0,0.00,0.02,0.01,0.00,14.94,0.00,1
L,40,80.00,19.20,15.00,14.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,14.43,14.00,0,0.00,0.02,0.01,0.00,15.12,0.00,1
L,40,80.00,19.20,15.00,15.17,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,14.43,14.37,0,0.00,0.02,0.01,0.00,15.12,0.00,1
L,40,80.00,19.20,15.00,15.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,14.43,15.26,0,0.00,0.02,0.01,0.00,15.15,0.00,1
