Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
S,40,15.20,15.00,10.61,9.80,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,13.70,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.23,9.86,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,8.40,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.65,10.01,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,7.90,18.70,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.26,10.13,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,12.20,18.70,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.27,10.76,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,14.40,18.70,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.87,10.25,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,9.20,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.87,10.12,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,11.40,18.70,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,11.11,9.95,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,12.50,18.70,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.91,10.10,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,18.70,10.00,10.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,15.00,9.09,10.22,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,41,80.00,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,15.00,8.24,10.06,1,0.00,0.00,0.00,0.00,10.02,0.00,1
L,40,80.00,18.70,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.84,9.77,1,0.00,0.00,0.00,0.00,10.02,0.00,1
L,40,80.00,18.70,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,11.07,9.43,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,80.00,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.70,9.37,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,80.00,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,11.96,9.73,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,80.00,18.70,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.37,10.73,1,0.00,0.00,0.00,0.00,10.12,0.00,1
L,40,80.00,18.70,10.00,10.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.79,10.41,1,0.00,0.00,0.00,0.00,10.12,0.00,1
L,40,80.00,18.70,10.00,10.42,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.82,10.89,1,0.00,0.00,0.00,0.00,10.12,0.00,1
L,40,10.90,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.43,10.87,1,0.00,0.00,0.00,0.00,10.12,0.00,1
L,40,7.90,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,15.00,9.21,10.98,1,0.00,0.00,0.00,0.00,10.12,0.00,1
L,40,16.30,18.70,10.00,9.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,10.01,10.79,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,80.00,18.70,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,15.00,8.77,10.69,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,80.00,18.70,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,15.00,8.73,10.17,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,80.00,18.70,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.35,9.77,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,80.00,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,11.18,9.44,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,80.00,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,15.00,8.33,9.45,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,80.00,18.70,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.35,9.69,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,80.00,18.70,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.36,9.46,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,80.00,18.70,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.96,9.99,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,80.00,18.70,10.00,9.71,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.96,10.05,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,80.00,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.55,10.07,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,80.00,18.70,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.36,9.90,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,80.00,18.70,10.00,10.23,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.37,9.80,1,0.00,0.00,0.00,0.00,10.14,0.00,1
L,40,80.00,18.70,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,80.00,18.70,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.79,9.86,1,0.00,0.00,0.00,0.00,10.14,0.00,1
L,40,80.00,18.70,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.41,10.08,1,0.00,0.00,0.00,0.00,10.14,0.00,1
L,40,80.00,18.70,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.59,10.61,1,0.00,0.00,0.00,0.00,9.80,0.00,1
L,40,80.00,18.70,10.00,9.81,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.58,10.72,1,0.00,0.00,0.00,0.00,9.80,0.00,1
L,40,80.00,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,15.00,8.75,10.38,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,80.00,18.70,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.36,10.07,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,80.00,18.70,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,15.00,9.13,9.76,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,80.00,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.76,9.61,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,80.00,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,15.00,9.13,9.55,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,80.00,18.70,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.93,9.60,1,0.00,0.00,0.00,0.00,10.05,0.00,1
L,40,13.00,18.70,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.52,9.66,1,0.00,0.00,0.00,0.00,10.05,0.00,1
L,40,12.10,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.75,9.77,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,80.00,18.70,10.00,9.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,11.59,9.88,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,80.00,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,80.00,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,11.64,10.12,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,80.00,18.70,10.00,10.23,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,10.04,10.50,1,0.00,0.00,0.00,0.00,10.24,0.00,1
L,40,80.00,18.70,10.00,10.19,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.30,15.00,11.28,10.75,1,0.00,0.00,0.00,0.00,10.24,0.00,1
L,40,80.00,18.70,10.00,10.19,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.00,15.00,10.08,10.71,1,0.00,0.00,0.00,0.00,10.31,0.01,1
L,40,80.00,18.70,10.00,10.11,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.20,15.00,10.90,10.76,1,0.00,0.00,0.00,0.00,10.31,0.01,1
L,40,80.00,18.70,10.00,9.99,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.70,15.00,12.99,10.76,1,0.00,0.00,0.00,0.00,10.31,0.01,1
L,40,80.00,18.70,10.00,10.20,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.10,15.00,10.60,10.88,1,0.00,0.00,0.00,0.00,10.12,0.01,1
L,40,34.90,18.70,10.00,10.07,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.20,15.00,11.02,10.99,1,0.00,0.00,0.00,0.00,10.12,0.01,1
L,40,35.00,18.70,10.00,9.97,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.90,15.00,9.81,11.09,1,0.00,0.00,0.00,0.00,10.00,0.01,1
L,40,34.30,18.70,10.00,9.95,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.10,15.00,10.62,10.64,1,0.00,0.00,0.00,0.00,10.00,0.01,1
L,40,32.30,18.70,10.00,10.04,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.00,15.00,10.22,11.25,1,0.00,0.00,0.00,0.00,10.00,0.01,1
L,40,31.70,18.70,10.00,9.86,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.00,15.00,10.22,10.47,1,0.00,0.00,0.00,0.00,9.93,0.03,0
L,40,29.30,18.70,10.00,9.91,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.00,15.00,10.22,10.34,1,0.00,0.00,0.00,0.00,9.93,0.03,0
L,40,27.10,18.70,10.00,9.99,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,41,14.80,15.00,9.40,10.28,1,0.00,0.00,0.00,0.00,10.09,0.03,0
L,40,27.40,18.70,10.00,10.31,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.80,15.00,9.37,10.30,1,0.00,0.00,0.00,0.00,10.09,0.03,0
L,40,26.60,18.70,10.00,9.94,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.80,15.00,9.35,9.96,1,0.00,0.00,0.00,0.00,10.09,0.03,0
L,40,27.00,18.70,10.00,10.69,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.10,15.00,10.56,9.72,1,0.00,0.00,0.00,0.00,9.99,0.03,0
L,40,28.30,18.70,10.00,9.79,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,14.80,15.00,9.34,9.67,1,0.00,0.00,0.00,0.00,9.99,0.03,0
L,40,29.00,18.70,10.00,9.80,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.30,15.00,11.37,9.86,1,0.00,0.00,0.00,0.00,9.92,0.05,0
L,40,32.40,18.70,10.00,10.40,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.40,15.00,11.82,9.71,1,0.00,0.00,0.00,0.00,9.92,0.05,0
L,40,35.70,18.70,10.00,9.94,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.40,15.00,11.87,10.95,1,0.00,0.00,0.00,0.00,9.92,0.05,0
L,40,38.40,18.70,10.00,9.81,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.10,15.00,10.68,10.76,1,0.00,0.00,0.00,0.00,9.92,0.05,0
L,40,41.90,18.70,10.00,9.91,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.50,15.00,12.34,10.83,1,0.00,0.00,0.00,0.00,9.92,0.05,0
L,40,45.70,18.70,10.00,10.07,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.30,15.00,11.58,10.98,1,0.00,0.00,0.00,0.00,10.01,0.05,0
L,40,45.40,18.70,10.00,9.98,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,14.90,15.00,9.97,11.02,1,0.00,0.00,0.00,0.00,10.01,0.05,0
L,40,44.70,18.70,10.00,9.99,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.40,15.00,12.01,11.00,1,0.00,0.00,0.00,0.00,10.00,0.05,0
L,40,42.20,18.70,10.00,10.01,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,15.50,15.00,12.47,11.26,1,0.00,0.00,0.00,0.00,10.00,0.05,0
L,40,40.50,18.70,10.00,10.03,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,15.60,15.00,12.95,11.37,1,0.00,0.00,0.00,0.00,10.00,0.05,0
L,40,39.30,18.70,10.00,9.97,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,15.60,15.00,13.02,11.51,1,0.00,0.00,0.00,0.00,9.91,0.03,0
L,40,37.20,18.70,10.00,9.91,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,15.30,15.00,11.85,11.85,1,0.00,0.00,0.00,0.00,9.91,0.03,0
L,40,36.30,18.70,10.00,9.93,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,15.50,15.00,12.71,12.16,1,0.00,0.00,0.00,0.00,9.70,0.03,0
L,40,35.70,18.70,10.00,9.86,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,16.00,15.00,14.83,12.36,1,0.00,0.00,0.00,0.00,9.70,0.03,0
L,40,34.00,18.70,10.00,9.92,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,16.00,15.00,14.95,12.75,1,0.00,0.00,0.00,0.00,9.70,0.03,0
L,41,32.80,18.70,10.00,9.93,0,0.07,0.03,0.05,0.03,15.00,0.00,0
S,40,16.40,15.00,9.93,13.24,1,0.00,0.00,0.00,0.00,9.93,0.03,0
L,40,32.20,18.70,10.00,9.96,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,15.70,15.00,9.93,13.57,1,0.00,0.00,0.00,0.00,9.93,0.03,0
L,40,30.50,18.70,10.00,9.95,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,16.00,15.00,9.93,12.97,1,0.00,0.00,0.00,0.00,9.98,0.05,0
L,40,29.90,18.70,10.00,10.06,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,14.40,15.00,9.93,12.20,1,0.00,0.00,0.00,0.00,9.98,0.05,0
L,40,29.10,18.70,10.00,10.12,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,10.50,15.00,9.98,11.37,1,0.00,0.00,0.00,0.00,9.98,0.05,0
L,40,27.50,18.70,10.00,10.13,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,7.50,15.00,10.13,10.56,1,0.00,0.00,0.00,0.00,10.13,0.05,0
L,40,27.10,18.70,10.00,10.14,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,80.00,15.00,10.13,10.21,1,0.00,0.00,0.00,0.00,10.13,0.05,0
L,40,26.60,18.70,10.00,9.99,0,0.07,0.08,0.05,0.05,15.00,0.00,0
S,40,80.00,15.00,10.13,10.00,1,0.00,0.00,0.00,0.00,10.13,0.05,0
L,40,25.70,18.70,10.00,10.01,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,15.00,10.13,10.04,1,0.00,0.00,0.00,0.00,10.13,0.05,0
L,40,24.70,18.70,10.00,10.38,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,15.00,10.13,10.18,1,0.00,0.00,0.00,0.00,10.13,0.05,0
L,40,24.40,18.70,10.00,9.86,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,15.00,10.07,10.32,1,0.00,0.00,0.00,0.00,10.07,0.07,0
L,40,23.10,18.70,10.00,9.96,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,2.80,15.00,10.07,10.35,1,0.00,0.00,0.00,0.00,10.07,0.07,0
L,40,23.10,18.70,10.00,9.87,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,0.00,15.00,9.92,10.49,1,0.00,0.00,0.00,0.00,9.92,0.07,0
L,40,22.50,18.70,10.00,9.98,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,0.90,15.00,9.92,10.03,1,0.00,0.00,0.00,0.00,9.92,0.07,0
L,40,21.90,18.70,10.00,9.95,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,-4.00,15.00,9.92,9.91,1,0.00,0.00,0.00,0.00,9.92,0.07,0
L,40,21.00,18.70,10.00,9.87,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,15.00,9.92,9.84,1,0.00,0.00,0.00,0.00,9.92,0.07,0
L,40,20.80,18.70,10.00,9.89,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,15.00,9.92,10.06,1,0.00,0.00,0.00,0.00,9.92,0.07,0
L,40,20.40,18.70,10.00,9.94,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,15.00,9.93,9.86,1,0.00,0.00,0.00,0.00,9.93,0.07,0
L,40,19.80,18.70,10.00,9.90,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.93,9.80,1,0.00,0.00,0.00,0.00,9.93,0.07,0
L,40,19.90,18.70,10.00,9.90,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.93,9.86,1,0.00,0.00,0.00,0.00,9.93,0.07,0
L,40,19.80,18.70,10.00,9.92,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.93,9.91,1,0.00,0.00,0.00,0.00,9.93,0.08,0
L,40,19.20,18.70,10.00,10.06,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.93,9.95,1,0.00,0.00,0.00,0.00,9.93,0.08,0
L,40,19.30,18.70,10.00,9.84,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.92,9.98,1,0.00,0.00,0.00,0.00,9.92,0.08,0
L,40,18.90,18.70,10.00,10.23,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.92,9.96,1,0.00,0.00,0.00,0.00,9.92,0.08,0
L,40,18.50,18.70,10.00,9.94,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.94,9.96,1,0.00,0.00,0.00,0.00,9.94,0.08,0
L,40,18.10,18.70,10.00,9.91,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.94,10.01,1,0.00,0.00,0.00,0.00,9.94,0.08,0
L,40,18.20,18.70,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,9.94,9.92,1,0.00,0.00,0.00,0.00,9.94,0.08,0
L,40,18.10,18.70,10.00,9.99,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.10,9.81,1,0.00,0.00,0.00,0.00,10.10,0.08,0
L,40,17.50,18.70,10.00,10.07,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.10,9.90,1,0.00,0.00,0.00,0.00,10.10,0.08,0
L,40,17.70,18.70,10.00,10.05,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.06,10.48,1,0.00,0.00,0.00,0.00,10.06,0.08,0
L,40,18.10,18.70,10.00,10.11,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.06,9.78,1,0.00,0.00,0.00,0.00,10.06,0.08,0
L,40,17.90,18.70,10.00,10.04,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.06,10.19,1,0.00,0.00,0.01,0.01,10.06,0.08,0
L,40,18.20,18.70,10.00,10.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.02,10.21,1,0.00,0.00,0.01,0.01,10.02,0.08,0
L,40,17.50,18.70,10.00,10.02,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.02,10.00,1,0.00,0.00,0.01,0.01,10.02,0.08,0
L,40,18.00,18.70,10.00,10.03,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.01,9.94,1,0.00,0.00,0.01,0.01,10.01,0.08,0
L,40,18.20,18.70,10.00,10.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.01,9.94,1,0.00,0.00,0.01,0.01,10.01,0.08,0
L,40,18.30,18.70,10.00,9.93,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.01,10.02,1,0.00,0.00,0.01,0.01,10.01,0.08,0
L,40,18.60,18.70,10.00,10.11,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.08,10.06,1,0.00,0.00,0.01,0.01,10.08,0.08,0
L,40,18.80,18.70,10.00,10.27,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.08,10.03,1,0.00,0.00,0.01,0.01,10.08,0.08,0
L,40,19.50,18.70,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.17,9.99,1,0.03,0.00,0.01,0.03,10.17,0.08,0
L,40,19.50,18.70,10.00,10.11,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,15.00,10.17,10.04,1,0.03,0.00,0.01,0.03,10.17,0.08,0
L,40,20.30,18.70,10.00,10.10,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,32.70,15.00,10.17,10.11,1,0.03,0.00,0.01,0.03,10.17,0.08,0
L,40,21.10,18.70,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,30.80,15.00,10.02,10.10,1,0.03,0.00,0.01,0.03,10.02,0.08,0
L,40,21.50,18.70,10.00,10.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,29.10,15.00,10.02,10.21,1,0.03,0.00,0.01,0.03,10.02,0.08,0
L,40,21.60,18.70,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,27.60,15.00,9.94,10.11,1,0.03,0.00,0.01,0.03,9.94,0.08,0
L,40,22.60,18.70,10.00,9.94,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,26.50,15.00,9.94,10.09,1,0.03,0.00,0.01,0.03,9.94,0.08,0
L,40,23.90,18.70,10.00,9.88,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,25.90,15.00,9.94,10.06,1,0.03,0.00,0.01,0.03,9.94,0.08,0
L,40,24.30,18.70,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,25.90,15.00,9.85,10.28,1,0.03,0.00,0.01,0.03,9.85,0.08,0
L,40,25.10,18.70,10.00,9.93,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,27.60,15.00,9.85,10.01,1,0.03,0.00,0.01,0.03,9.85,0.08,0
L,40,27.50,18.70,10.00,9.93,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,29.30,15.00,9.96,10.12,1,0.03,0.06,0.01,0.06,9.96,0.08,0
L,40,27.90,18.70,10.00,10.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,33.20,15.00,9.96,10.05,1,0.03,0.06,0.01,0.06,9.96,0.08,0
L,40,29.60,18.70,10.00,9.95,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,37.00,15.00,9.96,9.97,1,0.03,0.06,0.01,0.06,9.96,0.08,0
L,40,32.10,18.70,10.00,10.03,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,40.80,15.00,9.98,9.99,1,0.03,0.06,0.01,0.06,9.98,0.08,0
L,40,33.40,18.70,10.00,10.06,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,46.40,15.00,9.98,9.97,1,0.03,0.06,0.01,0.06,9.98,0.08,0
L,40,34.10,18.70,10.00,10.14,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,47.20,15.00,10.12,10.05,1,0.03,0.06,0.01,0.06,10.12,0.08,0
L,40,37.20,18.70,10.00,10.07,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,45.70,15.00,10.12,10.04,0,0.03,0.06,0.07,0.03,10.12,0.08,0
L,40,40.50,18.70,10.00,9.74,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,42.80,15.00,9.89,10.07,0,0.03,0.06,0.07,0.03,9.89,0.08,0
L,40,43.50,18.70,10.00,9.93,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,41.70,15.00,9.89,10.13,0,0.03,0.06,0.07,0.03,9.89,0.08,0
L,40,45.40,18.70,10.00,10.57,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,40.80,15.00,9.89,10.02,0,0.03,0.06,0.07,0.03,9.89,0.08,0
L,40,42.10,18.70,10.00,10.27,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,39.60,15.00,10.23,9.95,0,0.03,0.06,0.07,0.03,10.23,0.08,0
L,40,46.80,18.70,10.00,9.70,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,37.50,15.00,10.23,9.94,0,0.03,0.06,0.07,0.03,10.23,0.08,0
L,40,44.10,18.70,10.00,9.78,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,36.30,15.00,9.71,10.00,0,0.03,0.06,0.07,0.03,9.71,0.08,0
L,40,47.10,18.70,10.00,9.68,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,35.60,15.00,9.71,9.92,0,0.03,0.06,0.07,0.03,9.71,0.08,0
L,40,80.00,18.70,10.00,9.77,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,33.90,15.00,9.71,9.84,0,0.03,0.06,0.07,0.03,9.71,0.08,0
L,40,80.00,18.70,10.00,9.71,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,33.00,15.00,9.68,9.76,0,0.08,0.06,0.07,0.06,9.68,0.08,0
