Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
S,40,80.00,14.30,9.81,10.08,0,0.06,0.07,0.04,0.04,9.81,0.08,0
L,40,80.00,59.60,10.00,10.06,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.81,9.89,0,0.06,0.07,0.04,0.04,9.81,0.08,0
L,40,74.80,59.60,10.00,9.83,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.81,9.90,0,0.06,0.07,0.04,0.04,9.81,0.08,0
L,40,80.00,59.60,10.00,9.83,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.58,9.80,0,0.06,0.07,0.04,0.04,9.58,0.08,0
L,40,80.00,59.60,10.00,9.66,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.58,9.85,0,0.06,0.07,0.04,0.04,9.58,0.08,0
L,40,74.10,59.60,10.00,9.81,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,61.00,14.30,9.90,9.78,0,0.06,0.07,0.07,0.06,9.90,0.08,0
L,40,78.70,59.60,10.00,9.91,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,69.10,14.30,9.90,9.70,0,0.06,0.07,0.07,0.06,9.90,0.08,0
L,40,80.00,59.60,10.00,9.98,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,56.80,14.30,9.90,9.65,0,0.06,0.07,0.07,0.06,9.90,0.08,0
L,40,80.00,59.60,10.00,10.02,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,59.60,14.30,9.98,9.73,0,0.06,0.07,0.07,0.06,9.98,0.06,0
L,40,80.00,59.60,10.00,9.95,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,56.00,14.30,9.98,9.76,0,0.06,0.07,0.07,0.06,9.98,0.06,0
L,40,80.00,59.60,10.00,10.30,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,56.10,14.30,10.06,9.91,0,0.06,0.07,0.07,0.06,10.06,0.06,0
L,40,80.00,59.60,10.00,9.80,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,55.50,14.30,10.06,9.95,0,0.06,0.07,0.07,0.06,10.06,0.06,0
L,40,80.00,59.60,10.00,10.24,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,55.10,14.30,10.06,9.92,0,0.06,0.07,0.07,0.06,10.06,0.06,0
L,40,80.00,59.60,10.00,10.10,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,53.90,14.30,10.08,10.08,0,0.06,0.07,0.07,0.06,10.08,0.06,0
L,40,80.00,59.60,10.00,9.74,0,0.08,0.08,0.06,0.06,15.00,0.00,0
L,40,80.00,59.60,10.00,10.05,0,0.08,0.08,0.06,0.06,15.00,0.00,0
S,40,54.80,14.30,10.08,10.17,0,0.08,0.07,0.07,0.07,10.08,0.06,0
S,40,55.30,14.30,9.95,10.15,0,0.08,0.07,0.07,0.07,9.95,0.06,0
L,40,80.00,59.60,10.00,9.89,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,51.30,14.30,9.95,10.13,0,0.08,0.07,0.07,0.07,9.95,0.06,0
L,40,80.00,59.60,10.00,9.89,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,54.30,14.30,9.95,10.04,0,0.08,0.07,0.07,0.07,9.95,0.06,0
L,40,80.00,59.60,10.00,10.01,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,54.90,14.30,9.99,10.67,0,0.08,0.07,0.07,0.07,9.99,0.04,0
L,40,80.00,59.60,10.00,9.76,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,49.10,14.30,9.99,10.36,0,0.08,0.07,0.07,0.07,9.99,0.04,0
L,40,80.00,59.60,10.00,9.75,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,48.50,14.30,9.74,10.05,0,0.08,0.07,0.07,0.07,9.74,0.04,0
L,40,80.00,59.60,10.00,9.74,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,47.90,14.30,9.74,9.89,0,0.08,0.07,0.07,0.07,9.74,0.04,0
L,40,80.00,59.60,10.00,9.72,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,46.70,14.30,9.74,9.71,0,0.08,0.08,0.07,0.07,9.74,0.04,0
L,40,80.00,59.60,10.00,9.67,0,0.04,0.08,0.06,0.04,15.00,0.00,0
S,40,43.40,14.30,9.67,9.60,0,0.08,0.08,0.07,0.07,9.67,0.04,0
L,40,80.00,59.60,10.00,9.78,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,44.40,14.30,9.67,9.59,0,0.08,0.08,0.07,0.07,9.67,0.04,0
L,40,80.00,59.60,10.00,9.92,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,43.90,14.30,9.96,9.59,0,0.08,0.08,0.07,0.07,9.96,0.02,0
L,40,80.00,59.60,10.00,10.01,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,42.60,14.30,9.96,9.55,0,0.08,0.08,0.07,0.07,9.96,0.02,0
L,40,80.00,59.60,10.00,10.11,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,42.30,14.30,10.10,9.67,0,0.08,0.08,0.07,0.07,10.10,0.02,0
L,40,80.00,59.60,10.00,10.09,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,38.70,14.30,10.10,9.86,0,0.08,0.08,0.07,0.07,10.10,0.02,0
L,40,80.00,59.60,10.00,10.31,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,39.20,14.30,10.10,9.96,0,0.08,0.08,0.07,0.07,10.10,0.02,0
L,40,80.00,59.60,10.00,10.14,0,0.04,0.02,0.06,0.02,15.00,0.00,0
L,40,80.00,59.60,10.00,9.96,0,0.04,0.02,0.06,0.02,15.00,0.00,0
S,40,38.10,14.30,10.08,10.11,0,0.08,0.08,0.07,0.07,10.08,0.02,0
S,40,39.60,14.30,10.08,10.14,0,0.08,0.08,0.08,0.08,10.08,0.02,0
L,40,80.00,59.60,10.00,9.92,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,40,34.20,14.30,9.93,10.11,0,0.08,0.08,0.08,0.08,9.93,0.01,0
L,40,80.00,59.60,10.00,9.84,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,40,28.00,14.30,9.93,10.11,0,0.08,0.08,0.08,0.08,9.93,0.01,0
L,40,80.00,59.60,10.00,10.05,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,40,80.00,14.30,9.93,10.03,0,0.08,0.08,0.08,0.08,9.93,0.01,0
L,40,80.00,59.60,10.00,10.03,0,0.04,0.02,0.01,0.01,15.00,0.00,0
L,40,78.40,59.60,10.00,10.14,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,40,26.70,14.30,10.07,10.01,0,0.08,0.08,0.08,0.08,10.07,0.01,0
S,40,25.40,14.30,10.07,10.01,0,0.08,0.08,0.08,0.08,10.07,0.01,0
L,40,79.10,59.60,10.00,10.17,0,0.04,0.02,0.01,0.01,15.00,0.00,0
L,40,76.60,59.60,10.00,10.19,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,41,29.30,14.30,10.25,10.00,0,0.08,0.08,0.08,0.08,10.25,0.01,0
L,40,79.60,59.60,10.00,10.16,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,40,22.30,14.30,10.25,10.49,0,0.08,0.08,0.08,0.08,10.25,0.01,0
L,40,79.30,59.60,10.00,10.17,0,0.04,0.02,0.01,0.01,15.00,0.00,0
S,40,16.60,14.30,10.25,9.95,0,0.08,0.08,0.08,0.08,10.25,0.01,0
L,40,76.80,59.60,10.00,9.92,0,0.00,0.02,0.01,0.00,15.00,0.00,1
S,40,25.30,14.30,10.12,10.05,0,0.08,0.08,0.08,0.08,10.12,0.01,0
S,40,26.30,14.30,10.12,10.08,0,0.08,0.08,0.08,0.08,10.12,0.01,0
L,40,78.50,59.60,10.00,9.96,0,0.00,0.02,0.01,0.00,15.00,0.00,1
L,40,77.60,59.60,10.00,9.95,0,0.00,0.02,0.01,0.00,15.00,0.00,1
S,40,20.30,14.30,10.02,10.33,0,0.08,0.08,0.08,0.08,10.02,0.00,0
L,40,77.50,59.60,10.00,9.69,0,0.00,0.02,0.01,0.00,15.00,0.00,1
S,40,21.20,14.30,10.02,10.17,0,0.08,0.08,0.08,0.08,10.02,0.00,0
S,40,28.80,14.30,10.02,10.03,0,0.08,0.08,0.08,0.08,10.02,0.00,0
L,40,78.40,59.60,10.00,9.98,0,0.00,0.02,0.01,0.00,15.00,0.00,1
S,40,80.00,14.30,9.94,9.97,0,0.08,0.08,0.08,0.08,9.94,0.00,0
L,40,78.30,59.60,10.00,10.04,0,0.00,0.02,0.01,0.00,15.00,0.00,1
S,40,29.50,14.30,9.94,9.94,0,0.08,0.08,0.08,0.08,9.94,0.00,0
L,40,78.90,59.60,10.00,9.88,0,0.00,0.02,0.01,0.00,15.00,0.00,1
S,40,43.50,14.30,9.97,9.89,0,0.08,0.07,0.08,0.07,9.97,0.00,0
L,40,75.90,59.60,10.00,9.93,0,0.00,0.02,0.01,0.00,15.00,0.00,1
L,40,76.50,59.60,10.00,9.83,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,49.30,14.30,9.97,9.92,0,0.08,0.07,0.08,0.07,9.97,0.00,0
L,40,75.40,59.60,10.00,9.80,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,46.30,14.30,9.97,10.01,0,0.08,0.07,0.08,0.07,9.97,0.00,0
S,40,54.30,14.30,9.80,10.17,0,0.08,0.07,0.08,0.07,9.80,0.00,0
L,40,74.70,59.60,10.00,9.97,0,0.00,0.00,0.01,0.00,15.00,0.00,1
L,40,74.70,59.60,10.00,10.00,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,56.10,14.30,9.80,10.02,0,0.08,0.07,0.08,0.07,9.80,0.00,0
L,40,76.10,59.60,10.00,10.07,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,63.80,14.30,10.04,10.00,0,0.08,0.07,0.08,0.07,10.04,0.00,0
L,40,75.20,59.60,10.00,9.98,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,64.00,14.30,10.04,9.92,0,0.08,0.07,0.08,0.07,10.04,0.00,0
L,40,72.60,59.60,10.00,9.83,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,75.80,14.30,10.04,9.85,0,0.08,0.07,0.08,0.07,10.04,0.00,0
L,40,73.00,59.60,10.00,9.81,0,0.00,0.00,0.01,0.00,15.00,0.00,1
S,40,73.80,14.30,9.82,9.88,0,0.08,0.07,0.08,0.07,9.82,0.00,0
L,40,74.00,59.60,10.00,9.80,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,80.00,14.30,9.82,9.85,0,0.08,0.07,0.08,0.07,9.82,0.00,0
S,40,80.00,14.30,10.08,9.87,0,0.08,0.07,0.08,0.07,10.08,0.01,0
L,40,73.60,59.60,10.00,9.87,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,79.70,14.30,10.08,9.87,0,0.08,0.07,0.08,0.07,10.08,0.01,0
L,40,74.40,59.60,10.00,9.90,1,0.00,0.00,0.01,0.01,15.00,0.00,1
L,40,74.90,59.60,10.00,9.94,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,29.20,14.30,10.08,10.01,0,0.08,0.07,0.08,0.07,10.08,0.01,0
L,40,72.30,59.60,10.00,10.04,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,24.10,14.30,9.93,10.03,0,0.08,0.07,0.08,0.07,9.93,0.01,0
L,40,73.90,59.60,10.00,10.07,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,20.20,14.30,9.93,10.12,0,0.08,0.07,0.08,0.07,9.93,0.01,0
L,40,71.90,59.60,10.00,10.13,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,17.10,14.30,9.79,10.02,0,0.08,0.07,0.08,0.07,9.79,0.01,0
L,40,71.70,59.60,10.00,10.13,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,16.20,14.30,9.79,9.90,0,0.08,0.07,0.08,0.07,9.79,0.01,0
L,40,71.70,59.60,10.00,10.06,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,15.70,14.30,9.66,9.69,0,0.08,0.07,0.08,0.07,9.66,0.01,0
L,40,68.00,59.60,10.00,10.05,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,15.10,14.30,9.66,9.86,0,0.08,0.07,0.08,0.07,9.66,0.01,0
L,40,69.70,59.60,10.00,10.10,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.90,14.30,9.66,9.98,0,0.08,0.07,0.08,0.07,9.66,0.01,0
L,40,69.10,59.60,10.00,10.05,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.50,14.30,9.93,9.63,0,0.08,0.07,0.08,0.07,9.93,0.01,0
L,40,69.70,59.60,10.00,10.07,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.70,14.30,9.93,9.54,0,0.08,0.07,0.08,0.07,9.93,0.01,0
L,40,70.40,59.60,10.00,10.11,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.50,14.30,10.09,9.72,0,0.08,0.07,0.08,0.07,10.09,0.01,0
L,40,69.50,59.60,10.00,10.14,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.50,14.30,10.09,9.68,0,0.08,0.07,0.08,0.07,10.09,0.01,0
L,40,68.80,59.60,10.00,10.18,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.70,14.30,10.09,9.86,0,0.08,0.07,0.08,0.07,10.09,0.01,0
L,40,67.60,59.60,10.00,10.22,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.40,14.30,10.20,10.03,0,0.08,0.07,0.08,0.07,10.20,0.01,0
L,40,68.00,59.60,10.00,10.18,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.30,14.30,10.20,10.01,0,0.08,0.07,0.08,0.07,10.20,0.01,0
L,40,67.60,59.60,10.00,10.08,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.50,14.30,10.11,10.07,0,0.08,0.07,0.08,0.07,10.11,0.01,0
L,40,67.10,59.60,10.00,10.06,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.90,14.30,10.11,10.05,0,0.08,0.07,0.08,0.07,10.11,0.01,0
L,40,68.30,59.60,10.00,10.13,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.60,14.30,10.11,10.13,0,0.08,0.07,0.08,0.07,10.11,0.01,0
L,40,68.10,59.60,10.00,10.18,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.50,14.30,10.12,10.33,0,0.08,0.07,0.08,0.07,10.12,0.01,0
L,40,67.90,59.60,10.00,10.29,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.20,14.30,10.12,10.30,0,0.08,0.07,0.08,0.07,10.12,0.01,0
L,40,67.50,59.60,10.00,9.75,1,0.00,0.00,0.01,0.01,15.00,0.00,1
S,40,14.50,14.30,10.19,10.53,0,0.08,0.07,0.08,0.07,10.19,0.01,0
L,40,67.70,59.60,10.00,10.28,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.19,10.19,0,0.08,0.07,0.05,0.05,10.19,0.01,0
L,40,65.00,59.60,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,9.89,10.00,0,0.08,0.07,0.05,0.05,9.89,0.00,0
L,40,65.40,59.60,10.00,9.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,9.89,9.95,0,0.08,0.07,0.05,0.05,9.89,0.00,0
L,40,65.40,59.60,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,9.89,9.82,0,0.08,0.07,0.05,0.05,9.89,0.00,0
L,40,66.40,59.60,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.98,9.89,0,0.08,0.07,0.05,0.05,9.98,0.00,0
L,40,66.00,59.60,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.98,9.87,0,0.08,0.07,0.05,0.05,9.98,0.00,0
L,40,64.70,59.60,10.00,9.68,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.63,9.89,0,0.08,0.07,0.05,0.05,9.63,0.00,0
L,40,64.90,59.60,10.00,9.78,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.63,9.80,0,0.08,0.07,0.05,0.05,9.63,0.00,0
L,40,64.40,59.60,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.63,9.71,0,0.02,0.07,0.05,0.02,9.63,0.00,0
L,40,63.60,59.60,10.00,9.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.94,9.75,0,0.02,0.07,0.05,0.02,9.94,0.00,0
L,40,63.80,59.60,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.94,9.68,0,0.02,0.07,0.05,0.02,9.94,0.00,0
L,40,63.50,59.60,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.95,9.69,0,0.02,0.07,0.05,0.02,9.95,0.00,0
L,40,62.80,59.60,10.00,10.29,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.95,9.66,0,0.02,0.07,0.05,0.02,9.95,0.00,0
L,41,61.00,59.60,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.95,9.77,0,0.02,0.07,0.05,0.02,9.95,0.00,0
L,40,60.90,59.60,10.00,10.27,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,9.96,9.78,0,0.02,0.07,0.05,0.02,9.96,0.00,0
L,40,59.70,59.60,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.96,9.86,0,0.02,0.07,0.05,0.02,9.96,0.00,0
L,40,60.90,59.60,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.90,9.92,0,0.02,0.07,0.05,0.02,9.90,0.00,0
L,40,61.10,59.60,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,9.90,10.03,0,0.02,0.01,0.05,0.01,9.90,0.00,0
L,40,61.20,59.60,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.90,10.01,0,0.02,0.01,0.05,0.01,9.90,0.00,0
L,40,60.00,59.60,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.94,10.01,0,0.02,0.01,0.05,0.01,9.94,0.00,0
L,40,59.70,59.60,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.94,10.09,0,0.02,0.01,0.05,0.01,9.94,0.00,0
L,40,59.20,59.60,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,10.10,9.96,0,0.02,0.01,0.05,0.01,10.10,0.00,0
L,40,57.70,59.60,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,10.10,9.91,0,0.02,0.01,0.05,0.01,10.10,0.00,0
L,40,59.00,59.60,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.10,10.10,0,0.02,0.01,0.05,0.01,10.10,0.00,0
L,40,58.30,59.60,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,9.91,10.11,0,0.02,0.01,0.05,0.01,9.91,0.00,0
L,40,58.30,59.60,10.00,10.30,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.09,10.18,0,0.02,0.01,0.01,0.01,9.91,0.00,1
L,40,58.00,59.60,10.00,9.79,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.89,10.11,0,0.02,0.01,0.01,0.01,10.02,0.00,1
L,40,58.00,59.60,10.00,9.79,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.06,9.80,0,0.02,0.01,0.01,0.01,10.02,0.00,1
L,40,57.20,59.60,10.00,10.15,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.27,9.67,0,0.02,0.01,0.01,0.01,10.01,0.00,1
L,40,57.90,59.60,10.00,10.33,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,10.70,9.61,0,0.02,0.01,0.01,0.01,10.01,0.00,1
L,40,57.90,59.60,10.00,9.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.31,9.76,0,0.02,0.01,0.01,0.01,10.01,0.00,1
L,40,57.20,59.60,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,10.73,9.99,0,0.02,0.01,0.01,0.01,10.05,0.00,1
L,40,56.90,59.60,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.52,10.70,0,0.02,0.01,0.01,0.01,10.05,0.00,1
L,40,55.70,59.60,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.33,10.13,0,0.00,0.01,0.01,0.00,10.02,0.00,1
L,40,56.20,59.60,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.11,9.59,0,0.00,0.01,0.01,0.00,10.02,0.00,1
L,40,56.60,59.60,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.09,9.39,0,0.00,0.01,0.01,0.00,10.02,0.00,1
L,40,56.10,59.60,10.00,9.72,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.06,9.55,0,0.00,0.01,0.01,0.00,9.81,0.00,1
L,40,55.10,59.60,10.00,9.78,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.86,9.41,0,0.00,0.01,0.01,0.00,9.81,0.00,1
L,40,55.80,59.60,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.86,9.55,0,0.00,0.01,0.01,0.00,9.85,0.00,1
L,40,54.40,59.60,10.00,9.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.27,9.50,0,0.00,0.01,0.01,0.00,9.85,0.00,1
L,40,55.20,59.60,10.00,9.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.87,9.83,0,0.00,0.01,0.01,0.00,9.85,0.00,1
L,40,54.50,59.60,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.46,9.93,0,0.00,0.01,0.01,0.00,9.92,0.00,1
L,40,53.00,59.60,10.00,10.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.86,9.79,1,0.00,0.00,0.01,0.01,9.92,0.00,1
L,40,53.40,59.60,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.86,9.71,1,0.00,0.00,0.01,0.01,10.00,0.00,1
L,40,52.70,59.60,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.86,9.74,1,0.00,0.00,0.01,0.01,10.00,0.00,1
L,40,53.60,59.60,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.86,9.86,1,0.00,0.00,0.01,0.01,10.00,0.00,1
L,40,52.90,59.60,10.00,9.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,10.69,9.85,1,0.00,0.00,0.01,0.01,9.75,0.00,1
L,40,52.00,59.60,10.00,9.70,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,14.30,11.53,10.00,1,0.00,0.00,0.01,0.01,9.75,0.00,1
L,40,52.20,59.60,10.00,9.75,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.35,10.14,1,0.00,0.00,0.01,0.01,10.24,0.00,1
L,40,51.00,59.60,10.00,10.39,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.53,10.55,1,0.00,0.00,0.01,0.01,10.24,0.00,1
L,40,50.50,59.60,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.52,10.45,1,0.00,0.00,0.00,0.00,10.24,0.00,1
L,40,51.40,59.60,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,9.10,9.84,1,0.00,0.00,0.00,0.00,10.35,0.00,1
L,40,51.30,59.60,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.90,10.34,1,0.00,0.00,0.00,0.00,10.35,0.00,1
L,40,51.20,59.60,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.31,9.79,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,51.10,59.60,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.32,9.87,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,50.10,59.60,10.00,9.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,8.69,10.04,1,0.00,0.00,0.00,0.00,9.69,0.00,1
L,40,49.80,59.60,10.00,9.89,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,9.47,9.88,1,0.00,0.00,0.00,0.00,9.69,0.00,1
L,40,50.50,59.60,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,8.64,9.83,1,0.00,0.00,0.00,0.00,9.69,0.00,1
L,40,50.40,59.60,10.00,10.08,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,14.50,14.30,10.66,9.77,1,0.00,0.00,0.00,0.00,10.05,0.00,1
L,40,50.00,59.60,10.00,10.21,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,14.70,14.30,11.51,9.66,1,0.00,0.00,0.00,0.00,10.05,0.00,1
L,40,51.20,59.60,10.00,10.28,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,14.70,14.30,11.56,9.79,1,0.00,0.00,0.00,0.00,10.58,0.01,1
L,40,50.50,59.60,10.00,10.30,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,14.70,14.30,11.61,10.21,1,0.00,0.00,0.00,0.00,10.58,0.01,1
L,40,50.40,59.60,10.00,10.30,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,14.60,14.30,11.24,10.68,1,0.00,0.00,0.00,0.00,10.58,0.01,1
L,40,49.80,59.60,10.00,10.28,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,14.70,14.30,11.69,10.87,1,0.00,0.00,0.00,0.00,10.36,0.01,1
L,40,49.70,59.60,10.00,10.27,1,0.01,0.00,0.00,0.01,15.00,0.00,1
