Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
L,42,46.70,58.70,20.00,19.29,-0.01,0.00,589.01,-50.92,0.01,15.00,0.00,0
S,41,44.10,13.90,0.00,0.00,-0.01,30.00,54.46,61.40,0.00,0.00,0.07,0
L,40,47.90,58.70,20.00,19.38,-0.02,0.00,590.74,-35.64,0.01,15.00,0.00,0
S,42,42.70,13.90,30.00,0.00,-0.01,30.00,800.00,64.36,0.00,0.00,0.01,1
L,42,45.30,58.70,20.00,20.68,-0.02,0.00,560.40,-26.85,0.01,15.00,0.00,0
S,42,44.20,13.90,30.00,10.20,-0.00,30.00,760.35,47.97,0.00,0.00,0.01,1
L,42,44.90,58.70,20.00,20.42,-0.02,0.00,563.00,-17.85,0.01,15.00,0.00,0
S,42,45.90,13.90,30.00,21.75,0.02,30.00,576.24,-5.94,0.00,0.00,0.01,1
L,40,42.90,58.70,20.00,18.55,-0.02,0.00,609.31,-17.41,0.01,15.00,0.00,0
S,42,45.40,13.90,30.00,25.80,0.08,30.00,519.58,-207.72,0.00,0.00,0.01,1
L,41,44.10,58.70,20.00,21.59,-0.07,0.00,538.31,166.76,0.01,15.00,0.00,0
S,42,43.70,13.90,30.00,23.26,0.13,30.00,612.23,-335.04,0.00,0.00,0.01,1
L,40,46.80,58.70,20.00,20.62,-0.07,0.00,554.21,106.48,0.01,15.00,0.00,0
S,42,42.70,13.90,30.00,23.72,0.08,30.00,641.32,-81.71,0.00,0.00,0.01,1
L,40,47.50,58.70,20.00,19.63,-0.01,0.00,576.50,-91.72,0.01,15.00,0.00,0
S,41,44.90,13.90,30.00,25.25,0.02,30.00,638.53,24.81,0.00,0.00,0.01,1
L,41,58.50,58.70,20.00,20.57,-0.00,0.00,554.08,-36.71,0.01,15.00,0.00,0
S,40,46.00,13.90,30.00,25.17,0.07,30.00,668.15,-238.93,0.00,0.00,0.01,1
L,40,62.20,58.70,20.00,19.25,-0.00,0.00,585.12,-33.48,0.01,15.00,0.00,0
S,42,44.50,13.90,30.00,25.58,0.08,30.00,686.80,-192.15,0.00,0.00,0.01,1
L,42,62.60,58.70,20.00,20.37,-0.00,0.00,560.29,-22.21,0.01,15.00,0.00,0
S,40,51.10,13.90,30.00,27.43,0.08,30.00,664.31,-200.21,0.00,0.00,0.01,1
L,40,65.10,58.70,20.00,20.51,-0.01,0.00,554.38,-15.78,0.01,15.00,0.00,0
S,42,54.10,13.90,30.00,27.23,0.07,30.00,685.13,-211.37,0.00,0.00,0.01,1
L,41,68.90,58.70,20.00,18.75,-0.01,0.00,597.64,-17.74,0.00,15.00,0.00,1
S,41,62.80,13.90,0.00,26.74,0.02,30.00,-73.16,-40.64,0.03,0.00,0.01,0
L,40,69.60,58.70,20.00,20.02,-0.00,0.00,571.64,-24.92,0.00,15.00,0.00,1
S,40,70.50,13.90,0.00,9.74,-0.11,30.00,215.24,361.56,0.03,0.00,0.00,0
L,42,73.50,58.70,20.00,20.28,-0.01,0.00,564.72,-6.76,0.00,15.00,0.00,1
S,42,69.30,13.90,0.00,7.51,0.02,30.00,214.68,-285.96,0.03,0.00,0.00,0
L,41,72.00,58.70,20.00,19.57,-0.01,0.00,581.59,-8.27,0.00,15.00,0.00,1
S,40,69.00,13.90,0.00,6.73,0.13,30.00,191.50,-483.70,0.03,0.00,0.00,0
L,40,71.10,58.70,20.00,20.56,-0.01,0.00,558.43,-0.36,0.00,15.00,0.00,1
S,42,69.20,13.90,0.00,6.91,0.02,30.00,145.70,38.60,0.03,0.00,0.00,0
L,41,70.80,58.70,20.00,20.14,-0.01,0.00,565.92,-2.80,0.00,15.00,0.00,1
S,41,71.00,13.90,0.00,7.06,-0.01,30.00,100.68,-13.57,0.03,0.00,0.00,0
L,40,73.80,58.70,20.00,20.19,-0.01,0.00,563.90,-3.72,0.00,15.00,0.00,1
S,41,70.60,13.90,0.00,5.18,-0.01,30.00,107.99,-45.45,0.03,0.00,0.00,0
L,42,72.80,58.70,20.00,19.43,-0.01,0.00,582.74,6.65,0.00,15.00,0.00,1
S,41,71.60,13.90,0.00,2.80,-0.01,30.00,139.47,-42.58,0.03,0.00,0.00,0
L,41,69.20,58.70,20.00,20.38,-0.01,0.00,561.26,6.50,0.00,15.00,0.00,1
S,40,71.10,13.90,0.00,2.51,-0.02,30.00,130.91,-30.02,0.03,0.00,0.00,0
L,40,70.40,58.70,20.00,19.56,-0.01,0.00,580.32,12.46,0.00,15.00,0.00,1
S,42,69.40,13.90,0.00,2.83,-0.02,30.00,107.07,-23.93,0.03,0.00,0.00,0
L,42,69.30,58.70,20.00,20.83,-0.01,0.00,549.47,12.09,0.00,15.00,0.00,1
S,40,70.30,13.90,0.00,2.22,-0.07,30.00,106.60,157.91,0.03,0.00,0.00,0
L,42,68.90,58.70,20.00,19.06,-0.01,0.00,591.10,4.25,0.00,15.00,0.00,1
S,40,69.30,13.90,0.00,1.77,-0.02,30.00,105.53,-92.69,0.03,0.00,0.00,0
L,42,69.30,58.70,20.00,20.41,-0.00,0.00,561.20,-7.16,0.00,15.00,0.00,1
S,41,69.60,13.90,0.00,2.44,-0.02,30.00,77.40,-20.49,0.03,0.00,0.00,0
L,41,69.20,58.70,20.00,19.05,-0.01,0.00,594.50,8.85,0.00,15.00,0.00,1
S,40,70.90,13.90,0.00,1.94,-0.02,30.00,76.27,-3.67,0.03,0.00,0.00,0
L,40,67.70,58.70,20.00,20.12,-0.01,0.00,572.17,10.81,0.00,15.00,0.00,1
S,42,70.50,13.90,0.00,1.00,-0.02,30.00,89.21,-2.51,0.03,0.00,0.00,0
L,42,68.50,58.70,20.00,18.67,-0.00,0.00,609.61,0.47,0.00,15.00,0.00,1
S,42,69.20,13.90,0.00,0.69,-0.02,30.00,91.35,-4.50,0.03,0.00,0.00,0
L,40,66.30,58.70,20.00,20.96,-0.01,0.00,557.47,10.19,0.00,15.00,0.00,1
S,40,70.20,13.90,0.00,0.51,-0.02,30.00,92.06,18.90,0.03,0.00,0.00,0
L,42,65.40,58.70,20.00,19.42,-0.01,0.00,592.24,18.90,0.00,15.00,0.00,1
S,41,70.60,13.90,0.00,0.48,-0.02,30.00,89.87,2.53,0.03,0.00,0.00,0
L,42,65.70,58.70,20.00,20.41,-0.01,0.00,569.72,22.03,0.00,15.00,0.00,1
S,42,70.60,13.90,0.00,0.41,-0.02,30.00,88.58,16.83,0.03,0.00,0.00,0
L,42,63.60,58.70,20.00,20.55,-0.01,0.00,563.57,27.79,0.00,15.00,0.00,1
S,40,69.90,13.90,0.00,0.31,-0.02,30.00,88.96,15.12,0.03,0.00,0.00,0
L,41,63.50,58.70,20.00,18.93,-0.01,0.00,602.87,25.15,0.00,15.00,0.00,1
S,41,71.40,13.90,30.00,0.06,-0.02,30.00,800.00,19.39,0.00,0.00,0.00,1
L,40,63.40,58.70,20.00,19.71,-0.01,0.00,588.66,30.14,0.00,15.00,0.00,1
S,41,69.70,13.90,30.00,11.19,-0.01,30.00,767.56,6.76,0.00,0.00,0.00,1
L,42,61.80,58.70,20.00,20.98,-0.01,0.00,556.94,27.08,0.00,15.00,0.00,1
S,42,68.20,13.90,30.00,22.23,-0.01,30.00,590.79,-7.34,0.00,0.00,0.00,1
L,40,60.60,58.70,20.00,19.93,-0.01,0.00,578.68,23.01,0.00,15.00,0.00,1
S,40,70.30,13.90,30.00,26.11,0.00,30.00,534.71,-39.13,0.00,0.00,0.00,1
L,41,59.20,58.70,20.00,20.59,-0.01,0.00,561.85,16.36,0.00,15.00,0.00,1
S,41,68.80,13.90,30.00,24.56,0.01,30.00,598.45,-60.78,0.00,0.00,0.00,1
L,42,59.40,58.70,20.00,20.05,-0.00,0.00,572.48,11.33,0.00,15.00,0.00,1
S,40,68.00,13.90,30.00,23.78,0.07,30.00,650.50,-254.60,0.00,0.00,0.00,1
L,40,59.60,58.70,20.00,19.88,0.00,0.00,576.54,5.33,0.00,15.00,0.00,1
S,42,65.20,13.90,30.00,25.12,0.07,30.00,652.98,-188.80,0.00,0.00,0.00,1
L,41,57.80,58.70,20.00,19.87,0.00,0.00,577.67,-6.34,0.00,15.00,0.00,1
S,42,63.40,13.90,30.00,26.66,0.07,30.00,642.20,-194.76,0.00,0.00,0.00,1
L,40,57.00,58.70,20.00,20.70,0.01,0.00,556.53,-19.09,0.00,15.00,0.00,1
S,42,61.00,13.90,30.00,26.22,0.02,30.00,674.14,-21.27,0.00,0.00,0.00,1
L,42,56.50,58.70,20.00,19.66,0.02,0.00,579.69,-37.19,0.00,15.00,0.00,1
S,41,57.60,13.90,30.00,25.82,0.02,30.00,707.20,-94.52,0.00,0.00,0.00,1
L,42,54.30,58.70,20.00,19.75,0.02,0.00,579.50,-58.76,0.00,15.00,0.00,1
S,42,56.10,13.90,30.00,26.84,0.02,30.00,705.64,-123.51,0.00,0.00,0.00,1
L,42,54.50,58.70,20.00,18.73,0.08,0.00,607.93,-246.30,0.00,15.00,0.00,1
S,40,54.00,13.90,0.00,26.82,0.07,30.00,-58.75,-303.66,0.03,0.00,0.00,0
L,41,54.00,58.70,20.00,20.84,0.08,0.00,560.17,-189.36,0.00,15.00,0.00,1
S,42,51.40,13.90,0.00,10.49,0.00,30.00,208.68,7.30,0.03,0.00,0.00,0
L,40,53.30,58.70,20.00,19.91,0.08,0.00,579.61,-192.15,0.00,15.00,0.00,1
S,42,52.20,13.90,0.00,8.90,0.07,30.00,186.81,-332.97,0.03,0.00,0.00,0
L,42,52.10,58.70,20.00,20.24,0.02,0.00,571.29,-18.56,0.00,15.00,0.00,1
S,42,51.00,13.90,0.00,6.16,0.01,30.00,204.85,-44.46,0.03,0.00,0.00,0
L,40,51.90,58.70,20.00,19.16,0.02,0.00,598.18,-95.29,0.00,15.00,0.00,1
S,40,51.40,13.90,0.00,7.37,-0.01,30.00,137.49,-53.92,0.03,0.00,0.00,0
L,41,51.30,58.70,20.00,19.97,0.02,0.00,581.87,-107.90,0.02,15.00,0.00,0
S,41,52.70,13.90,0.00,5.96,-0.01,30.00,130.46,-56.34,0.03,0.00,0.00,0
L,42,51.30,58.70,20.00,20.31,0.08,0.00,573.17,-306.51,0.02,15.00,0.00,0
S,40,53.00,13.90,0.00,4.35,-0.02,30.00,138.04,-49.79,0.03,0.00,0.02,0
L,40,50.40,58.70,20.00,19.07,0.13,0.00,603.59,-418.55,0.02,15.00,0.00,0
S,42,52.80,13.90,0.00,3.46,-0.07,30.00,134.83,133.36,0.03,0.00,0.02,0
L,42,49.50,58.70,20.00,19.45,0.02,0.00,599.29,5.84,0.02,15.00,0.00,0
S,42,52.00,13.90,0.00,3.10,-0.02,30.00,123.33,-113.70,0.03,0.00,0.02,0
L,40,48.80,58.70,20.00,21.84,0.00,0.00,540.07,-79.09,0.02,15.00,0.00,0
S,42,52.40,13.90,0.00,3.06,-0.02,30.00,105.48,-39.85,0.03,0.00,0.02,0
L,42,48.80,58.70,20.00,19.83,0.00,0.00,581.95,-100.10,0.02,15.00,0.00,0
S,41,53.00,13.90,0.00,2.81,-0.07,30.00,93.87,151.41,0.03,0.00,0.02,0
L,40,47.90,58.70,20.00,19.78,0.00,0.00,584.13,-100.15,0.02,15.00,0.00,0
S,40,52.40,13.90,0.00,1.79,-0.02,30.00,104.16,-98.32,0.03,0.00,0.02,0
L,41,47.10,58.70,20.00,19.14,-0.00,0.00,602.39,-93.08,0.02,15.00,0.00,0
S,42,51.40,13.90,0.00,1.97,-0.02,30.00,88.33,-23.56,0.03,0.00,0.02,0
L,42,49.80,58.70,20.00,19.87,-0.00,0.00,588.19,-100.37,0.02,15.00,0.00,0
S,42,52.00,13.90,0.00,1.45,-0.02,30.00,90.24,-8.34,0.03,0.00,0.02,0
L,40,49.40,58.70,20.00,19.89,0.00,0.00,588.59,-101.68,0.02,15.00,0.00,0
S,42,52.40,13.90,0.00,1.01,-0.02,30.00,92.97,-8.08,0.03,0.00,0.02,0
L,42,50.50,58.70,20.00,19.28,0.00,0.00,605.34,-107.24,0.02,15.00,0.00,0
S,42,51.90,13.90,0.00,0.95,-0.07,30.00,88.40,168.19,0.03,0.00,0.02,0
L,40,51.70,58.70,20.00,19.92,0.01,0.00,592.81,-127.34,0.02,15.00,0.00,0
L,41,51.10,58.70,20.00,19.50,0.01,0.00,604.20,-127.46,0.02,15.00,0.00,0
S,42,52.90,13.90,0.00,0.89,-0.01,30.00,84.08,-77.20,0.03,0.00,0.02,0
S,41,52.10,13.90,0.00,1.68,-0.01,30.00,58.16,-7.68,0.03,0.00,0.02,0
L,42,52.60,58.70,20.00,20.76,0.01,0.00,574.07,-135.69,0.04,15.00,0.00,0
S,40,51.60,13.90,0.00,1.14,-0.01,30.00,62.54,3.25,0.03,0.00,0.04,0
L,40,52.00,58.70,20.00,19.87,0.01,0.00,592.97,-130.35,0.04,15.00,0.00,0
L,42,53.70,58.70,20.00,20.45,0.01,0.00,578.43,-132.95,0.04,15.00,0.00,0
S,42,53.00,13.90,0.00,0.36,-0.01,30.00,76.13,6.61,0.03,0.00,0.04,0
L,42,52.20,58.70,20.00,20.42,0.01,0.00,576.43,-131.11,0.04,15.00,0.00,0
S,42,53.10,13.90,0.00,0.22,-0.01,30.00,77.48,4.89,0.00,0.00,0.04,0
S,42,50.80,13.90,0.00,0.04,-0.01,30.00,81.04,11.78,0.00,0.00,0.04,0
L,42,52.30,58.70,20.00,20.30,0.01,0.00,577.01,-117.75,0.04,15.00,0.00,0
S,41,50.80,13.90,0.00,0.03,-0.01,30.00,81.01,15.38,0.00,0.00,0.04,0
L,42,50.30,58.70,20.00,20.19,0.00,0.00,578.04,-113.31,0.04,15.00,0.00,0
S,40,51.10,13.90,0.00,0.00,-0.01,30.00,81.56,14.70,0.00,0.00,0.04,0
L,41,41.10,58.70,20.00,20.06,0.00,0.00,580.40,-110.97,0.04,15.00,0.00,0
S,41,51.10,13.90,0.00,0.00,-0.01,30.00,81.60,18.45,0.00,0.00,0.04,0
L,41,32.90,58.70,20.00,18.93,-0.00,0.00,609.65,-111.35,0.04,15.00,0.00,0
S,40,51.60,13.90,0.00,0.00,-0.01,30.00,81.61,21.13,0.00,0.00,0.04,0
L,40,18.30,58.70,20.00,20.68,-0.00,0.00,570.15,-113.02,0.04,15.00,0.00,0
S,42,50.90,13.90,0.00,0.00,-0.01,30.00,81.61,23.68,0.00,0.00,0.04,0
L,41,14.00,58.70,20.00,18.97,0.00,0.00,610.96,-116.22,0.04,15.00,0.00,0
S,41,50.60,13.90,0.00,0.00,-0.01,30.00,81.61,26.17,0.00,0.00,0.04,0
L,40,12.20,58.70,20.00,19.70,0.00,0.00,598.05,-123.52,0.04,15.00,0.00,0
S,40,51.20,13.90,0.00,0.00,-0.01,30.00,81.61,26.44,0.00,0.00,0.04,0
L,42,8.50,58.70,20.00,20.55,0.01,0.00,577.36,-128.00,0.04,15.00,0.00,0
S,42,51.70,13.90,0.00,0.00,-0.01,30.00,81.61,32.51,0.00,0.00,0.04,0
L,41,6.90,58.70,20.00,19.76,0.01,0.00,594.73,-127.94,0.04,15.00,0.00,0
S,42,51.40,13.90,0.00,0.00,-0.02,30.00,81.61,37.44,0.00,0.00,0.04,0
L,40,6.10,58.70,20.00,20.21,0.01,0.00,584.48,-133.25,0.04,15.00,0.00,0
S,42,51.00,13.90,0.00,0.00,-0.02,30.00,81.61,38.74,0.00,0.00,0.04,0
L,42,4.60,58.70,20.00,20.25,0.01,0.00,582.22,-132.60,0.04,15.00,0.00,0
L,40,3.90,58.70,20.00,19.99,0.01,0.00,587.41,-135.37,0.04,15.00,0.00,0
S,42,50.70,13.90,0.00,0.01,-0.02,30.00,81.44,41.71,0.00,0.00,0.04,0
L,40,3.10,58.70,0.00,19.33,0.00,0.00,82.58,-123.62,0.04,15.00,0.00,0
S,42,50.80,13.90,0.00,0.00,-0.01,30.00,81.55,39.71,0.00,0.00,0.04,0
L,41,1.20,58.70,0.00,9.85,0.00,0.00,216.21,-118.52,0.04,15.00,0.00,0
S,41,51.70,13.90,0.00,0.00,-0.01,30.00,81.56,44.23,0.00,0.00,0.04,0
L,40,0.60,58.70,0.00,7.47,-0.00,0.00,221.24,-101.99,0.04,15.00,0.00,0
S,40,51.80,13.90,0.00,0.00,-0.01,30.00,81.56,49.23,0.00,0.00,0.04,0
L,41,1.00,58.70,0.00,5.71,-0.01,0.00,0.00,0.00,0.04,15.00,0.00,0
S,41,51.30,13.90,0.00,0.10,-0.01,30.00,78.97,48.10,0.00,0.00,0.04,0
L,40,0.80,58.70,0.00,4.69,-0.02,0.00,-122.37,67.73,0.04,15.00,0.00,0
S,42,51.50,13.90,0.00,0.01,-0.01,30.00,80.66,53.00,0.00,0.00,0.04,0
L,42,1.00,58.70,0.00,1.37,-0.07,0.00,-36.10,242.36,0.04,15.00,0.00,0
S,40,52.80,13.90,0.00,0.00,-0.01,30.00,80.87,55.63,0.00,0.00,0.04,0
L,42,0.70,58.70,0.00,0.35,-0.07,0.00,-9.13,240.68,0.00,15.00,0.00,1
S,41,51.30,13.90,0.00,0.00,-0.01,30.00,80.89,56.19,0.00,0.00,0.04,0
L,42,0.80,58.70,0.00,-0.02,-0.07,0.00,0.59,241.02,0.00,15.00,0.00,1
S,40,52.00,13.90,30.00,0.00,-0.01,30.00,800.00,62.39,0.00,0.00,0.00,1
S,41,52.00,13.90,30.00,12.54,-0.01,30.00,713.81,47.62,0.00,0.00,0.00,1
L,41,0.80,58.70,0.00,-0.44,-0.02,0.00,11.80,-28.78,0.00,15.00,0.00,1
L,40,1.50,58.70,0.00,0.05,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.20,13.90,30.00,23.06,0.01,30.00,542.40,-0.01,0.00,0.00,0.00,1
S,40,50.60,13.90,30.00,24.08,0.07,30.00,556.10,-220.02,0.00,0.00,0.00,1
L,42,1.80,58.70,0.00,0.02,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,42,2.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,50.80,13.90,30.00,24.01,0.08,30.00,594.20,-161.30,0.00,0.00,0.00,1
S,40,49.30,13.90,30.00,24.54,0.08,30.00,615.24,-172.16,0.00,0.00,0.00,1
L,42,4.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,49.10,13.90,30.00,24.41,0.08,30.00,651.03,-171.07,0.00,0.00,0.00,1
L,41,5.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,49.80,13.90,30.00,27.04,0.07,30.00,614.82,-184.19,0.00,0.00,0.00,1
L,40,7.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,9.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,52.00,13.90,30.00,26.56,0.07,30.00,645.09,-197.47,0.00,0.00,0.00,1
S,40,53.70,13.90,30.00,26.43,0.07,30.00,668.57,-197.86,0.00,0.00,0.00,1
L,40,12.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.80,13.90,30.00,27.31,0.02,30.00,666.96,-27.55,0.00,0.00,0.00,1
L,41,22.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,49.20,13.90,0.00,25.97,0.01,30.00,-69.34,-85.42,0.03,0.00,0.00,0
L,42,37.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,46.80,13.90,0.00,17.60,-0.09,30.00,-4.39,274.06,0.03,0.00,0.00,0
L,42,55.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,46.40,13.90,0.00,5.68,-0.08,30.00,203.69,121.37,0.03,0.00,0.00,0
L,41,69.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,45.00,13.90,0.00,4.04,0.08,30.00,212.27,-445.57,0.03,0.00,0.00,0
L,40,69.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,48.20,13.90,0.00,5.33,0.13,30.00,153.61,-402.23,0.03,0.00,0.00,0
L,41,69.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,72.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,43.70,13.90,0.00,7.02,0.01,30.00,76.59,71.91,0.03,0.00,0.00,0
L,42,71.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,50.80,13.90,0.00,5.88,-0.02,30.00,65.39,-1.55,0.03,0.00,0.00,0
L,41,73.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.50,13.90,0.00,2.90,-0.02,30.00,108.71,-41.63,0.03,0.00,0.00,0
L,40,73.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,52.80,13.90,0.00,1.38,-0.02,30.00,131.01,-30.28,0.03,0.00,0.00,0
L,41,74.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,51.50,13.90,0.00,1.98,-0.02,30.00,107.50,-23.26,0.03,0.00,0.00,0
L,40,73.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,56.20,13.90,0.00,1.89,-0.07,30.00,97.90,150.55,0.03,0.00,0.00,0
L,42,73.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.40,13.90,0.00,1.66,-0.02,30.00,92.42,-86.97,0.03,0.00,0.00,0
L,41,73.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,51.60,13.90,0.00,1.72,-0.01,30.00,81.10,-31.10,0.03,0.00,0.00,0
L,40,74.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,52.90,13.90,0.00,1.36,-0.02,30.00,80.32,-5.99,0.03,0.00,0.00,0
L,41,73.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,52.30,13.90,0.00,0.88,-0.02,30.00,84.79,-9.72,0.03,0.00,0.00,0
L,40,74.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,52.90,13.90,0.00,0.52,-0.02,30.00,89.05,-2.45,0.03,0.00,0.00,0
L,41,73.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,52.70,13.90,0.00,0.40,-0.02,30.00,89.12,-0.52,0.03,0.00,0.00,0
L,42,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.70,13.90,30.00,0.18,-0.02,30.00,800.00,1.56,0.00,0.00,0.00,1
L,40,74.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,56.10,13.90,30.00,10.05,-0.01,30.00,795.90,-23.04,0.00,0.00,0.00,1
L,41,73.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.50,13.90,30.00,23.04,0.00,30.00,573.67,-48.24,0.00,0.00,0.00,1
L,40,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,50.50,13.90,30.00,26.38,0.01,30.00,527.98,-82.47,0.00,0.00,0.00,1
L,41,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,51.00,13.90,30.00,22.70,0.07,30.00,645.08,-271.28,0.00,0.00,0.00,1
L,40,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.10,13.90,30.00,25.48,0.07,30.00,616.21,-200.61,0.00,0.00,0.00,1
L,41,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,49.60,13.90,30.00,24.30,0.01,30.00,673.29,-4.73,0.00,0.00,0.00,1
L,42,75.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,50.80,13.90,30.00,26.87,0.01,30.00,639.79,-72.92,0.00,0.00,0.00,1
L,42,74.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,50.60,13.90,30.00,26.63,0.02,30.00,664.30,-107.60,0.00,0.00,0.00,1
L,41,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,49.50,13.90,30.00,25.40,0.07,30.00,717.41,-291.46,0.00,0.00,0.00,1
L,40,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,47.90,13.90,30.00,27.46,0.02,30.00,691.10,-46.83,0.00,0.00,0.00,1
L,41,73.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,50.10,13.90,0.00,29.10,0.01,30.00,-128.73,-78.40,0.03,0.00,0.00,0
L,42,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,48.50,13.90,0.00,8.36,0.01,30.00,242.47,-105.12,0.03,0.00,0.00,0
L,42,74.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,50.20,13.90,0.00,7.95,0.00,30.00,204.44,-79.81,0.03,0.00,0.00,0
L,42,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,52.30,13.90,0.00,6.77,-0.01,30.00,188.12,-57.67,0.03,0.00,0.00,0
S,40,51.70,13.90,0.00,6.27,-0.01,30.00,161.93,-49.74,0.03,0.00,0.00,0
L,40,75.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,42,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.00,13.90,0.00,5.53,-0.02,30.00,143.16,-38.72,0.03,0.00,0.00,0
L,42,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,53.90,13.90,0.00,4.54,-0.07,30.00,135.42,139.96,0.03,0.00,0.00,0
L,42,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,55.20,13.90,0.00,3.77,-0.02,30.00,128.18,-106.01,0.03,0.00,0.00,0
L,41,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.20,13.90,0.00,3.60,-0.01,30.00,110.18,-39.06,0.03,0.00,0.00,0
L,40,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,53.30,13.90,0.00,2.74,-0.02,30.00,111.56,-16.43,0.03,0.00,0.00,0
L,41,74.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,55.20,13.90,0.00,2.16,-0.07,30.00,110.32,157.05,0.03,0.00,0.00,0
L,40,75.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,53.60,13.90,0.00,2.11,-0.02,30.00,99.02,-87.37,0.03,0.00,0.00,0
L,41,75.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,53.90,13.90,0.00,2.19,-0.01,30.00,84.64,-22.68,0.03,0.00,0.00,0
