Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
R,40,15.30,15.00,15.44,14.73,1,0.00,0.00,0.00,0.00,15.11,0.00,1
L,40,80.00,80.00,15.00,14.71,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,14.55,14.12,0,0.08,0.08,0.08,0.08,14.55,0.00,0
R,40,15.10,15.00,14.65,14.90,1,0.00,0.00,0.00,0.00,14.69,0.00,1
L,40,80.00,80.00,15.00,14.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,15.00,14.55,14.17,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,15.60,15.00,16.72,15.16,1,0.00,0.00,0.00,0.00,14.69,0.00,1
L,40,80.00,80.00,15.00,14.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,14.55,14.12,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,15.20,15.00,15.15,15.19,1,0.00,0.00,0.00,0.00,14.89,0.00,1
L,40,80.00,80.00,15.00,14.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,15.00,14.55,14.12,0,0.08,0.08,0.08,0.08,15.42,0.00,0
R,40,15.20,15.00,15.17,15.37,1,0.00,0.00,0.00,0.00,14.89,0.00,1
L,41,80.00,80.00,15.00,15.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,15.00,14.55,14.15,0,0.08,0.08,0.08,0.08,15.42,0.00,0
R,40,15.50,15.00,16.43,15.39,1,0.00,0.00,0.00,0.00,14.89,0.00,1
L,40,80.00,80.00,15.00,14.78,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,15.00,14.55,14.20,0,0.08,0.08,0.06,0.06,15.42,0.00,0
R,40,15.20,15.00,15.26,15.38,1,0.00,0.00,0.00,0.00,15.09,0.00,1
L,40,80.00,80.00,15.00,14.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,14.55,14.32,0,0.08,0.08,0.06,0.06,15.40,0.00,0
R,40,15.20,15.00,15.28,15.51,1,0.00,0.00,0.00,0.00,15.09,0.00,1
L,40,80.00,80.00,15.00,15.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,14.55,14.36,0,0.08,0.08,0.06,0.06,15.40,0.00,0
R,40,15.30,15.00,15.72,15.55,1,0.00,0.00,0.00,0.00,15.01,0.00,1
L,40,80.00,80.00,15.00,14.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,14.55,14.35,0,0.08,0.08,0.06,0.06,15.51,0.00,0
R,40,15.20,15.00,15.34,15.48,1,0.00,0.00,0.00,0.00,15.01,0.00,1
L,40,80.00,80.00,15.00,15.64,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,14.55,14.43,0,0.08,0.08,0.06,0.06,15.51,0.00,0
R,40,15.30,15.00,15.78,15.52,1,0.00,0.00,0.00,0.00,15.01,0.00,1
L,40,80.00,80.00,15.00,15.19,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,15.00,14.55,14.55,0,0.08,0.08,0.06,0.06,15.51,0.00,0
R,40,15.50,15.00,16.64,15.49,1,0.00,0.00,0.00,0.00,15.73,0.00,1
L,40,80.00,80.00,15.00,15.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,14.55,14.62,0,0.08,0.08,0.06,0.06,15.83,0.00,0
R,40,15.20,15.00,15.46,15.67,1,0.00,0.00,0.00,0.00,15.73,0.00,1
L,40,80.00,80.00,15.00,15.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,14.55,14.65,0,0.04,0.08,0.06,0.04,15.83,0.00,0
R,40,15.20,15.00,15.48,15.55,1,0.00,0.00,0.00,0.00,15.09,0.00,1
L,40,80.00,80.00,15.00,15.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,14.55,14.60,0,0.04,0.08,0.06,0.04,15.74,0.00,0
R,40,15.10,15.00,15.10,16.06,1,0.00,0.00,0.00,0.00,15.09,0.00,1
L,40,80.00,80.00,15.00,15.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,14.55,14.11,0,0.04,0.08,0.06,0.04,15.74,0.00,0
R,40,15.20,15.00,15.52,15.28,1,0.00,0.00,0.00,0.00,15.09,0.00,1
L,40,80.00,80.00,15.00,15.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.21,0,0.04,0.08,0.06,0.04,15.74,0.00,0
R,40,15.00,15.00,14.72,15.28,1,0.00,0.00,0.00,0.00,14.97,0.00,1
L,40,80.00,80.00,15.00,15.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,14.55,14.54,0,0.04,0.08,0.06,0.04,15.38,0.00,0
R,40,14.90,15.00,14.31,15.63,1,0.00,0.00,0.00,0.00,14.97,0.00,1
L,40,80.00,80.00,15.00,14.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,14.55,14.64,0,0.04,0.02,0.06,0.02,15.38,0.00,0
R,40,15.10,15.00,15.12,15.10,1,0.00,0.00,0.00,0.00,14.86,0.00,1
L,40,80.00,80.00,15.00,15.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,15.12,0,0.04,0.02,0.06,0.02,14.98,0.00,0
R,40,15.10,15.00,15.13,14.88,1,0.00,0.00,0.00,0.00,14.86,0.00,1
L,40,80.00,80.00,15.00,14.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,14.55,14.71,0,0.04,0.02,0.06,0.02,14.98,0.00,0
R,40,15.00,15.00,14.73,14.92,1,0.00,0.00,0.00,0.00,14.86,0.00,1
L,40,80.00,80.00,15.00,14.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.48,0,0.04,0.02,0.06,0.02,14.98,0.00,0
R,40,14.90,15.00,14.32,14.86,1,0.00,0.00,0.00,0.00,14.91,0.00,1
L,40,80.00,80.00,15.00,14.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.42,0,0.04,0.02,0.06,0.02,14.85,0.00,0
R,40,15.00,15.00,14.72,14.81,1,0.00,0.00,0.00,0.00,14.91,0.00,1
L,40,80.00,80.00,15.00,14.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.66,0,0.04,0.02,0.01,0.01,14.85,0.00,1
R,40,15.20,15.00,15.54,14.85,1,0.00,0.00,0.00,0.00,14.65,0.00,1
L,40,80.00,80.00,15.00,14.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.42,0,0.04,0.02,0.01,0.01,14.72,0.00,1
R,40,15.00,15.00,14.74,14.85,1,0.00,0.00,0.00,0.00,14.65,0.00,1
L,40,80.00,80.00,15.00,14.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,14.55,14.40,0,0.04,0.02,0.01,0.01,14.72,0.00,1
R,40,15.10,15.00,15.16,14.82,1,0.00,0.00,0.00,0.00,15.01,0.00,1
L,40,80.00,80.00,15.00,14.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,14.55,14.42,0,0.04,0.02,0.01,0.01,14.72,0.00,1
R,40,15.10,15.00,15.17,15.00,1,0.00,0.00,0.00,0.00,15.01,0.00,1
L,40,80.00,80.00,15.00,14.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,14.55,14.46,0,0.04,0.02,0.01,0.01,14.98,0.00,1
R,40,15.00,15.00,14.77,15.05,1,0.00,0.00,0.00,0.00,15.01,0.00,1
L,40,80.00,80.00,15.00,14.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,14.55,14.50,0,0.04,0.02,0.01,0.01,14.98,0.00,1
R,40,15.10,15.00,15.18,15.06,1,0.00,0.00,0.00,0.00,14.86,0.00,1
L,40,80.00,80.00,15.00,14.82,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,14.55,14.53,0,0.04,0.02,0.01,0.01,15.92,0.00,1
R,40,15.00,15.00,14.78,15.08,1,0.00,0.00,0.00,0.00,14.86,0.00,1
L,40,80.00,80.00,15.00,14.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,14.55,14.30,0,0.00,0.02,0.01,0.00,15.92,0.00,1
R,40,15.00,15.00,14.78,14.22,1,0.00,0.00,0.00,0.00,14.84,0.00,1
L,40,80.00,80.00,15.00,15.50,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.99,0,0.00,0.02,0.01,0.00,14.90,0.00,1
R,40,15.20,15.00,15.60,14.84,1,0.00,0.00,0.00,0.00,14.84,0.00,1
L,40,79.90,80.00,15.00,14.61,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.70,15.00,14.55,14.40,0,0.00,0.02,0.01,0.00,14.90,0.00,1
R,40,15.10,15.00,15.22,15.42,1,0.00,0.00,0.00,0.00,14.84,0.00,1
L,40,80.00,80.00,15.00,14.64,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.70,15.00,14.55,14.24,0,0.00,0.02,0.01,0.00,14.90,0.00,1
R,40,15.00,15.00,14.82,15.27,1,0.00,0.00,0.00,0.00,14.81,0.00,1
L,40,79.40,80.00,15.00,15.30,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,14.55,15.46,0,0.00,0.02,0.01,0.00,15.35,0.00,1
R,40,15.00,15.00,14.82,15.25,1,0.00,0.00,0.00,0.00,14.81,0.00,1
L,40,77.00,80.00,15.00,14.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,14.55,14.25,0,0.00,0.02,0.01,0.00,15.35,0.00,1
R,40,15.00,15.00,14.82,15.57,1,0.00,0.00,0.00,0.00,14.83,0.00,1
L,40,80.00,80.00,15.00,14.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,14.55,14.20,1,0.00,0.00,0.01,0.01,15.14,0.00,1
R,40,15.00,15.00,14.82,15.37,1,0.00,0.00,0.00,0.00,14.83,0.00,1
L,40,77.70,80.00,15.00,14.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,14.55,14.62,1,0.00,0.00,0.01,0.01,15.14,0.00,1
R,40,14.70,15.00,13.58,15.05,1,0.00,0.00,0.00,0.00,14.83,0.00,1
L,40,77.20,80.00,15.00,14.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,14.55,14.69,1,0.00,0.00,0.01,0.01,15.14,0.00,1
R,40,14.80,15.00,13.96,14.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,78.80,80.00,15.00,14.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,14.55,14.76,1,0.00,0.00,0.01,0.01,14.63,0.00,1
R,40,14.70,15.00,13.52,14.60,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,76.80,80.00,15.00,14.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,14.55,14.74,1,0.00,0.00,0.01,0.01,14.63,0.00,1
R,40,15.10,15.00,15.13,13.30,1,0.00,0.00,0.00,0.00,14.82,0.00,1
L,40,77.80,80.00,15.00,14.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,14.55,14.70,1,0.00,0.00,0.00,0.00,14.17,0.00,1
R,40,15.00,15.00,14.73,14.41,1,0.00,0.00,0.00,0.00,14.82,0.00,1
L,40,76.10,80.00,15.00,14.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.90,15.00,14.55,14.71,1,0.00,0.00,0.00,0.00,14.17,0.00,1
R,41,15.10,15.00,15.14,14.52,1,0.00,0.00,0.00,0.00,15.13,0.00,1
L,40,76.10,80.00,15.00,15.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,14.55,14.69,1,0.00,0.00,0.00,0.00,14.17,0.00,1
R,40,15.00,15.00,14.74,14.78,1,0.00,0.00,0.00,0.00,15.13,0.00,1
L,40,75.60,80.00,15.00,15.20,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,14.55,14.51,1,0.00,0.00,0.00,0.00,14.75,0.00,1
R,40,15.30,15.00,15.98,14.69,1,0.00,0.00,0.00,0.00,15.13,0.00,1
L,40,74.40,80.00,15.00,15.34,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.00,15.00,14.55,15.24,1,0.00,0.00,0.00,0.00,14.75,0.00,1
R,40,15.20,15.00,15.60,15.25,1,0.00,0.00,0.00,0.00,15.16,0.00,1
L,40,75.70,80.00,15.00,15.40,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,14.55,14.29,1,0.00,0.00,0.00,0.00,15.08,0.00,1
R,40,14.90,15.00,14.39,15.39,1,0.00,0.00,0.00,0.00,15.16,0.00,1
L,40,76.10,80.00,20.00,15.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.00,15.00,14.55,14.03,1,0.00,0.00,0.00,0.00,15.08,0.00,1
R,40,15.00,15.00,14.79,15.33,1,0.00,0.00,0.00,0.00,15.16,0.00,1
L,40,74.10,80.00,20.00,16.52,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.00,15.00,14.55,14.43,1,0.00,0.00,0.00,0.00,15.08,0.00,1
R,41,15.30,15.00,16.03,15.03,1,0.00,0.00,0.00,0.00,15.62,0.00,1
L,40,75.10,80.00,20.00,17.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.70,15.00,14.55,14.86,1,0.00,0.00,0.00,0.00,15.03,0.00,1
R,40,15.40,15.00,16.48,14.93,1,0.00,0.00,0.00,0.00,15.62,0.00,1
L,40,74.40,80.00,20.00,17.86,1,0.02,0.00,0.00,0.02,15.00,0.00,0
S,40,15.80,15.00,14.55,14.40,1,0.00,0.00,0.00,0.00,15.03,0.00,1
R,40,16.10,15.00,19.41,15.59,1,0.00,0.00,0.00,0.00,17.41,0.00,1
L,40,70.20,80.00,20.00,18.49,1,0.02,0.00,0.00,0.02,15.00,0.00,0
S,40,15.90,15.00,14.55,14.60,1,0.00,0.00,0.00,0.00,15.38,0.00,1
R,40,16.10,15.00,19.54,16.61,1,0.00,0.00,0.00,0.00,17.41,0.00,1
L,40,70.70,80.00,20.00,18.96,1,0.02,0.00,0.00,0.02,15.00,0.00,0
S,40,15.90,15.00,14.55,14.43,1,0.00,0.00,0.00,0.00,15.38,0.00,1
R,40,16.20,15.00,19.07,17.37,1,0.00,0.00,0.00,0.00,19.07,0.02,0
L,40,71.10,80.00,20.00,19.25,1,0.02,0.00,0.00,0.02,15.00,0.00,0
S,40,16.10,15.00,14.55,14.59,1,0.00,0.00,0.00,0.00,15.38,0.00,1
R,40,16.10,15.00,19.07,17.77,1,0.00,0.00,0.00,0.00,19.07,0.02,0
L,40,68.80,80.00,20.00,19.52,1,0.02,0.00,0.00,0.02,15.00,0.00,0
S,40,16.30,15.00,19.76,14.57,1,0.00,0.00,0.00,0.00,17.09,0.00,1
R,40,16.20,15.00,19.07,18.24,1,0.00,0.00,0.00,0.00,19.07,0.02,0
L,40,68.00,80.00,20.00,19.63,1,0.02,0.04,0.00,0.04,15.00,0.00,0
S,40,16.60,15.00,21.15,15.06,1,0.00,0.00,0.00,0.00,17.09,0.00,1
R,40,16.30,15.00,19.62,18.44,1,0.00,0.00,0.00,0.00,19.62,0.04,0
L,40,67.40,80.00,20.00,19.77,1,0.02,0.04,0.00,0.04,15.00,0.00,0
S,40,16.50,15.00,20.93,16.46,1,0.00,0.00,0.00,0.00,18.23,0.00,1
R,40,16.80,15.00,19.62,18.73,1,0.00,0.00,0.00,0.00,19.62,0.04,0
L,40,61.90,80.00,20.00,19.89,1,0.02,0.04,0.00,0.04,15.00,0.00,0
S,40,16.30,15.00,20.29,17.94,1,0.00,0.00,0.00,0.00,18.23,0.00,1
R,40,16.40,15.00,20.33,18.80,1,0.00,0.00,0.00,0.00,20.33,0.04,0
L,40,61.90,80.00,20.00,20.05,0,0.02,0.04,0.06,0.02,15.00,0.00,0
S,40,16.60,15.00,21.68,19.14,1,0.00,0.00,0.00,0.00,18.23,0.00,1
R,40,17.10,15.00,20.33,19.47,1,0.00,0.00,0.00,0.00,20.33,0.04,0
L,40,61.90,80.00,20.00,19.90,0,0.02,0.04,0.06,0.02,15.00,0.00,0
S,40,16.50,15.00,21.46,20.07,1,0.00,0.00,0.00,0.00,18.84,0.00,1
R,40,17.60,15.00,20.33,19.40,1,0.00,0.00,0.00,0.00,20.33,0.04,0
L,40,59.70,80.00,20.00,20.25,0,0.02,0.04,0.06,0.02,15.00,0.00,0
S,40,16.30,15.00,20.82,20.64,1,0.00,0.00,0.00,0.00,18.84,0.00,1
R,40,18.20,15.00,20.02,19.83,1,0.00,0.00,0.00,0.00,20.02,0.02,0
L,40,53.70,80.00,20.00,19.98,0,0.02,0.04,0.06,0.02,15.00,0.00,0
S,40,16.20,15.00,20.56,20.99,1,0.00,0.00,0.00,0.00,19.70,0.00,1
R,40,18.70,15.00,20.02,19.78,1,0.00,0.00,0.00,0.00,20.02,0.02,0
L,40,57.30,80.00,20.00,20.02,0,0.02,0.04,0.06,0.02,15.00,0.00,0
S,40,15.90,15.00,19.47,20.98,1,0.00,0.00,0.00,0.00,19.70,0.00,1
R,40,21.60,15.00,20.02,19.74,1,0.00,0.00,0.00,0.00,20.02,0.02,0
L,40,45.10,80.00,20.00,19.94,0,0.07,0.04,0.06,0.04,15.00,0.00,0
S,40,16.30,15.00,21.23,20.83,1,0.00,0.00,0.00,0.00,19.70,0.00,1
R,40,24.30,15.00,20.02,19.71,1,0.00,0.00,0.00,0.00,20.02,0.02,0
L,40,44.30,80.00,20.00,19.80,0,0.07,0.04,0.06,0.04,15.00,0.00,0
S,40,16.00,15.00,20.15,20.39,1,0.00,0.00,0.00,0.00,19.76,0.00,1
R,40,28.40,15.00,20.02,19.73,1,0.00,0.00,0.00,0.00,20.02,0.02,0
L,40,40.50,80.00,20.00,19.84,0,0.07,0.04,0.06,0.04,15.00,0.00,0
S,40,16.20,15.00,21.09,20.15,1,0.00,0.00,0.00,0.00,19.76,0.00,1
R,40,51.80,15.00,19.94,19.95,1,0.00,0.00,0.00,0.00,19.94,0.04,0
L,40,46.20,80.00,20.00,19.75,0,0.07,0.04,0.06,0.04,15.00,0.00,0
S,40,16.00,15.00,20.41,20.22,1,0.00,0.00,0.00,0.00,19.95,0.00,1
R,40,72.90,15.00,19.94,19.91,1,0.00,0.00,0.00,0.00,19.94,0.04,0
L,41,60.00,80.00,20.00,19.86,0,0.07,0.04,0.06,0.04,15.00,0.00,0
S,40,16.30,15.00,21.77,20.34,1,0.00,0.00,0.00,0.00,19.95,0.00,1
R,40,80.00,15.00,19.86,19.78,1,0.00,0.00,0.00,0.00,19.86,0.04,0
L,40,80.00,80.00,20.00,20.02,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,15.70,15.00,19.45,20.31,1,0.00,0.00,0.00,0.00,19.70,0.00,1
R,40,80.00,15.00,19.86,19.71,1,0.00,0.00,0.00,0.00,19.86,0.04,0
L,40,80.00,80.00,20.00,20.32,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,16.20,15.00,21.59,20.36,1,0.00,0.00,0.00,0.00,19.70,0.00,1
R,40,80.00,15.00,19.86,19.72,1,0.00,0.00,0.00,0.00,19.86,0.04,0
L,40,80.00,80.00,20.00,20.46,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,16.00,15.00,20.91,20.86,1,0.00,0.00,0.00,0.00,19.70,0.00,1
R,40,80.00,15.00,20.32,18.34,1,0.00,0.00,0.00,0.00,20.32,0.06,0
L,40,80.00,80.00,20.00,20.32,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,15.80,15.00,20.21,20.70,1,0.00,0.00,0.00,0.00,19.30,0.00,1
R,40,80.00,15.00,20.32,20.03,1,0.00,0.00,0.00,0.00,20.32,0.06,0
L,40,80.00,80.00,20.00,19.98,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,15.80,15.00,20.31,20.55,1,0.00,0.00,0.00,0.00,19.30,0.00,1
R,40,80.00,15.00,19.91,20.38,1,0.00,0.00,0.00,0.00,19.91,0.07,0
L,40,80.00,80.00,20.00,19.80,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,15.80,15.00,20.40,21.01,1,0.00,0.00,0.00,0.00,20.11,0.00,1
R,40,80.00,15.00,19.91,20.13,1,0.00,0.00,0.00,0.00,19.91,0.07,0
L,40,80.00,80.00,20.00,19.41,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,15.90,15.00,20.91,20.55,1,0.00,0.00,0.00,0.00,20.11,0.00,1
S,40,15.90,15.00,20.91,20.55,1,0.00,0.00,0.00,0.00,20.11,0.00,1
R,41,80.00,15.00,19.68,19.63,1,0.00,0.00,0.00,0.00,19.68,0.07,0
L,40,80.00,80.00,20.00,19.05,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.90,15.00,21.02,20.55,1,0.00,0.00,0.00,0.00,20.11,0.00,1
R,40,80.00,15.00,19.68,19.97,1,0.00,0.00,0.00,0.00,19.68,0.07,0
L,40,80.00,80.00,20.00,20.15,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.80,15.00,20.71,20.85,1,0.00,0.00,0.00,0.00,19.96,0.00,1
R,40,80.00,15.00,19.68,19.92,1,0.00,0.00,0.00,0.00,19.68,0.07,0
L,40,80.00,80.00,20.00,19.99,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.70,15.00,20.40,20.92,1,0.00,0.00,0.00,0.00,19.96,0.00,1
R,40,80.00,15.00,20.12,19.77,1,0.00,0.00,0.00,0.00,20.12,0.08,0
L,40,80.00,80.00,20.00,20.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,79.40,15.00,20.12,19.66,1,0.00,0.00,0.00,0.00,20.12,0.08,0
L,40,80.00,80.00,20.00,20.29,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,78.40,15.00,20.24,19.68,1,0.00,0.00,0.00,0.00,20.24,0.08,0
R,40,78.40,15.00,20.24,19.68,1,0.00,0.00,0.00,0.00,20.24,0.08,0
L,40,80.00,80.00,20.00,20.09,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,78.40,15.00,20.24,19.79,1,0.00,0.00,0.00,0.00,20.24,0.08,0
L,40,80.00,80.00,20.00,19.94,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.40,15.00,19.46,20.31,1,0.00,0.00,0.00,0.00,19.81,0.00,1
R,40,78.90,15.00,20.24,20.06,1,0.00,0.00,0.00,0.00,20.24,0.08,0
L,40,80.00,80.00,20.00,20.10,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.50,15.00,19.92,20.09,1,0.00,0.00,0.00,0.00,19.81,0.00,1
R,40,79.40,15.00,20.35,20.27,1,0.00,0.00,0.00,0.00,20.35,0.08,0
L,40,80.00,80.00,20.00,20.16,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,78.90,15.00,20.35,20.31,1,0.00,0.00,0.00,0.00,20.35,0.08,0
L,40,80.00,80.00,20.00,20.13,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,78.40,15.00,20.61,20.17,1,0.00,0.00,0.00,0.00,20.61,0.08,0
L,40,80.00,80.00,20.00,20.28,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.90,15.00,21.81,20.22,1,0.00,0.00,0.00,0.00,20.38,0.00,1
R,40,77.00,15.00,20.61,20.19,1,0.00,0.00,0.00,0.00,20.61,0.08,0
L,40,80.00,80.00,20.00,20.13,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.80,15.00,21.51,20.46,1,0.00,0.00,0.00,0.00,20.30,0.00,1
R,40,76.20,15.00,20.61,20.31,1,0.00,0.00,0.02,0.02,20.61,0.08,0
L,40,80.00,80.00,20.00,19.90,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,16.20,15.00,23.25,20.81,1,0.00,0.00,0.00,0.00,20.30,0.00,1
R,40,76.00,15.00,20.41,20.48,1,0.00,0.00,0.02,0.02,20.41,0.08,0
L,40,80.00,80.00,20.00,20.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,73.90,15.00,20.41,20.94,1,0.00,0.00,0.02,0.02,20.41,0.08,0
L,40,80.00,80.00,20.00,20.14,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.50,15.00,20.61,21.99,1,0.00,0.00,0.00,0.00,20.55,0.02,0
R,40,74.10,15.00,20.16,20.77,1,0.04,0.00,0.02,0.04,20.16,0.08,0
L,40,80.00,80.00,20.00,20.31,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,15.50,15.00,20.67,21.98,1,0.00,0.00,0.00,0.00,20.55,0.02,0
R,40,72.50,15.00,20.16,20.77,1,0.04,0.00,0.02,0.04,20.16,0.08,0
L,40,80.00,80.00,20.00,20.10,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,73.50,15.00,20.16,20.70,1,0.04,0.00,0.02,0.04,20.16,0.08,0
L,40,80.00,80.00,20.00,20.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,16.00,15.00,22.85,20.89,1,0.00,0.00,0.00,0.00,20.66,0.04,0
R,40,72.50,15.00,20.05,20.32,1,0.04,0.00,0.02,0.04,20.05,0.08,0
L,40,80.00,80.00,20.00,19.94,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,69.80,15.00,20.05,20.81,0,0.04,0.07,0.02,0.02,20.05,0.08,0
L,40,80.00,80.00,20.00,19.85,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,16.20,15.00,20.92,21.97,1,0.00,0.00,0.00,0.00,20.92,0.04,0
R,40,63.30,15.00,19.84,20.74,0,0.04,0.07,0.02,0.02,19.84,0.08,0
L,40,80.00,80.00,20.00,19.72,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,16.00,15.00,20.92,21.70,1,0.00,0.00,0.00,0.00,19.82,0.02,0
R,40,63.20,15.00,19.84,20.37,0,0.04,0.07,0.02,0.02,19.84,0.08,0
L,40,80.00,80.00,20.00,19.78,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,16.80,15.00,19.82,21.57,1,0.00,0.00,0.00,0.00,19.82,0.02,0
L,40,80.00,80.00,20.00,19.72,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,17.80,15.00,19.82,21.15,1,0.00,0.00,0.00,0.00,19.82,0.02,0
R,40,49.90,15.00,19.78,19.97,0,0.04,0.07,0.02,0.02,19.78,0.08,0
L,40,80.00,80.00,20.00,19.60,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,19.00,15.00,19.60,20.71,1,0.00,0.00,0.00,0.00,19.60,0.02,0
R,40,44.30,15.00,19.78,19.85,0,0.04,0.07,0.08,0.04,19.78,0.08,0
L,40,80.00,80.00,20.00,19.47,0,0.08,0.08,0.08,0.08,15.00,0.00,0
