Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
L,40,76.10,59.10,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.10,14.30,9.96,10.07,0,0.07,0.08,0.08,0.07,9.96,0.00,0
L,40,74.00,59.10,10.00,10.15,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.60,14.30,10.20,9.93,0,0.07,0.08,0.08,0.07,10.20,0.00,0
L,40,76.40,59.10,10.00,10.18,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,10.20,9.51,0,0.07,0.08,0.08,0.07,10.20,0.00,0
L,40,74.40,59.10,10.00,10.18,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,10.20,10.37,0,0.07,0.08,0.08,0.07,10.20,0.00,0
L,40,75.60,59.10,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.00,14.30,10.12,10.08,0,0.07,0.08,0.08,0.07,10.12,0.00,0
L,40,71.50,59.10,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.00,14.30,10.12,10.36,0,0.07,0.08,0.08,0.07,10.12,0.00,0
L,40,80.00,59.10,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,9.86,10.10,0,0.07,0.08,0.08,0.07,9.86,0.00,0
L,40,79.00,59.10,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.90,14.30,9.86,9.88,0,0.07,0.08,0.08,0.07,9.86,0.00,0
L,40,74.60,59.10,10.00,9.86,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,9.86,10.00,0,0.07,0.08,0.08,0.07,9.86,0.00,0
L,40,75.20,59.10,10.00,9.82,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,9.76,10.00,0,0.07,0.06,0.08,0.06,9.76,0.00,0
L,40,73.00,59.10,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.40,14.30,9.76,9.96,0,0.07,0.06,0.08,0.06,9.76,0.00,0
L,40,74.40,59.10,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,9.91,9.85,0,0.07,0.06,0.08,0.06,9.91,0.00,0
L,40,77.40,59.10,10.00,9.61,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.60,14.30,9.91,9.72,0,0.07,0.06,0.08,0.06,9.91,0.00,0
L,40,78.90,59.10,10.00,9.79,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.40,14.30,9.91,9.71,0,0.07,0.06,0.08,0.06,9.91,0.00,0
L,40,74.80,59.10,10.00,10.19,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.60,14.30,10.28,9.69,0,0.07,0.06,0.08,0.06,10.28,0.00,0
L,40,75.40,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,10.28,9.80,0,0.07,0.06,0.08,0.06,10.28,0.00,0
L,40,78.70,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,10.09,10.01,0,0.07,0.06,0.08,0.06,10.09,0.00,0
L,40,74.00,59.10,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,10.09,10.05,0,0.07,0.06,0.04,0.04,10.09,0.00,0
L,40,76.70,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.60,14.30,9.84,10.10,0,0.07,0.06,0.04,0.04,9.84,0.00,0
L,40,76.20,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,9.84,10.06,0,0.07,0.06,0.04,0.04,9.84,0.00,0
L,40,76.50,59.10,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,9.84,9.99,0,0.07,0.06,0.04,0.04,9.84,0.00,0
L,40,78.50,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,74.70,59.10,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.60,14.30,10.25,9.94,0,0.07,0.06,0.04,0.04,10.25,0.00,0
S,40,10.10,14.30,10.25,9.87,0,0.07,0.06,0.04,0.04,10.25,0.00,0
L,40,75.20,59.10,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,76.50,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.00,14.30,9.96,9.94,0,0.02,0.06,0.04,0.02,9.96,0.00,0
S,40,9.70,14.30,9.96,9.99,0,0.02,0.06,0.04,0.02,9.96,0.00,0
L,40,76.20,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,9.96,10.02,0,0.02,0.06,0.04,0.02,9.96,0.00,0
L,40,76.00,59.10,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.10,14.30,10.09,10.03,0,0.02,0.06,0.04,0.02,10.09,0.00,0
L,40,74.90,59.10,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,10.09,10.02,0,0.02,0.06,0.04,0.02,10.09,0.00,0
L,40,76.60,59.10,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.10,14.30,9.95,10.05,0,0.02,0.06,0.04,0.02,9.95,0.00,0
L,40,76.80,59.10,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.00,14.30,9.95,9.90,0,0.02,0.06,0.04,0.02,9.95,0.00,0
L,40,79.20,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,9.95,9.79,0,0.02,0.06,0.04,0.02,9.95,0.00,0
L,40,78.30,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,10.36,9.82,0,0.02,0.06,0.04,0.02,10.36,0.00,0
L,40,79.40,59.10,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.10,14.30,10.36,9.84,0,0.02,0.06,0.04,0.02,10.36,0.00,0
L,40,76.60,59.10,10.00,10.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.80,14.30,9.47,9.97,0,0.02,0.06,0.04,0.02,9.47,0.00,0
L,40,77.00,59.10,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,-8.94,10.07,0,0.02,0.00,0.04,0.00,9.47,0.00,1
L,40,76.60,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,9.70,14.30,-9.49,8.30,0,0.02,0.00,0.04,0.00,9.47,0.00,1
L,40,78.00,59.10,10.00,10.17,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.20,14.30,-7.99,4.44,1,0.00,0.00,0.00,0.00,10.17,0.00,1
L,40,77.80,59.10,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,14.30,-6.01,1.31,1,0.00,0.00,0.00,0.00,10.17,0.00,1
L,40,75.80,59.10,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.30,14.30,-4.37,-1.25,1,0.00,0.00,0.00,0.00,9.79,0.00,1
L,40,76.50,59.10,10.00,9.81,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.70,14.30,-3.08,-2.24,1,0.00,0.00,0.00,0.00,9.79,0.00,1
L,40,80.00,59.10,10.00,9.82,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,12.00,14.30,-2.15,-2.11,1,0.00,0.00,0.00,0.00,9.79,0.00,1
L,40,79.70,59.10,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,12.50,14.30,-0.37,-1.55,1,0.00,0.00,0.00,0.00,9.73,0.00,1
L,40,76.00,59.10,10.00,9.79,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,12.90,14.30,1.06,-1.01,1,0.00,0.00,0.00,0.00,9.73,0.00,1
L,40,79.20,59.10,10.00,9.82,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,13.40,14.30,2.95,-0.57,1,0.00,0.00,0.00,0.00,9.85,0.00,1
L,40,75.90,59.10,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,78.70,59.10,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,5.32,0.01,1,0.00,0.00,0.00,0.00,9.85,0.00,1
L,40,75.90,59.10,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,6.11,0.90,1,0.00,0.00,0.00,0.00,9.85,0.00,1
S,40,14.40,14.30,6.92,1.64,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,77.50,59.10,10.00,10.69,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,76.30,59.10,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,14.30,9.81,2.42,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,76.10,59.10,10.00,9.64,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,14.30,10.32,3.53,1,0.00,0.00,0.00,0.00,9.83,0.00,1
S,40,15.40,14.30,11.25,4.78,1,0.00,0.00,0.00,0.00,9.83,0.00,1
L,40,72.80,59.10,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,75.20,59.10,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.70,14.30,12.62,6.33,1,0.00,0.00,0.00,0.00,9.79,0.00,1
L,40,76.30,59.10,10.00,10.18,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,14.30,11.97,7.63,1,0.00,0.00,0.00,0.00,9.79,0.00,1
L,40,75.80,59.10,10.00,10.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,14.30,12.11,8.83,1,0.00,0.00,0.00,0.00,9.79,0.00,1
L,40,76.40,59.10,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,14.30,13.49,9.79,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,74.10,59.10,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,14.30,10.79,10.46,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,75.10,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,14.30,12.94,10.98,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,78.50,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,14.30,11.04,11.01,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,77.10,59.10,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,14.30,12.37,11.05,1,0.00,0.00,0.00,0.00,10.13,0.00,1
S,40,15.10,14.30,11.27,11.12,1,0.00,0.00,0.00,0.00,10.15,0.00,1
L,40,75.80,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,14.30,11.77,11.12,1,0.00,0.00,0.00,0.00,10.15,0.00,1
L,40,77.10,59.10,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,77.20,59.10,10.00,10.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,14.30,10.65,11.23,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,78.20,59.10,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,14.30,10.31,11.23,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,77.30,59.10,10.00,10.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,14.30,10.37,11.23,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,77.00,59.10,10.00,10.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,14.30,10.84,11.04,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,78.40,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,14.30,10.91,10.87,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,77.80,59.10,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,14.30,10.57,10.83,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,79.20,59.10,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,9.81,10.72,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,77.90,59.10,10.00,10.24,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,14.30,10.25,10.56,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,79.30,59.10,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,14.30,10.71,10.35,1,0.00,0.00,0.00,0.00,10.20,0.00,1
L,40,78.30,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,14.30,11.19,10.30,1,0.00,0.00,0.00,0.00,10.20,0.00,1
L,40,77.20,59.10,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,8.79,10.53,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,78.70,59.10,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,10.02,10.53,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,80.00,59.10,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,10.06,10.29,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,78.80,59.10,10.00,10.15,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,14.30,10.51,10.11,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,78.30,59.10,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,10.14,10.04,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,79.30,59.10,10.00,10.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,10.18,9.97,1,0.00,0.00,0.00,0.00,10.20,0.00,1
L,40,79.10,59.10,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,14.30,10.63,10.02,1,0.00,0.00,0.00,0.00,10.20,0.00,1
L,40,79.10,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,10.26,10.11,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,79.60,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.60,14.30,10.30,10.26,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,80.00,59.10,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,14.30,11.16,10.31,1,0.00,0.00,0.00,0.00,10.03,0.00,1
L,40,80.00,59.10,10.00,9.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,9.16,11.14,1,0.00,0.00,0.00,0.00,9.77,0.00,1
L,40,80.00,59.10,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,9.98,10.09,1,0.00,0.00,0.00,0.00,9.77,0.00,1
L,40,79.50,59.10,10.00,9.76,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,9.59,10.07,1,0.00,0.00,0.00,0.00,9.69,0.00,1
L,40,80.00,59.10,10.00,9.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,14.30,11.67,10.02,1,0.00,0.00,0.00,0.00,9.69,0.00,1
L,40,78.50,59.10,10.00,9.98,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,14.70,14.30,10.91,10.09,1,0.00,0.00,0.00,0.00,9.69,0.00,1
L,40,80.00,59.10,10.00,10.05,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,15.20,14.30,13.02,10.46,1,0.00,0.00,0.00,0.00,9.73,0.01,1
L,40,79.70,59.10,10.00,10.13,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,15.00,14.30,12.31,10.74,1,0.00,0.00,0.00,0.00,9.73,0.01,1
L,40,80.00,59.10,10.00,10.25,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,14.80,14.30,11.57,11.23,1,0.00,0.00,0.00,0.00,10.15,0.01,1
L,40,79.70,59.10,10.00,10.34,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,14.80,14.30,11.63,11.42,1,0.00,0.00,0.00,0.00,10.15,0.01,1
L,40,79.50,59.10,10.00,10.33,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,14.60,14.30,10.86,11.40,1,0.00,0.00,0.00,0.00,10.15,0.01,1
L,40,79.50,59.10,10.00,10.28,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,14.80,14.30,11.72,11.45,1,0.00,0.00,0.00,0.00,10.33,0.01,1
L,40,79.50,59.10,10.00,10.20,1,0.00,0.00,0.01,0.01,15.00,0.00,0
S,40,14.80,14.30,11.78,11.37,1,0.00,0.00,0.00,0.00,10.33,0.01,1
L,40,79.40,59.10,10.00,10.22,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.70,14.30,11.43,11.37,1,0.00,0.00,0.00,0.00,10.21,0.03,0
L,40,80.00,59.10,10.00,10.13,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.70,14.30,11.48,11.24,1,0.00,0.00,0.00,0.00,10.21,0.03,0
L,40,80.00,59.10,10.00,10.13,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.90,14.30,12.35,11.25,1,0.00,0.00,0.00,0.00,10.21,0.03,0
L,40,80.00,59.10,10.00,10.13,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.60,14.30,11.19,11.37,1,0.00,0.00,0.00,0.00,10.21,0.03,0
L,40,80.00,59.10,10.00,10.11,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.50,14.30,10.81,11.39,1,0.00,0.00,0.00,0.00,10.21,0.03,0
L,40,80.00,59.10,10.00,9.91,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.50,14.30,10.83,11.43,1,0.00,0.00,0.00,0.00,10.06,0.03,0
L,40,80.00,59.10,10.00,9.16,1,0.03,0.00,0.01,0.03,15.00,0.00,0
S,40,14.30,14.30,10.03,11.31,1,0.00,0.00,0.00,0.00,10.06,0.03,0
L,40,80.00,59.10,10.00,10.15,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.20,14.30,9.62,11.27,1,0.00,0.00,0.00,0.00,10.11,0.06,0
L,40,80.00,59.10,10.00,10.08,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.70,14.30,11.67,11.13,1,0.00,0.00,0.00,0.00,10.11,0.06,0
L,40,80.00,59.10,10.00,10.07,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.30,14.30,10.07,11.05,1,0.00,0.00,0.00,0.00,10.11,0.06,0
L,40,80.00,59.10,10.00,10.16,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.70,14.30,11.72,11.12,1,0.00,0.00,0.00,0.00,10.09,0.06,0
L,40,80.00,59.10,10.00,10.05,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,15.00,14.30,13.00,11.23,1,0.00,0.00,0.00,0.00,10.09,0.06,0
L,40,80.00,59.10,10.00,9.96,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.70,14.30,11.85,11.24,1,0.00,0.00,0.00,0.00,9.96,0.06,0
L,40,80.00,59.10,10.00,9.95,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,15.20,14.30,13.96,11.21,1,0.00,0.00,0.00,0.00,9.96,0.06,0
L,40,80.00,59.10,10.00,10.00,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.60,14.30,11.59,11.37,1,0.00,0.00,0.00,0.00,9.96,0.06,0
L,40,80.00,59.10,10.00,10.02,1,0.03,0.06,0.01,0.06,15.00,0.00,0
S,40,14.90,14.30,12.87,11.86,1,0.00,0.00,0.00,0.00,10.03,0.06,0
L,40,80.00,59.10,10.00,10.06,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,15.40,14.30,10.03,12.14,1,0.00,0.00,0.00,0.00,10.03,0.06,0
L,40,80.00,59.10,10.00,10.10,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,15.50,14.30,10.05,12.26,1,0.00,0.00,0.00,0.00,10.05,0.03,0
L,40,80.00,59.10,10.00,10.06,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,15.70,14.30,10.05,11.76,1,0.00,0.00,0.00,0.00,10.05,0.03,0
L,40,80.00,59.10,10.00,9.98,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,16.30,14.30,10.05,11.27,1,0.00,0.00,0.00,0.00,10.05,0.03,0
L,40,80.00,59.10,10.00,10.01,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,17.00,14.30,10.06,10.84,1,0.00,0.00,0.00,0.00,10.06,0.03,0
L,40,80.00,59.10,10.00,9.97,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,18.20,14.30,10.06,10.48,1,0.00,0.00,0.00,0.00,10.06,0.03,0
L,40,80.00,59.10,10.00,10.00,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,18.50,14.30,10.08,10.28,1,0.00,0.00,0.00,0.00,10.08,0.03,0
L,40,80.00,59.10,10.00,10.00,0,0.03,0.06,0.07,0.03,15.00,0.00,0
S,40,20.70,14.30,10.08,10.25,1,0.00,0.00,0.00,0.00,10.08,0.03,0
L,40,80.00,59.10,10.00,9.91,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,23.80,14.30,10.08,10.34,1,0.00,0.00,0.00,0.00,10.08,0.03,0
L,40,80.00,59.10,10.00,9.88,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,25.00,14.30,9.13,10.29,1,0.00,0.00,0.00,0.00,9.13,0.06,0
L,40,80.00,59.10,10.00,9.86,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,35.60,14.30,9.13,10.13,1,0.00,0.00,0.00,0.00,9.13,0.06,0
L,40,80.00,59.10,10.00,10.18,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,46.40,14.30,9.84,9.71,1,0.00,0.00,0.00,0.00,9.84,0.06,0
L,40,70.70,59.10,10.00,10.01,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,57.60,14.30,9.84,9.85,1,0.00,0.00,0.00,0.00,9.84,0.06,0
L,40,80.00,59.10,10.00,10.10,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,76.00,14.30,9.84,9.59,1,0.00,0.00,0.00,0.00,9.84,0.06,0
L,40,80.00,59.10,10.00,10.05,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,79.10,14.30,9.98,9.97,1,0.00,0.00,0.00,0.00,9.98,0.06,0
L,40,80.00,59.10,10.00,10.13,0,0.08,0.06,0.07,0.06,15.00,0.00,0
S,40,80.00,14.30,9.98,9.75,1,0.00,0.00,0.00,0.00,9.98,0.06,0
L,40,80.00,59.10,10.00,9.92,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.01,10.00,1,0.00,0.00,0.00,0.00,10.01,0.06,0
L,40,80.00,59.10,10.00,9.98,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,79.90,14.30,10.01,10.08,1,0.00,0.00,0.00,0.00,10.01,0.06,0
L,40,80.00,59.10,10.00,10.02,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,79.80,14.30,10.01,10.09,1,0.00,0.00,0.00,0.00,10.01,0.06,0
L,40,80.00,59.10,10.00,10.02,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.11,10.01,1,0.00,0.00,0.00,0.00,10.11,0.07,0
L,40,80.00,59.10,10.00,10.00,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,79.20,14.30,10.11,10.04,1,0.00,0.00,0.00,0.00,10.11,0.07,0
L,40,80.00,59.10,10.00,10.05,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.05,10.06,1,0.00,0.00,0.00,0.00,10.05,0.07,0
L,40,80.00,59.10,10.00,10.02,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,79.30,14.30,10.05,10.04,1,0.00,0.00,0.00,0.00,10.05,0.07,0
L,40,80.00,59.10,10.00,10.05,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,79.30,14.30,10.04,10.00,1,0.00,0.00,0.00,0.00,10.04,0.07,0
L,40,80.00,59.10,10.00,9.95,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,79.00,14.30,10.04,10.05,1,0.00,0.00,0.00,0.00,10.04,0.07,0
L,40,80.00,59.10,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,10.04,10.02,1,0.00,0.00,0.00,0.00,10.04,0.07,0
L,40,80.00,59.10,10.00,9.89,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.70,14.30,9.89,10.01,1,0.00,0.00,0.00,0.00,9.89,0.08,0
L,40,80.00,59.10,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.80,14.30,9.89,10.05,1,0.00,0.00,0.00,0.00,9.89,0.08,0
L,40,80.00,59.10,10.00,9.95,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.30,14.30,9.94,9.98,1,0.00,0.00,0.00,0.00,9.94,0.08,0
L,40,80.00,59.10,10.00,9.95,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.00,14.30,9.94,10.02,1,0.00,0.00,0.00,0.00,9.94,0.08,0
L,40,80.00,59.10,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,78.00,14.30,9.94,10.16,1,0.00,0.00,0.00,0.00,9.94,0.08,0
L,40,80.00,59.10,10.00,10.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.40,14.30,9.71,10.09,1,0.00,0.00,0.00,0.00,9.71,0.08,0
L,40,80.00,59.10,10.00,9.90,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.70,14.30,9.71,10.14,1,0.00,0.00,0.00,0.00,9.71,0.08,0
L,40,80.00,59.10,10.00,9.89,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.20,14.30,9.89,10.03,1,0.00,0.00,0.00,0.00,9.89,0.08,0
S,40,80.00,14.30,9.89,9.97,1,0.00,0.00,0.00,0.00,9.89,0.08,0
L,40,80.00,59.10,10.00,9.65,0,0.08,0.08,0.08,0.08,15.00,0.00,0
L,40,80.00,59.10,10.00,9.80,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.89,9.86,1,0.00,0.00,0.00,0.00,9.89,0.08,0
