Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
O,40,14.50,10.00,19.81,25.75,-0.02,19.81,554.47,-73.26,0.01,19.81,0.00,0
T,40,9.90,10.00,20.39,20.36,0.02,20.39,622.26,-22.16,0.00,20.24,0.00,1
S,40,9.70,10.00,19.10,20.09,0.00,19.10,590.64,-9.51,0.00,20.00,0.00,1
L,40,48.70,49.00,20.00,20.10,-0.00,0.00,587.79,4.41,0.00,15.00,0.00,1
R,40,10.10,10.00,20.42,19.96,-0.00,20.42,656.15,6.87,0.00,19.96,0.00,1
O,40,14.80,10.00,20.15,23.57,-0.02,20.15,585.84,-16.58,0.01,20.15,0.00,0
T,40,9.70,10.00,19.56,20.35,0.01,19.56,600.93,-15.72,0.00,20.24,0.00,1
S,40,10.00,10.00,20.30,19.91,0.00,20.30,620.86,4.04,0.00,19.26,0.00,1
L,40,48.50,49.00,20.00,20.03,-0.00,0.00,589.09,5.23,0.00,15.00,0.00,1
R,40,10.10,10.00,20.43,19.66,0.00,20.43,667.08,0.53,0.00,19.96,0.00,1
O,40,14.60,10.00,20.15,22.23,-0.02,20.15,600.83,-5.76,0.01,20.15,0.00,0
T,40,9.90,10.00,20.34,20.07,-0.03,20.34,624.14,137.19,0.00,19.51,0.00,1
S,40,10.00,10.00,20.30,19.89,0.00,20.30,623.48,-1.88,0.00,19.26,0.00,1
L,40,48.30,49.00,20.00,19.96,-0.00,0.00,590.81,6.81,0.00,15.00,0.00,1
R,40,9.80,10.00,19.21,19.71,0.00,19.21,638.32,-0.70,0.00,19.90,0.00,1
O,40,14.80,10.00,20.15,21.22,-0.02,20.15,615.28,-2.41,0.01,20.15,0.00,0
T,40,10.00,10.00,20.74,19.70,-0.04,20.74,645.84,93.81,0.00,19.51,0.00,1
S,40,9.80,10.00,19.47,19.92,0.00,19.47,603.55,0.71,0.00,19.85,0.00,1
R,40,9.90,10.00,19.60,19.86,0.00,19.60,641.48,-1.82,0.00,19.90,0.00,1
L,40,46.90,49.00,20.00,19.94,-0.00,0.00,591.52,2.99,0.00,15.00,0.00,1
O,40,14.60,10.00,19.75,20.57,-0.02,19.75,615.43,13.19,0.01,19.75,0.00,0
T,40,9.80,10.00,19.92,19.91,0.02,19.92,624.88,-102.60,0.00,19.51,0.00,1
S,40,9.90,10.00,19.86,19.90,0.00,19.86,611.56,-8.43,0.00,19.85,0.00,1
L,40,46.80,49.00,20.00,20.00,-0.00,0.00,590.28,4.90,0.00,15.00,0.00,1
R,40,10.30,10.00,21.23,19.84,-0.00,21.23,683.17,8.19,0.00,19.90,0.00,1
O,40,14.80,10.00,19.75,20.41,-0.02,19.75,614.90,11.10,0.01,19.75,0.00,0
T,40,10.00,10.00,20.72,20.25,0.02,20.72,637.01,-38.94,0.00,19.54,0.00,1
L,40,46.40,49.00,20.00,20.09,0.00,0.00,588.05,-7.92,0.00,15.00,0.00,1
S,40,9.90,10.00,19.85,19.93,0.00,19.85,610.22,-4.28,0.00,19.85,0.00,1
R,40,10.20,10.00,20.86,20.21,0.00,20.86,671.95,1.07,0.00,20.04,0.00,1
O,40,14.80,10.00,20.25,20.35,-0.02,20.25,625.62,12.59,0.01,20.25,0.00,0
T,40,9.70,10.00,19.48,20.35,0.01,19.48,604.84,-10.44,0.00,19.54,0.00,1
L,40,46.40,49.00,20.00,20.05,0.00,0.00,588.49,-10.18,0.00,15.00,0.00,1
S,40,9.80,10.00,19.42,19.80,-0.00,19.42,602.21,5.11,0.00,20.12,0.00,1
R,40,10.20,10.00,20.88,20.10,-0.00,20.88,679.20,5.74,0.00,20.04,0.00,1
O,40,15.00,10.00,20.25,20.37,-0.02,20.25,624.59,8.06,0.01,20.25,0.00,0
T,40,9.80,10.00,19.86,20.39,-0.03,19.86,608.55,132.90,0.00,19.78,0.00,1
L,40,46.20,49.00,20.00,20.79,0.01,0.00,568.86,-12.62,0.00,15.00,0.00,1
S,40,10.00,10.00,20.22,19.84,-0.00,20.22,619.68,3.54,0.00,20.12,0.00,1
R,40,10.00,10.00,20.08,20.22,-0.00,20.08,659.56,3.34,0.00,19.91,0.00,1
O,40,14.80,10.00,20.25,20.37,-0.01,20.25,623.90,1.06,0.01,20.25,0.00,0
T,40,9.60,10.00,19.01,20.23,-0.03,19.01,587.45,65.93,0.00,19.78,0.00,1
S,40,10.10,10.00,20.64,19.72,0.00,20.64,635.81,-0.54,0.00,20.47,0.00,1
L,40,45.00,49.00,20.00,20.48,0.00,0.00,572.46,-5.87,0.00,15.00,0.00,1
R,40,10.10,10.00,20.49,21.09,-0.00,20.49,646.76,6.60,0.00,19.91,0.00,1
O,40,15.00,10.00,20.21,20.38,-0.01,20.21,621.94,8.97,0.01,20.21,0.00,0
T,40,9.60,10.00,18.96,20.10,0.02,18.96,582.44,-103.64,0.00,19.78,0.00,1
S,40,9.90,10.00,19.82,19.80,0.00,19.82,617.98,-11.02,0.00,20.47,0.00,1
L,40,45.40,49.00,20.00,20.31,0.00,0.00,574.04,-5.10,0.00,15.00,0.00,1
R,40,10.00,10.00,20.09,20.93,0.00,20.09,637.08,-5.53,0.00,19.91,0.00,1
O,40,14.70,10.00,30.00,20.38,-0.01,30.00,800.00,14.39,0.00,20.21,0.00,1
T,40,9.70,10.00,19.33,19.66,0.02,19.33,596.98,-48.13,0.00,19.84,0.00,1
L,40,44.60,49.00,20.00,20.14,0.00,0.00,576.79,-0.59,0.00,15.00,0.00,1
S,40,10.00,10.00,20.22,20.78,0.00,20.22,602.82,-0.65,0.00,20.47,0.00,1
R,40,9.90,10.00,19.68,20.14,-0.00,19.68,642.22,6.53,0.00,19.72,0.00,1
O,40,14.70,10.00,30.00,20.86,-0.01,30.00,800.00,5.42,0.00,19.33,0.00,1
T,40,10.00,10.00,20.53,19.44,0.02,20.53,632.11,-26.46,0.00,19.84,0.00,1
L,40,45.10,49.00,20.00,19.92,-0.00,0.00,581.63,2.47,0.00,15.00,0.00,1
S,40,10.20,10.00,21.05,19.58,0.00,21.05,652.54,-7.47,0.00,20.14,0.00,1
R,40,9.70,10.00,18.84,20.00,-0.00,18.84,621.28,7.37,0.00,19.72,0.00,1
O,40,14.40,10.00,30.00,22.13,-0.01,30.00,800.00,-7.56,0.00,19.33,0.00,1
T,40,9.80,10.00,19.70,19.30,0.01,19.70,620.60,-20.09,0.00,19.99,0.00,1
S,40,10.20,10.00,21.07,21.37,0.00,21.07,614.86,3.09,0.00,20.14,0.00,1
L,40,44.40,49.00,20.00,19.70,-0.00,0.00,587.94,4.15,0.00,15.00,0.00,1
R,40,9.90,10.00,19.63,19.77,-0.00,19.63,641.24,9.65,0.00,19.41,0.00,1
O,40,14.10,10.00,30.00,23.51,-0.01,30.00,800.00,7.03,0.00,19.33,0.00,1
T,40,9.60,10.00,18.86,20.27,0.01,18.86,575.52,-9.61,0.00,19.99,0.00,1
L,40,43.90,49.00,20.00,19.62,-0.00,0.00,591.73,5.23,0.00,15.00,0.00,1
S,40,9.90,10.00,19.86,21.03,0.00,19.86,590.45,-2.19,0.00,19.56,0.00,1
R,40,9.80,10.00,19.21,19.71,-0.00,19.21,630.92,4.87,0.00,19.41,0.00,1
T,40,10.10,10.00,20.87,18.42,-0.03,20.87,668.11,137.39,0.00,19.99,0.00,1
O,40,14.30,10.00,30.00,24.79,-0.01,30.00,800.00,1.65,0.00,19.28,0.00,1
L,40,44.00,49.00,20.00,19.67,-0.00,0.00,592.53,9.82,0.00,15.00,0.00,1
S,40,10.00,10.00,20.26,20.67,0.00,20.26,603.52,-5.54,0.00,19.56,0.00,1
R,40,9.80,10.00,19.18,19.58,-0.00,19.18,630.82,2.49,0.00,19.41,0.00,1
O,40,13.80,10.00,30.00,25.56,-0.00,30.00,800.00,-2.41,0.00,19.28,0.00,1
T,40,10.00,10.00,20.47,19.74,0.00,20.47,637.51,-63.30,0.00,20.44,0.00,1
S,40,9.70,10.00,19.02,19.64,-0.00,19.02,595.79,5.28,0.00,19.56,0.00,1
L,40,43.70,49.00,20.00,19.83,-0.00,0.00,590.22,1.26,0.00,15.00,0.00,1
R,40,10.30,10.00,21.22,19.61,-0.00,21.22,680.96,4.79,0.00,19.66,0.00,1
O,40,13.50,10.00,30.00,26.35,-0.00,30.00,800.00,0.49,0.00,19.48,0.00,1
T,40,10.00,10.00,20.47,19.67,0.01,20.47,643.54,-18.70,0.00,20.44,0.00,1
L,40,42.90,49.00,20.00,19.90,0.00,0.00,589.53,-2.46,0.00,15.00,0.00,1
S,40,10.20,10.00,21.05,19.64,0.00,21.05,645.11,-4.43,0.00,19.82,0.00,1
R,40,9.90,10.00,19.61,19.62,-0.00,19.61,647.94,8.02,0.00,19.66,0.00,1
O,40,13.30,10.00,30.00,26.79,-0.00,30.00,800.00,-14.00,0.00,19.48,0.00,1
T,40,9.90,10.00,20.06,20.02,-0.04,20.06,628.31,146.81,0.00,19.81,0.00,1
L,40,42.60,49.00,20.00,19.85,-0.00,0.00,591.39,2.22,0.00,15.00,0.00,1
S,40,9.60,10.00,18.60,20.12,0.00,18.60,576.63,-0.41,0.00,19.82,0.00,1
R,40,9.70,10.00,18.77,19.80,-0.00,18.77,621.18,3.27,0.00,20.09,0.00,1
O,40,13.00,10.00,30.00,26.95,0.00,30.00,800.00,-10.18,0.00,19.89,0.00,1
T,40,10.00,10.00,20.46,20.41,-0.03,20.46,628.64,78.08,0.00,19.81,0.00,1
S,40,9.90,10.00,19.79,19.82,-0.00,19.79,606.65,-0.60,0.00,20.64,0.00,1
L,40,42.00,49.00,20.00,19.95,-0.00,0.00,589.71,3.21,0.00,15.00,0.00,1
R,40,9.70,10.00,18.74,19.82,0.00,18.74,613.73,2.40,0.00,20.09,0.00,1
O,40,12.70,10.00,30.00,27.26,-0.01,30.00,800.00,18.24,0.00,19.89,0.00,1
T,40,9.80,10.00,19.63,19.99,0.01,19.63,618.35,-86.08,0.00,19.81,0.00,1
L,40,42.10,49.00,20.00,19.95,-0.00,0.00,589.83,2.28,0.00,15.00,0.00,1
S,40,9.80,10.00,19.36,19.58,0.00,19.36,601.61,-8.64,0.00,20.64,0.00,1
R,40,10.10,10.00,20.35,19.66,0.00,20.35,653.79,3.39,0.00,20.09,0.00,1
O,40,12.40,10.00,30.00,27.43,-0.00,30.00,800.00,-0.31,0.00,19.89,0.00,1
T,40,9.80,10.00,19.61,20.33,0.02,19.61,606.70,-30.44,0.00,19.74,0.00,1
L,40,40.60,49.00,20.00,19.97,-0.00,0.00,589.69,4.51,0.00,15.00,0.00,1
S,40,9.70,10.00,18.93,19.39,0.00,18.93,594.09,-3.44,0.00,20.64,0.00,1
R,40,9.90,10.00,19.54,19.37,-0.00,19.54,644.20,11.06,0.00,19.81,0.00,1
O,40,12.00,10.00,30.00,28.35,-0.01,30.00,800.00,18.79,0.00,19.99,0.00,1
T,40,9.80,10.00,19.58,19.93,0.01,19.58,612.52,-7.84,0.00,19.74,0.00,1
L,40,40.60,49.00,20.00,19.94,-0.00,0.00,590.76,6.56,0.00,15.00,0.00,1
S,41,10.00,10.00,20.13,19.42,-0.00,20.13,622.07,3.38,0.00,20.04,0.00,1
R,40,9.80,10.00,19.11,20.47,-0.00,19.11,605.29,12.37,0.00,19.81,0.00,1
O,40,11.50,10.00,30.00,28.07,-0.01,30.00,800.00,20.75,0.00,19.99,0.00,1
T,40,9.70,10.00,19.15,19.88,0.01,19.15,600.33,-12.90,0.00,19.42,0.00,1
L,40,40.40,49.00,20.00,19.63,-0.00,0.00,599.21,10.83,0.00,15.00,0.00,1
S,40,10.10,10.00,20.54,20.64,-0.00,20.54,604.94,-0.87,0.00,20.04,0.00,1
R,41,10.10,10.00,20.32,19.77,-0.00,20.32,647.43,4.75,0.00,19.70,0.00,1
O,40,11.20,10.00,29.92,27.99,-0.01,29.92,800.00,12.08,0.00,19.63,0.00,1
T,40,9.70,10.00,19.11,19.67,-0.03,19.11,600.56,144.68,0.00,19.42,0.00,1
T,40,9.70,10.00,19.08,19.45,0.01,19.08,602.20,-70.93,0.00,19.42,0.00,1
L,40,39.60,49.00,20.00,19.88,-0.00,0.00,594.79,3.66,0.00,15.00,0.00,1
O,40,11.20,10.00,30.00,28.11,-0.01,30.00,800.00,7.81,0.00,19.63,0.00,1
R,40,9.90,10.00,19.51,19.31,0.00,19.51,641.57,-2.44,0.00,19.70,0.00,1
S,40,9.90,10.00,19.73,19.09,-0.00,19.73,623.81,5.65,0.00,19.07,0.00,1
L,40,38.90,49.00,20.00,19.69,-0.00,0.00,600.29,11.38,0.00,15.00,0.00,1
S,40,9.80,10.00,19.30,20.40,-0.00,19.30,582.05,1.85,0.00,19.07,0.00,1
R,40,10.00,10.00,19.91,19.36,0.00,19.91,651.91,2.53,0.00,19.78,0.00,1
O,40,10.70,10.00,28.15,27.18,-0.00,28.15,800.00,-4.81,0.01,19.63,0.00,1
T,40,9.60,10.00,18.63,18.55,-0.02,18.63,611.88,113.70,0.00,19.49,0.00,1
L,40,38.40,49.00,20.00,19.94,-0.00,0.00,595.63,2.49,0.00,15.00,0.00,1
S,40,10.00,10.00,20.10,19.72,-0.00,20.10,614.38,12.93,0.00,19.62,0.00,1
R,40,10.10,10.00,20.32,19.50,-0.00,20.32,662.10,6.64,0.00,19.78,0.00,1
O,40,10.50,10.00,27.41,28.41,-0.00,27.41,773.91,4.69,0.01,19.22,0.00,1
T,40,9.80,10.00,19.40,18.84,0.02,19.40,624.87,-79.19,0.00,19.49,0.00,1
L,40,38.10,49.00,20.00,20.03,-0.00,0.00,593.73,11.45,0.00,15.00,0.00,1
S,40,9.90,10.00,19.69,19.82,-0.00,19.69,603.36,-0.57,0.00,19.62,0.00,1
R,40,10.10,10.00,20.34,19.63,0.00,20.34,663.72,1.41,0.00,19.78,0.00,1
O,40,10.10,10.00,25.82,27.76,-0.00,25.82,743.50,3.38,0.01,19.22,0.00,1
T,40,9.90,10.00,19.79,19.99,0.02,19.79,608.22,-36.79,0.00,19.48,0.00,1
L,40,37.60,49.00,20.00,20.48,0.00,0.00,581.71,-13.87,0.00,15.00,0.00,1
S,40,9.80,10.00,19.27,19.37,0.00,19.27,603.28,-3.43,0.00,19.62,0.00,1
R,40,10.20,10.00,20.76,19.75,0.00,20.76,675.74,2.68,0.00,20.52,0.00,1
O,40,9.50,10.00,23.36,27.17,-0.01,23.36,683.39,18.02,0.01,19.22,0.00,1
T,40,9.80,10.00,19.37,19.28,0.01,19.37,614.71,-10.56,0.00,19.48,0.00,1
L,40,37.00,49.00,20.00,20.28,0.02,0.00,584.19,-60.39,0.00,15.00,0.00,1
S,40,9.90,10.00,19.66,19.41,-0.00,19.66,611.78,1.56,0.00,20.24,0.00,1
R,40,10.00,10.00,19.96,20.05,-0.00,19.96,653.06,8.25,0.00,20.52,0.00,1
O,40,9.30,10.00,22.47,26.82,-0.01,22.47,647.35,21.93,0.01,19.37,0.00,1
T,40,9.70,10.00,18.93,19.47,-0.03,18.93,598.68,128.60,0.00,19.47,0.00,1
L,40,36.30,49.00,20.00,20.12,0.07,0.00,586.82,-242.34,0.00,15.00,0.00,1
S,40,10.10,10.00,20.47,19.48,0.00,20.47,632.49,-14.36,0.00,20.24,0.00,1
R,40,10.00,10.00,19.96,20.27,-0.00,19.96,646.81,9.69,0.00,20.24,0.00,1
O,40,9.40,10.00,22.80,25.74,-0.01,22.80,658.86,26.29,0.01,19.37,0.00,1
T,40,9.70,10.00,18.90,19.28,-0.03,18.90,599.68,63.59,0.00,19.47,0.00,1
L,40,36.30,49.00,20.00,20.12,0.13,0.00,586.08,-369.69,0.00,15.00,0.00,1
S,40,10.30,10.00,21.30,19.62,-0.00,21.30,656.43,9.28,0.00,19.97,0.00,1
R,40,9.80,10.00,19.14,20.32,-0.00,19.14,622.13,6.24,0.00,20.24,0.00,1
O,40,8.80,10.00,20.26,24.77,-0.01,20.26,600.71,16.70,0.01,18.16,0.00,1
T,40,9.80,10.00,19.27,19.39,-0.02,19.27,604.48,40.89,0.00,19.47,0.00,1
L,40,35.40,49.00,20.00,20.09,0.13,0.00,586.25,-317.50,0.01,15.00,0.00,1
S,40,9.90,10.00,19.69,19.92,-0.00,19.69,616.22,0.43,0.00,19.97,0.00,1
R,40,10.30,10.00,21.17,20.19,-0.00,21.17,671.91,5.66,0.00,20.24,0.00,1
O,40,9.10,10.00,21.35,23.63,-0.00,21.35,632.73,5.79,0.01,18.16,0.00,1
T,40,10.00,10.00,20.07,19.11,0.03,20.07,631.89,-103.02,0.00,19.86,0.00,1
L,40,34.60,49.00,20.00,20.33,0.12,0.00,579.28,-306.23,0.01,15.00,0.00,1
S,40,9.90,10.00,19.68,20.16,0.00,19.68,608.29,-4.59,0.00,19.97,0.00,1
R,40,10.20,10.00,20.80,20.16,0.00,20.80,668.49,0.68,0.00,20.23,0.01,1
O,40,9.00,10.00,20.83,22.86,0.00,20.83,625.97,0.20,0.01,19.30,0.00,1
T,40,9.90,10.00,19.66,19.42,0.03,19.66,618.74,-47.49,0.00,19.86,0.00,1
L,40,34.60,49.00,20.00,20.75,0.07,0.00,566.43,-164.30,0.01,15.00,0.00,1
S,40,10.00,10.00,20.08,20.26,-0.00,20.08,613.39,13.38,0.00,19.47,0.00,1
R,40,10.00,10.00,20.00,20.27,0.00,20.00,648.39,3.07,0.00,20.23,0.01,1
O,40,8.90,10.00,20.30,22.26,0.00,20.30,616.04,-0.48,0.01,19.30,0.00,1
T,40,10.30,10.00,21.30,19.51,0.02,21.30,660.35,-30.10,0.00,20.21,0.00,1
L,40,34.50,49.00,20.00,21.05,0.03,0.00,554.29,-91.90,0.02,15.00,0.00,0
S,40,9.90,10.00,19.67,20.19,-0.00,19.67,603.32,-0.33,0.00,19.47,0.00,1
R,40,10.00,10.00,20.00,20.10,0.00,20.00,651.17,2.67,0.00,22.16,0.02,0
O,40,9.00,10.00,20.58,21.75,0.00,20.58,625.13,3.46,0.01,19.30,0.00,1
T,40,10.30,10.00,21.33,19.74,-0.02,21.33,665.80,121.82,0.00,20.21,0.00,1
L,40,34.40,49.00,20.00,20.93,0.08,0.00,551.42,-339.53,0.02,15.00,0.00,0
S,40,9.90,10.00,19.66,20.07,-0.00,19.66,603.16,-0.45,0.00,20.46,0.00,1
R,40,9.80,10.00,19.17,21.07,0.00,19.17,603.90,0.37,0.00,22.16,0.02,0
O,40,8.50,10.00,18.40,21.31,0.00,18.40,572.90,-2.05,0.00,19.91,0.00,1
T,40,9.90,10.00,19.72,20.11,0.02,19.72,623.32,-90.90,0.00,20.21,0.00,1
L,40,33.80,49.00,20.00,20.78,0.13,0.00,549.79,-466.36,0.02,15.00,0.00,0
S,40,9.80,10.00,19.23,20.03,-0.00,19.23,590.85,10.68,0.00,20.46,0.00,1
R,40,10.40,10.00,21.62,20.39,-0.00,21.62,674.55,15.59,0.00,22.16,0.02,0
O,40,9.00,10.00,20.28,20.92,0.00,20.28,615.17,-5.84,0.00,19.91,0.00,1
T,40,9.80,10.00,19.30,20.35,0.02,19.30,603.51,-39.87,0.00,19.84,0.00,1
L,40,33.80,49.00,20.00,20.45,0.09,0.00,553.81,-274.96,0.02,15.00,0.00,0
S,40,10.10,10.00,20.44,19.86,-0.00,20.44,622.14,-2.36,0.00,20.46,0.00,1
R,40,10.10,10.00,20.43,19.72,0.00,20.43,668.04,-6.21,0.00,20.67,0.02,0
O,40,9.20,10.00,20.98,19.53,0.00,20.98,666.11,-2.12,0.00,20.58,0.00,1
T,40,9.60,10.00,18.45,20.68,0.01,18.45,566.83,-15.05,0.00,19.84,0.00,1
L,40,34.70,49.00,20.00,19.30,0.03,0.00,581.19,-127.25,0.02,15.00,0.00,0
S,40,10.00,10.00,20.04,19.55,0.00,20.04,623.33,-2.89,0.00,19.72,0.00,1
R,40,10.10,10.00,20.44,20.22,0.00,20.44,659.59,1.63,0.00,20.67,0.02,0
O,40,9.20,10.00,20.89,20.15,0.00,20.89,655.96,2.43,0.00,20.58,0.00,1
T,40,9.90,10.00,19.64,20.21,-0.03,19.64,597.12,134.60,0.00,19.46,0.00,1
L,40,35.30,49.00,20.00,20.11,0.02,0.00,564.21,-192.36,0.05,15.00,0.00,0
S,40,10.10,10.00,20.46,19.73,-0.00,20.46,632.09,4.85,0.00,19.72,0.00,1
R,40,10.20,10.00,20.87,20.48,0.00,20.87,665.22,6.05,0.00,20.20,0.05,0
O,40,8.90,10.00,19.55,20.66,0.00,19.55,612.09,3.37,0.00,20.58,0.00,1
T,40,10.10,10.00,20.45,19.74,-0.03,20.45,627.17,69.21,0.00,19.46,0.00,1
L,40,35.20,49.00,20.00,19.08,0.07,0.00,590.43,-385.49,0.05,15.00,0.00,0
S,40,9.80,10.00,19.23,19.86,0.00,19.23,601.03,-3.58,0.00,20.27,0.00,1
R,40,10.30,10.00,21.30,20.62,-0.00,21.30,675.21,10.75,0.00,20.20,0.05,0
O,40,8.80,10.00,19.01,20.51,0.00,19.01,595.40,0.80,0.00,19.74,0.00,1
T,40,9.80,10.00,19.22,19.42,0.02,19.22,607.67,-97.38,0.00,19.46,0.00,1
L,40,36.20,49.00,20.00,20.53,0.08,0.00,557.92,-365.26,0.05,15.00,0.00,0
S,40,10.40,10.00,21.68,19.91,0.00,21.68,659.96,-2.19,0.00,20.27,0.00,1
R,40,10.30,10.00,21.34,20.63,0.00,21.34,679.86,1.71,0.00,20.20,0.05,0
O,40,8.70,10.00,18.45,20.87,0.00,18.45,562.77,2.10,0.00,19.74,0.00,1
T,40,10.00,10.00,20.02,19.49,0.02,20.02,625.70,-32.15,0.00,20.43,0.00,1
L,40,36.60,49.00,20.00,19.41,0.07,0.00,584.15,-334.60,0.05,15.00,0.00,0
S,40,10.00,10.00,20.08,19.93,-0.00,20.08,628.07,11.31,0.00,20.27,0.00,1
R,40,10.70,10.00,23.02,20.70,0.00,23.02,726.02,1.28,0.00,19.93,0.05,0
O,40,8.40,10.00,17.06,19.70,-0.00,17.06,542.96,4.83,0.00,19.44,0.00,1
T,40,10.00,10.00,20.02,19.51,-0.03,20.02,628.22,135.72,0.00,20.43,0.00,1
L,40,37.60,49.00,20.00,19.31,0.03,0.00,590.02,-191.78,0.05,15.00,0.00,0
S,40,10.10,10.00,20.49,20.40,-0.00,20.49,627.37,2.85,0.00,20.64,0.00,1
R,40,10.70,10.00,23.11,20.96,-0.00,23.11,734.95,6.00,0.00,19.93,0.05,0
O,40,9.10,10.00,19.75,19.44,-0.00,19.75,604.67,12.78,0.00,19.44,0.00,1
T,40,10.00,10.00,20.02,19.75,-0.03,20.02,624.90,68.10,0.00,20.68,0.00,1
L,40,38.10,49.00,20.00,19.82,0.02,0.00,580.88,-232.27,0.07,15.00,0.00,0
S,40,10.10,10.00,20.50,20.31,-0.00,20.50,630.61,2.96,0.00,20.64,0.00,1
R,40,11.00,10.00,24.43,21.46,-0.00,24.43,768.98,6.78,0.00,19.70,0.07,0
O,40,9.00,10.00,19.23,18.98,-0.00,19.23,605.04,4.40,0.00,19.44,0.00,1
T,40,9.90,10.00,19.61,19.74,0.02,19.61,616.13,-93.49,0.00,20.68,0.00,1
L,40,39.20,49.00,20.00,19.92,0.02,0.00,579.20,-242.65,0.07,15.00,0.00,0
S,40,10.30,10.00,21.34,20.44,0.00,21.34,649.99,-4.96,0.00,22.28,0.00,1
R,40,11.40,10.00,19.70,21.95,-0.00,19.70,649.77,8.24,0.00,19.70,0.07,0
O,40,9.00,10.00,19.11,18.98,-0.00,19.11,603.36,12.11,0.00,19.66,0.00,1
T,40,10.10,10.00,20.42,18.82,0.02,20.42,660.55,-52.04,0.00,20.68,0.00,1
L,40,39.30,49.00,20.00,19.96,0.01,0.00,578.79,-237.23,0.07,15.00,0.00,0
S,40,10.40,10.00,21.79,20.47,-0.00,21.79,666.12,4.92,0.00,22.28,0.00,1
R,40,14.20,10.00,19.70,22.49,-0.00,19.70,622.58,6.54,0.00,19.70,0.07,0
O,40,9.10,10.00,19.41,19.15,0.00,19.41,607.26,-0.21,0.00,19.66,0.00,1
T,40,10.20,10.00,20.85,19.63,0.02,20.85,659.88,-16.26,0.00,20.57,0.00,1
S,40,10.40,10.00,21.84,20.89,-0.00,21.84,664.27,6.75,0.00,20.65,0.00,1
L,40,39.00,49.00,20.00,20.23,0.03,0.00,571.90,-289.60,0.05,15.00,0.00,0
R,40,16.70,10.00,19.99,21.98,-0.00,19.99,627.29,7.28,0.00,19.99,0.05,0
O,40,9.00,10.00,18.89,19.25,0.00,18.89,592.48,1.96,0.00,19.92,0.00,1
T,40,10.00,10.00,20.05,20.05,-0.03,20.05,634.95,141.97,0.00,20.57,0.00,1
S,40,10.40,10.00,21.88,21.14,-0.00,21.88,664.27,3.02,0.00,20.65,0.00,1
L,40,39.30,49.00,20.00,19.97,0.07,0.00,577.34,-433.48,0.05,15.00,0.00,0
R,40,22.00,10.00,19.99,21.41,0.00,19.99,630.76,1.44,0.00,19.99,0.05,0
O,40,9.20,10.00,19.59,19.35,0.00,19.59,606.09,3.61,0.00,19.92,0.00,1
T,40,10.20,10.00,20.87,20.95,-0.03,20.87,633.01,73.49,0.00,21.14,0.00,1
L,40,34.70,49.00,20.00,19.71,0.07,0.00,584.23,-376.19,0.05,15.00,0.00,0
S,40,10.40,10.00,21.93,21.40,0.00,21.93,663.04,-11.17,0.00,20.65,0.00,1
R,40,38.00,10.00,20.00,20.96,-0.00,20.00,634.42,7.55,0.00,20.00,0.05,0
O,40,9.00,10.00,18.67,19.36,-0.00,18.67,583.23,8.16,0.00,20.34,0.00,1
T,40,10.40,10.00,21.72,20.73,0.02,21.72,660.45,-88.96,0.00,21.14,0.00,1
S,40,10.30,10.00,21.57,21.53,0.00,21.57,653.44,-1.12,0.00,20.81,0.00,1
L,40,36.10,49.00,20.00,19.67,0.02,0.00,587.13,-230.47,0.05,15.00,0.00,0
O,40,9.20,10.00,19.37,19.31,-0.00,19.37,598.93,11.85,0.00,20.34,0.00,1
T,40,10.40,10.00,21.77,20.48,0.02,21.77,673.91,-31.87,0.00,21.14,0.00,1
R,40,41.30,10.00,20.00,20.51,-0.00,20.00,640.69,9.19,0.00,20.00,0.05,0
S,40,9.90,10.00,19.96,21.69,0.00,19.96,607.38,-6.68,0.00,20.81,0.00,1
L,40,36.00,49.00,20.00,19.77,0.01,0.00,586.45,-240.35,0.07,15.00,0.00,0
O,40,9.40,10.00,20.10,19.17,-0.00,20.10,621.88,10.28,0.00,20.34,0.00,1
T,40,10.20,10.00,20.99,20.60,0.02,20.99,658.10,-22.71,0.00,21.97,0.00,1
L,40,46.90,49.00,20.00,21.74,-0.01,0.00,536.26,-215.71,0.07,15.00,0.00,0
S,40,9.90,10.00,19.94,21.61,0.00,19.94,598.90,-1.12,0.00,20.81,0.00,1
O,40,9.30,10.00,19.62,19.31,-0.00,19.62,611.01,15.64,0.00,20.70,0.00,1
T,40,10.30,10.00,21.43,21.13,0.01,21.43,657.89,-13.72,0.00,21.97,0.00,1
L,40,46.80,49.00,20.00,20.36,-0.03,0.00,562.24,-156.23,0.07,15.00,0.00,0
S,40,10.10,10.00,20.76,21.11,0.00,20.76,623.55,2.38,0.00,20.81,0.00,1
O,40,9.60,10.00,20.77,19.34,-0.00,20.77,642.15,7.10,0.00,20.70,0.00,1
T,40,10.40,10.00,21.88,21.12,-0.03,21.88,671.44,142.93,0.00,20.53,0.00,1
L,40,51.30,49.00,20.00,20.44,-0.08,0.00,558.08,-8.06,0.07,15.00,0.00,0
S,40,9.80,10.00,19.53,20.76,-0.00,19.53,598.74,5.64,0.00,20.81,0.00,1
O,40,9.50,10.00,20.31,19.66,0.00,20.31,630.13,0.12,0.00,21.33,0.00,1
T,40,10.20,10.00,21.10,21.26,-0.03,21.10,651.95,78.94,0.00,20.53,0.00,1
